%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference
1.039999974	-0.000420083	7.7642E-06	-0.000443376	-0.000396791	-0.00128277	1.76544E-05	-0.001335733	-0.001229806	-0.032867298	0.00246724	-0.040269017	-0.025465579	39.33291993	0.167358859	38.83084335	39.83499651	-0.065888876	0.003943002	-0.077717882	-0.054059871
1.040799974	-0.000397774	7.57386E-06	-0.000420495	-0.000375052	-0.00133766	1.63119E-05	-0.001386596	-0.001288725	-0.028388893	0.002348373	-0.035434013	-0.021343774	38.78672186	0.174402524	38.26351429	39.30992943	-0.06791565	0.003817011	-0.079366685	-0.056464616
1.041599974	-0.000377241	6.4282E-06	-0.000396526	-0.000357956	-0.001388193	1.50369E-05	-0.001433303	-0.001343082	-0.023860804	0.002199366	-0.030458903	-0.017262705	38.21865622	0.180988972	37.6756893	38.76162313	-0.069875138	0.004058269	-0.082049944	-0.057700332
1.042399974	-0.000356925	8.16765E-06	-0.000381427	-0.000332422	-0.001434685	1.38011E-05	-0.001476088	-0.001393281	-0.019794906	0.002227234	-0.026476607	-0.013113205	37.63012724	0.187143437	37.06869693	38.19155755	-0.071960221	0.003734492	-0.083163696	-0.060756745
1.043199974	-0.000330847	8.85034E-06	-0.000357398	-0.000304296	-0.001477297	1.26265E-05	-0.001515176	-0.001439417	-0.015744631	0.002037122	-0.021855997	-0.009633264	37.02257768	0.192852575	36.44401996	37.60113541	-0.073507692	0.003964751	-0.085401946	-0.061613439
1.043999974	-0.000306428	8.32979E-06	-0.000331418	-0.000281439	-0.001516202	1.15005E-05	-0.001550703	-0.0014817	-0.01227723	0.002101242	-0.018580956	-0.005973505	36.39742078	0.198112631	35.80308288	36.99175867	-0.074911764	0.003783476	-0.086262192	-0.063561337
1.044799974	-0.000283424	8.16883E-06	-0.000307931	-0.000258918	-0.001551598	1.04427E-05	-0.001582926	-0.00152027	-0.009406956	0.001951598	-0.015261751	-0.003552162	35.7560748	0.202931782	35.14727945	36.36487014	-0.07611512	0.003540616	-0.086736969	-0.065493271
1.045599974	-0.000261063	8.39685E-06	-0.000286253	-0.000235872	-0.001583653	9.51521E-06	-0.001612199	-0.001555108	-0.007535005	0.001970166	-0.013445503	-0.001624507	35.09995479	0.207302571	34.47804707	35.7218625	-0.077522869	0.003934463	-0.089326258	-0.065719481
1.046399974	-0.000240069	8.37388E-06	-0.00026519	-0.000214947	-0.001612621	8.59887E-06	-0.001638418	-0.001586825	-0.005938673	0.002232318	-0.012635629	0.000758282	34.43051536	0.211231703	33.79682025	35.06421047	-0.07846956	0.00369847	-0.089564971	-0.067374148
1.047199974	-0.000218112	8.09442E-06	-0.000242396	-0.000193829	-0.001638586	7.64712E-06	-0.001661527	-0.001615644	-0.004705994	0.002087976	-0.010969923	0.001557935	33.74914385	0.214712467	33.10500645	34.39328125	-0.079225583	0.003412651	-0.089463535	-0.068987631
1.047999974	-0.000196876	7.88484E-06	-0.00022053	-0.000173221	-0.001661351	6.69841E-06	-0.001681447	-0.001641256	-0.004090668	0.002191934	-0.01066647	0.002485134	33.05728624	0.217752311	32.40402931	33.71054318	-0.080167572	0.003871482	-0.091782019	-0.068553126
1.048799974	-0.000174747	8.37909E-06	-0.000199884	-0.00014961	-0.001680869	5.58538E-06	-0.001697625	-0.001664113	-0.003278019	0.002578572	-0.011013735	0.004457698	32.35635398	0.220351231	31.69530028	33.01740767	-0.080549233	0.003484227	-0.091001914	-0.070096553
1.049599973	-0.000152751	8.29539E-06	-0.000177637	-0.000127865	-0.001697123	4.58586E-06	-0.001710881	-0.001683365	-0.0029797	0.002568921	-0.010686463	0.004727063	31.64777432	0.222493591	30.98029354	32.31525509	-0.081127517	0.003433005	-0.09142653	-0.070828503
1.050399973	-0.00012438	1.18066E-05	-0.0001598	-8.89602E-05	-0.001709939	3.43328E-06	-0.001720239	-0.001699639	-0.00234933	0.002178614	-0.008885171	0.004186511	30.93316384	0.224027561	30.26108116	31.60524652	-0.081275555	0.003649555	-0.092224219	-0.070326892
1.051199973	-8.341E-05	1.37656E-05	-0.000124707	-4.21132E-05	-0.001717823	1.5899E-06	-0.001722592	-0.001713053	-0.001357347	0.002340492	-0.008378822	0.005664127	30.21487182	0.224708816	29.54074537	30.88899827	-0.081612904	0.003622922	-0.09248167	-0.070744137
1.051999973	-3.56306E-05	1.51583E-05	-8.11055E-05	9.84431E-06	-0.001719012	1.21038E-06	-0.001722643	-0.001715381	0.001161896	0.002532953	-0.006436964	0.008760755	29.49572509	0.22449635	28.82223604	30.16921414	-0.081205763	0.00362381	-0.092077192	-0.070334334
1.052799973	1.53503E-05	1.60915E-05	-3.29242E-05	6.36248E-05	-0.001712721	3.35237E-06	-0.001722779	-0.001702664	0.004737563	0.002336096	-0.002270724	0.01174585	28.77858108	0.223397575	28.10838835	29.4487738	-0.08030419	0.003369132	-0.090411587	-0.070196792
1.053599973	6.70484E-05	1.42132E-05	2.44087E-05	0.000109688	-0.001698651	5.60009E-06	-0.001715451	-0.001681851	0.008214452	0.001823239	0.002744736	0.013684169	28.06617449	0.221509091	27.40164722	28.73070176	-0.079568801	0.00387685	-0.09119935	-0.067938253
1.054399973	0.000105682	1.0587E-05	7.39214E-05	0.000137443	-0.001677898	7.29074E-06	-0.001699771	-0.001656026	0.011235224	0.002046493	0.005095744	0.017374703	27.3605505	0.219154234	26.7030878	28.0180132	-0.078293782	0.003740669	-0.08951579	-0.067071774
1.055199973	0.000136468	9.49678E-06	0.000107978	0.000164959	-0.001652429	8.53695E-06	-0.00167804	-0.001626819	0.012453618	0.001718873	0.007296999	0.017610236	26.66312919	0.216342832	26.0141007	27.31215769	-0.076981895	0.003592395	-0.087759079	-0.066204711
1.055999973	0.00016107	8.12799E-06	0.000136686	0.000185454	-0.001623674	9.41719E-06	-0.001651926	-0.001595423	0.011818431	0.001842835	0.006289926	0.017346935	25.97536339	0.213090509	25.33609186	26.61463492	-0.075545305	0.003928804	-0.087331717	-0.063758893
1.056799973	0.000180506	7.0627E-06	0.000159318	0.000201694	-0.001592588	9.95017E-06	-0.001622438	-0.001562737	0.009407423	0.002191164	0.002833932	0.015980914	25.29867496	0.209392741	24.67049674	25.92685318	-0.074227835	0.003626898	-0.085108527	-0.063347142
1.057599973	0.000198104	7.48447E-06	0.000175651	0.000220558	-0.001559935	1.03879E-05	-0.001591098	-0.001528771	0.005869698	0.001758603	0.00059389	0.011145507	24.63445627	0.205254886	24.01869162	25.25022093	-0.073053111	0.003466932	-0.083453906	-0.062652317
1.058399973	0.000215367	7.35364E-06	0.000193306	0.000237428	-0.001525965	1.09333E-05	-0.001558765	-0.001493165	0.002628098	0.001907624	-0.003094776	0.008350971	23.98415871	0.200667899	23.38215502	24.58616241	-0.071449336	0.003894346	-0.083132373	-0.059766299
1.059199973	0.000237159	8.83378E-06	0.000210658	0.00026366	-0.001490136	1.16063E-05	-0.001524955	-0.001455317	-0.000165784	0.001719151	-0.005323236	0.004991669	23.34920055	0.195640009	22.76228053	23.93612058	-0.070052855	0.003545632	-0.080689753	-0.059415958
1.059999973	0.000263067	9.56657E-06	0.000234367	0.000291767	-0.001451676	1.25586E-05	-0.001489352	-0.001414	-0.001365411	0.00140407	-0.005577622	0.0028468	22.73100367	0.190166679	22.16050363	23.30150371	-0.068141779	0.003343399	-0.078171977	-0.05811158
1.060799973	0.000290968	1.07338E-05	0.000258767	0.00032317	-0.001410198	1.35459E-05	-0.001450835	-0.00136956	-0.001501078	0.001249708	-0.005250202	0.002248045	22.13097266	0.184245082	21.57823742	22.68370791	-0.066453067	0.003566885	-0.077153721	-0.055752412
1.061599973	0.000324913	1.25923E-05	0.000287136	0.00036269	-0.001365074	1.46192E-05	-0.001408932	-0.001321216	5.78068E-05	0.001569534	-0.004650795	0.004766408	21.55055352	0.177882607	21.0169057	22.08420134	-0.064369822	0.003343748	-0.074401066	-0.054338579
1.062399973	0.00035834	1.05661E-05	0.000326642	0.000390038	-0.001315946	1.60142E-05	-0.001363989	-0.001267904	0.003020637	0.001842123	-0.002505732	0.008547006	20.99116991	0.171071032	20.47795682	21.50438301	-0.061932797	0.003599839	-0.072732314	-0.051133279
1.063199973	0.000383538	9.47325E-06	0.000355118	0.000411957	-0.001262885	1.7233E-05	-0.001314584	-0.001211186	0.006691361	0.002237855	-2.22041E-05	0.013404926	20.45422968	0.16382317	19.96276017	20.94569919	-0.059590694	0.00335318	-0.069650233	-0.049531155
1.063999973	0.000408421	9.6254E-06	0.000379545	0.000437297	-0.001205731	1.84715E-05	-0.001261145	-0.001150316	0.011276768	0.002393947	0.004094927	0.018458609	19.94116513	0.156129921	19.47277537	20.4095549	-0.056881753	0.003357268	-0.066953557	-0.046809949
1.064799973	0.000432904	9.83136E-06	0.00040341	0.000462398	-0.001144525	1.97659E-05	-0.001203823	-0.001085228	0.01602552	0.0025907	0.00825342	0.02379762	19.45339131	0.147983954	19.00943945	19.89734317	-0.054248092	0.003271632	-0.064062987	-0.044433197
1.065599973	0.000455613	8.96229E-06	0.000428726	0.0004825	-0.001079839	2.08743E-05	-0.001142462	-0.001017216	0.021289119	0.002678146	0.013254681	0.029323558	18.99234196	0.139400888	18.57413929	19.41054462	-0.051201171	0.003377927	-0.061334951	-0.041067392
1.066399973	0.000473381	6.31066E-06	0.000454449	0.000492313	-0.001011957	2.15226E-05	-0.001076525	-0.000947389	0.026614981	0.002383882	0.019463334	0.033766627	18.5592475	0.130543825	18.16761603	18.95087898	-0.048067545	0.003331454	-0.058061907	-0.038073184
1.067199973	0.000479941	7.61887E-06	0.000457084	0.000502797	-0.000942138	2.16934E-05	-0.001007218	-0.000877058	0.031187853	0.002403415	0.023977607	0.038398099	18.15458334	0.121653834	17.78962184	18.51954484	-0.045034336	0.003534678	-0.055638371	-0.034430302
1.067999973	0.000481424	8.87885E-06	0.000454787	0.00050806	-0.000872063	2.1796E-05	-0.000937452	-0.000806675	0.034881815	0.002692045	0.026805679	0.042957951	17.77837681	0.112763952	17.44008496	18.11666867	-0.04191461	0.003279664	-0.051753602	-0.032075619
1.068799973	0.000480185	7.04781E-06	0.000459041	0.000501328	-0.000802485	2.17701E-05	-0.000867795	-0.000737174	0.037512766	0.002725575	0.02933604	0.045689492	17.43062793	0.103874208	17.11900531	17.74225056	-0.039030353	0.003366334	-0.049129355	-0.028931351
1.069599973	0.000477427	8.54726E-06	0.000451785	0.000503068	-0.00073352	2.14005E-05	-0.000797722	-0.000669319	0.039780778	0.002647141	0.031839353	0.047722202	17.11132445	0.094992919	16.8263457	17.39630321	-0.035955844	0.003717016	-0.047106891	-0.024804797
1.070399973	0.000476016	6.25667E-06	0.000457246	0.000494786	-0.000664778	2.11651E-05	-0.000728274	-0.000601283	0.041743432	0.002713579	0.033602694	0.04988417	16.82044335	0.08614457	16.56200964	17.07887706	-0.032766945	0.003227668	-0.042449948	-0.023083942
1.071199973	0.000461829	9.48595E-06	0.000433371	0.000490287	-0.000596872	2.05036E-05	-0.000658383	-0.000535361	0.042538314	0.002723555	0.034367648	0.05070898	16.55748475	0.077614005	16.32464274	16.79032677	-0.029928988	0.003335619	-0.039935846	-0.01992213
1.071999973	0.000440531	9.08773E-06	0.000413268	0.000467794	-0.000531698	1.96845E-05	-0.000590751	-0.000472644	0.04216569	0.002959371	0.033287577	0.051043803	16.32114482	0.069537343	16.1125328	16.52975685	-0.027043729	0.003613104	-0.037883041	-0.016204418
1.072799973	0.000414558	1.02076E-05	0.000383936	0.000445181	-0.000470264	1.85362E-05	-0.000525872	-0.000414655	0.040031719	0.003013369	0.030991613	0.049071824	16.11002616	0.06189698	15.92433522	16.2957171	-0.024714774	0.003631487	-0.035609234	-0.013820313
1.073599973	0.00038854	9.67203E-06	0.000359524	0.000417556	-0.000413399	1.72958E-05	-0.000465286	-0.000361511	0.036924636	0.0033439	0.026892937	0.046956335	15.92270509	0.054701188	15.75860153	16.08680866	-0.022546649	0.003176919	-0.032077406	-0.013015892
1.074399973	0.000364011	1.09392E-05	0.000331194	0.000396829	-0.000360795	1.60057E-05	-0.000408812	-0.000312778	0.033503736	0.002914534	0.024760135	0.042247336	15.75774247	0.047951036	15.61388936	15.90159557	-0.020362566	0.003081756	-0.029607833	-0.011117299
1.075199973	0.000333006	1.33299E-05	0.000293016	0.000372996	-0.000312117	1.44816E-05	-0.000355562	-0.000268673	0.029598889	0.002525234	0.022023186	0.037174591	15.61373549	0.041645451	15.48879913	15.73867184	-0.018568022	0.003119618	-0.027926878	-0.009209167
1.075999973	0.000301022	1.23874E-05	0.000263859	0.000338184	-0.000267527	1.30688E-05	-0.000306734	-0.000228321	0.025887866	0.002520431	0.018326572	0.03344916	15.4892432	0.035789141	15.38187578	15.59661062	-0.016761293	0.003139364	-0.026179386	-0.0073432
1.076799973	0.000272375	1.12205E-05	0.000238714	0.000306037	-0.000226716	1.19257E-05	-0.000262493	-0.000190939	0.022182235	0.002613091	0.014342963	0.030021507	15.38284734	0.0303738	15.29172594	15.47396874	-0.015371268	0.003314802	-0.025315674	-0.005426861
1.077599973	0.000245991	9.62783E-06	0.000217108	0.000274875	-0.000189303	1.09926E-05	-0.000222281	-0.000156325	0.019159418	0.002544709	0.011525289	0.026793546	15.29313465	0.025403001	15.21692565	15.36934366	-0.01376747	0.00326277	-0.023555779	-0.00397916
1.078399973	0.000220673	8.97122E-06	0.000193759	0.000247586	-0.000155162	1.00902E-05	-0.000185433	-0.000124891	0.016336566	0.002829778	0.007847232	0.0248259	15.21867464	0.020876706	15.15604452	15.28130476	-0.012392694	0.003434317	-0.022695645	-0.002089744
1.079199973	0.000195529	8.99587E-06	0.000168541	0.000222517	-0.000124284	9.17433E-06	-0.000151807	-9.67606E-05	0.013875197	0.002773877	0.005553565	0.022196829	15.15802995	0.016792618	15.1076521	15.20840781	-0.011024453	0.003243902	-0.020756158	-0.001292748
1.079999973	0.000170199	8.91294E-06	0.00014346	0.000196938	-9.67841E-05	8.18452E-06	-0.000121338	-7.22305E-05	0.010905147	0.00252685	0.003324598	0.018485697	15.10981326	0.01315658	15.07034352	15.149283	-0.010496288	0.003075382	-0.019722434	-0.001270142
1.080799973	0.000144779	8.7095E-06	0.000118651	0.000170908	-7.28276E-05	7.16091E-06	-9.43103E-05	-5.13448E-05	0.008583168	0.0026043	0.000770267	0.016396068	15.07257857	0.009961476	15.04269415	15.102463	-0.009691479	0.003057385	-0.018863634	-0.000519324
1.081599973	0.000120693	8.54552E-06	9.50561E-05	0.000146329	-5.23428E-05	6.10104E-06	-7.06459E-05	-3.40396E-05	0.006665576	0.002648581	-0.001280168	0.014611319	15.04490043	0.00721919	15.02324286	15.066558	-0.008914594	0.003044806	-0.018049011	0.000219822
1.082399973	9.76425E-05	8.06268E-06	7.34544E-05	0.000121831	-3.52148E-05	5.08444E-06	-5.04681E-05	-1.99614E-05	0.005056116	0.002487559	-0.00240656	0.012518793	15.0253573	0.004905903	15.01063959	15.04007501	-0.008260304	0.002964781	-0.017154646	0.000634038
1.083199973	7.51927E-05	7.7109E-06	5.206E-05	9.83254E-05	-2.13308E-05	4.08559E-06	-3.35876E-05	-9.074E-06	0.003603238	0.002346763	-0.003437053	0.010643528	15.0125356	0.003053909	15.00337387	15.02169733	-0.007833602	0.002987527	-0.016796183	0.001128979
1.083999973	5.27315E-05	7.22812E-06	3.10471E-05	7.44158E-05	-1.06847E-05	3.08438E-06	-1.99378E-05	-1.43154E-06	0.002339745	0.002100763	-0.003962543	0.008642034	15.00500517	0.001634164	15.00010268	15.00990766	-0.00752995	0.002902626	-0.016237828	0.001177927
1.084799973	3.05846E-05	7.16944E-06	9.07629E-06	5.20929E-05	-3.28071E-06	2.08835E-06	-9.54576E-06	2.98435E-06	0.001206137	0.002104409	-0.005107089	0.007519363	15.00134918	0.000663685	14.99935813	15.00334023	-0.007352059	0.002915495	-0.016098544	0.001394427
1.085599973	8.59909E-06	6.65006E-06	-1.13511E-05	2.85493E-05	8.02955E-07	1.02967E-06	-2.28606E-06	3.89197E-06	0.000272027	0.001946474	-0.005567396	0.00611145	15.00014755	0.000134358	14.99974448	15.00055062	-0.007172278	0.002933097	-0.01597157	0.001627015
1.086399973	-1.15693E-05	5.86764E-06	-2.91722E-05	6.03359E-06	1.44825E-06	4.7251E-07	3.07252E-08	2.86578E-06	-0.000523869	0.001943489	-0.006354334	0.005306597	15	0	15	15	-0.007110924	0.002885656	-0.015767894	0.001546045
1.087199973	-1.92432E-05	1.59389E-06	-2.40249E-05	-1.44616E-05	-3.54535E-07	7.25181E-07	-2.53008E-06	1.82101E-06	-0.000892405	0.001958949	-0.006769254	0.004984443	15	0	15	15	-0.007253255	0.002884798	-0.015907648	0.001401137
1.087999973	-1.44331E-05	2.82485E-06	-2.29076E-05	-5.95855E-06	-2.17184E-06	4.51113E-07	-3.52517E-06	-8.18495E-07	-0.000542301	0.00198968	-0.00651134	0.005426738	15	0	15	15	-0.007579327	0.002972929	-0.016498114	0.00133946
1.088799972	-7.59065E-06	2.74066E-06	-1.58126E-05	6.3134E-07	-2.90057E-06	2.76684E-07	-3.73062E-06	-2.07052E-06	0.000526388	0.002088781	-0.005739956	0.006792732	15	0	15	15	-0.007670297	0.002999903	-0.016670005	0.001329412
1.089599972	-2.78948E-06	1.83622E-06	-8.29814E-06	2.71917E-06	-2.80831E-06	3.50775E-07	-3.86063E-06	-1.75598E-06	0.00176089	0.001994148	-0.004221555	0.007743335	15	0	15	15	-0.00766969	0.00296154	-0.01655431	0.001214931
1.090399972	-9.94459E-07	9.95206E-07	-3.98008E-06	1.99116E-06	-2.24607E-06	4.22283E-07	-3.51292E-06	-9.79219E-07	0.002940128	0.001942095	-0.002886157	0.008766414	15	0	15	15	-0.007542372	0.002984968	-0.016497277	0.001412533
1.091199972	-9.29242E-07	1.05124E-06	-4.08295E-06	2.22446E-06	-1.49453E-06	4.30185E-07	-2.78508E-06	-2.03976E-07	0.003750898	0.001833858	-0.001750675	0.009252471	15	0	15	15	-0.007484966	0.003025303	-0.016560876	0.001590944
1.091999972	-1.75797E-06	1.3629E-06	-5.84666E-06	2.33072E-06	-7.85396E-07	4.08231E-07	-2.01009E-06	4.39296E-07	0.004174698	0.001643964	-0.000757194	0.00910659	15	0	15	15	-0.007498467	0.002879079	-0.016135703	0.00113877
1.092799972	-3.28E-06	1.30557E-06	-7.19672E-06	6.36717E-07	-2.69014E-07	3.2989E-07	-1.25868E-06	7.20657E-07	0.004524757	0.001524583	-4.89907E-05	0.009098505	15	0	15	15	-0.007332007	0.002875296	-0.015957893	0.00129388
1.093599972	-4.6346E-06	1.24122E-06	-8.35826E-06	-9.1094E-07	4.06722E-09	2.09543E-07	-6.2456E-07	6.32695E-07	0.004524757	0.001524583	-4.89907E-05	0.009098505	15	0	15	15	-0.007359712	0.002908372	-0.016084827	0.001365404
1.094399972	-5.32815E-06	1.2357E-06	-9.03525E-06	-1.62104E-06	5.66351E-08	1.1784E-07	-2.96884E-07	4.10155E-07	0.004524757	0.001475629	9.78705E-05	0.008951644	15	0	15	15	-0.007334605	0.002890459	-0.016005983	0.001336773
1.095199972	-5.27214E-06	1.53912E-06	-9.88951E-06	-6.54764E-07	1.34839E-08	1.03465E-07	-2.9691E-07	3.23878E-07	0.004543156	0.001473508	0.000122631	0.008963681	15	0	15	15	-0.007300174	0.002902933	-0.016008972	0.001408623
1.095999972	-4.90342E-06	1.71522E-06	-1.00491E-05	2.42255E-07	-1.58047E-08	8.21203E-08	-2.62166E-07	2.30556E-07	0.004561611	0.001381271	0.000417798	0.008705424	15	0	15	15	-0.007284942	0.002833928	-0.015786726	0.001216843
1.096799972	-4.46008E-06	1.77457E-06	-9.78378E-06	8.63622E-07	6.64719E-09	8.44525E-08	-2.4671E-07	2.60005E-07	0.004598465	0.001415651	0.00035151	0.008845419	15	0	15	15	-0.007249645	0.002874075	-0.01587187	0.001372579
1.097599972	-4.21825E-06	1.76975E-06	-9.52752E-06	1.09101E-06	5.03009E-08	7.66785E-08	-1.79735E-07	2.80336E-07	0.004616875	0.001412797	0.000378483	0.008855267	15	0	15	15	-0.007215249	0.002961473	-0.016099668	0.00166917
1.098399972	-3.90161E-06	1.78235E-06	-9.24867E-06	1.44545E-06	8.32173E-08	6.67684E-08	-1.17088E-07	2.83523E-07	0.004598453	0.001402912	0.000389718	0.008807189	15	0	15	15	-0.007201984	0.002957657	-0.016074955	0.001670986
1.099199972	-3.69769E-06	1.89517E-06	-9.3832E-06	1.98782E-06	8.92831E-08	5.35609E-08	-7.13996E-08	2.49966E-07	0.004598453	0.001454031	0.000236362	0.008960545	15	0	15	15	-0.00716409	0.002924666	-0.015938088	0.001609908
1.099999972	-3.30569E-06	1.99218E-06	-9.28223E-06	2.67085E-06	8.87439E-08	6.21301E-08	-9.76464E-08	2.75134E-07	0.004580021	0.001392191	0.000403448	0.008756594	15	0	15	15	-0.007145607	0.002913317	-0.015885559	0.001594345
1.100799972	-2.92903E-06	2.05534E-06	-9.09504E-06	3.23698E-06	8.991E-08	7.45914E-08	-1.33864E-07	3.13684E-07	0.004580032	0.001352091	0.00052376	0.008636305	15	0	15	15	-0.007109524	0.002967702	-0.016012631	0.001793583
1.101599972	-2.63942E-06	2.00663E-06	-8.65931E-06	3.38048E-06	1.07488E-07	8.83131E-08	-1.57451E-07	3.72428E-07	0.00458001	0.001378942	0.000443182	0.008716837	15	0	15	15	-0.007068616	0.002871294	-0.015682499	0.001545266
1.102399972	-2.34515E-06	2.08978E-06	-8.61449E-06	3.92419E-06	1.21645E-07	9.73724E-08	-1.70472E-07	4.13762E-07	0.004543167	0.001301651	0.000638215	0.008448119	15	0	15	15	-0.007057443	0.002881369	-0.015701549	0.001586663
1.103199972	-2.13403E-06	2.02328E-06	-8.20388E-06	3.93583E-06	1.36422E-07	1.20886E-07	-2.26236E-07	4.9908E-07	0.004543156	0.001258361	0.000768073	0.008318239	15	0	15	15	-0.007002708	0.002876369	-0.015631816	0.0016264
1.103999972	-2.00169E-06	1.94659E-06	-7.84145E-06	3.83808E-06	1.42809E-07	1.35148E-07	-2.62636E-07	5.48254E-07	0.004469494	0.001322393	0.000502313	0.008436674	15	0	15	15	-0.007017637	0.00297055	-0.015929287	0.001894012
1.104799972	-1.82811E-06	1.80781E-06	-7.25154E-06	3.59531E-06	1.51292E-07	1.3591E-07	-2.56438E-07	5.59022E-07	0.004506336	0.001232666	0.000808338	0.008204334	15	0	15	15	-0.006918738	0.002888471	-0.015584153	0.001746676
1.105599972	-1.62296E-06	1.74935E-06	-6.87101E-06	3.62509E-06	1.67702E-07	1.35271E-07	-2.38111E-07	5.73516E-07	0.004451039	0.001237448	0.000738694	0.008163383	15	0	15	15	-0.006906576	0.002975307	-0.015832496	0.002019344
1.106399972	-1.46179E-06	1.74061E-06	-6.6836E-06	3.76003E-06	1.91546E-07	1.52343E-07	-2.65482E-07	6.48574E-07	0.00445105	0.001160465	0.000969654	0.007932446	15	0	15	15	-0.006829691	0.002930158	-0.015620164	0.001960782
1.107199972	-1.29481E-06	1.56823E-06	-5.99951E-06	3.40989E-06	2.16615E-07	1.75588E-07	-3.1015E-07	7.43379E-07	0.004303624	0.001127082	0.000922379	0.007684869	15	0	15	15	-0.006890033	0.002912132	-0.015626428	0.001846362
1.107999972	-1.25854E-06	1.52292E-06	-5.82729E-06	3.31022E-06	2.36723E-07	1.92933E-07	-3.42077E-07	8.15522E-07	0.004266793	0.001073682	0.001045746	0.00748784	15	0	15	15	-0.006829697	0.002923025	-0.015598771	0.001939377
1.108799972	-1.08071E-06	1.50078E-06	-5.58304E-06	3.42163E-06	2.48048E-07	1.90423E-07	-3.23222E-07	8.19317E-07	0.004229928	0.000997394	0.001237746	0.00722211	15	0	15	15	-0.00676407	0.002930889	-0.015556738	0.002028598
1.109599972	-9.50459E-07	1.49935E-06	-5.44852E-06	3.5476E-06	2.57734E-07	1.99913E-07	-3.42004E-07	8.57473E-07	0.004193108	0.001026663	0.001113119	0.007273097	15	0	15	15	-0.006693872	0.002950469	-0.015545279	0.002157536
1.110399972	-7.93239E-07	1.43137E-06	-5.08735E-06	3.50088E-06	2.72212E-07	2.19683E-07	-3.86835E-07	9.3126E-07	0.004064126	0.000832049	0.001567977	0.006560274	15	0	15	15	-0.006711444	0.002933138	-0.015510857	0.002087969
1.111199972	-7.02722E-07	1.36316E-06	-4.7922E-06	3.38676E-06	2.92744E-07	2.25022E-07	-3.82321E-07	9.67809E-07	0.004008851	0.000760874	0.00172623	0.006291472	15	0	15	15	-0.006647481	0.002871745	-0.015262717	0.001967755
1.111999972	-6.09606E-07	1.32449E-06	-4.58309E-06	3.36388E-06	3.07316E-07	2.11801E-07	-3.28087E-07	9.4272E-07	0.0039167	0.000731408	0.001722477	0.006110923	15	0	15	15	-0.006612275	0.002870644	-0.015224206	0.001999656
1.112799972	-4.39059E-07	1.27772E-06	-4.27221E-06	3.39409E-06	3.20645E-07	2.02339E-07	-2.86372E-07	9.27662E-07	0.003787673	0.000683376	0.001737544	0.005837801	15	0	15	15	-0.006608873	0.002925543	-0.015385503	0.002167757
1.113599972	-3.88222E-07	1.22458E-06	-4.06195E-06	3.28551E-06	3.31238E-07	2.07745E-07	-2.91997E-07	9.54473E-07	0.003677101	0.000596943	0.001886273	0.005467928	15	0	15	15	-0.006581849	0.002762181	-0.014868391	0.001704694
1.114399972	-3.6183E-07	1.17133E-06	-3.87581E-06	3.15215E-06	3.33559E-07	2.11538E-07	-3.01056E-07	9.68175E-07	0.003603382	0.000594697	0.001819291	0.005387473	15	0	15	15	-0.006515597	0.002843026	-0.015044677	0.002013482
1.115199972	-3.16934E-07	1.04391E-06	-3.44865E-06	2.81478E-06	3.29153E-07	2.00886E-07	-2.73504E-07	9.31809E-07	0.003511253	0.000554523	0.001847684	0.005174823	15	0	15	15	-0.006468858	0.002818628	-0.014924741	0.001987024
1.115999972	-1.92519E-07	1.03385E-06	-3.29406E-06	2.90902E-06	3.28361E-07	1.80525E-07	-2.13213E-07	8.69935E-07	0.003382282	0.000494168	0.001899779	0.004864786	15	0	15	15	-0.006460531	0.002925572	-0.015237247	0.002316186
1.116799972	-1.04821E-07	1.01801E-06	-3.15885E-06	2.94921E-06	3.31479E-07	1.70532E-07	-1.80118E-07	8.43076E-07	0.00332703	0.000523081	0.001757788	0.004896273	15	0	15	15	-0.006377382	0.002840414	-0.014898624	0.00214386
1.117599972	-6.5756E-09	1.06337E-06	-3.19669E-06	3.18354E-06	3.35019E-07	1.69122E-07	-1.72348E-07	8.42386E-07	0.003069066	0.000520675	0.001507041	0.00463109	15	0	15	15	-0.006495602	0.002848458	-0.015040976	0.002049772
