%	Polynom 5te Ordnung		kombinierte Traces									
Zeit	Geschwindigkeit	StandardabweichungGeschwindigkeit	Drehmoment	StandardabweichungDrehmoment	Position	StandardabweichungPosition	Schleppfehler	StandardabweichungSchleppfehler	Positionsdifferenz	StandardabweichungPositionsdifferenz	Stromstaerke	StandardabweichungStromstaerke
0.267999993	-29.21103537	2.562867129	-24.20465219	0.403081011	118.7920365	0.171750364	-0.038766764	0.002833057	-0.045903754	0.011666515	-42.57641527	1.017857045
0.268399993	-30.9224729	2.586849675	-24.44710821	0.449252367	118.6709052	0.18202742	-0.03911164	0.002698745	-0.047070941	0.011833667	-43.24855206	1.203922561
0.268799993	-32.64864248	2.602970887	-24.67709938	0.441921684	118.5429094	0.192376416	-0.039790021	0.002809879	-0.048604863	0.011963851	-43.7264515	1.171816618
0.269199993	-34.39518768	2.615445937	-24.78990959	0.352575016	118.4080015	0.202778885	-0.040430773	0.002944901	-0.050140805	0.012064071	-43.85614268	0.934132665
0.269599993	-36.15894377	2.626544713	-24.87656915	0.303211073	118.2661401	0.213225088	-0.040651837	0.002647981	-0.051360453	0.011804762	-44.07919341	0.97574723
0.269999993	-37.93160203	2.636780112	-25.00254377	0.346326638	118.1172984	0.22369527	-0.040711535	0.002842824	-0.052519057	0.011685141	-44.41000606	1.028136051
0.270399993	-39.7032927	2.647936587	-25.02635238	0.288277096	117.9614579	0.234171844	-0.041125706	0.002738458	-0.054135556	0.011509955	-44.29396708	0.93416747
0.270799993	-41.4792927	2.654443456	-24.93197168	0.323968968	117.7986093	0.244645881	-0.040848935	0.002600145	-0.055149321	0.011831808	-43.97989438	1.071207289
0.271199993	-43.25116745	2.652955642	-24.91986432	0.307884522	117.6287599	0.255097282	-0.040625588	0.002643962	-0.056313834	0.011905422	-44.07359995	0.962531784
0.271599993	-45.02076011	2.650788629	-24.93583713	0.281267001	117.451915	0.265512981	-0.040615853	0.002398583	-0.057778934	0.011385012	-44.09466508	1.01172379
0.271999993	-46.78433759	2.63611834	-24.77346933	0.300051604	117.2681001	0.275880454	-0.040261808	0.002760623	-0.058985794	0.011549662	-43.46949334	1.097293747
0.272399993	-48.5372663	2.619227972	-24.5956643	0.383806808	117.077348	0.286184218	-0.039513042	0.003044232	-0.059901467	0.011255054	-43.10450954	1.280776009
0.272799993	-50.28008951	2.590855171	-24.5002882	0.410229427	116.8796969	0.296408871	-0.039190887	0.002847746	-0.061318912	0.011502602	-42.95162358	1.191550707
0.273199993	-52.01532528	2.562261891	-24.32713699	0.335855859	116.6751936	0.306546891	-0.038460888	0.002701906	-0.06242043	0.011636707	-42.40558318	1.061572632
0.273599993	-53.73649612	2.536937727	-24.14343793	0.387520882	116.4639024	0.316580899	-0.037954176	0.002612389	-0.063865497	0.011498346	-42.00262975	1.18393792
0.273999993	-55.436861	2.507683209	-23.90054366	0.316568965	116.2458831	0.326500773	-0.037087256	0.002830512	-0.06505004	0.011603061	-41.29255183	0.936811339
0.274399993	-57.11274106	2.479284258	-23.59090375	0.422901108	116.0212184	0.336291907	-0.036378553	0.002999146	-0.066486939	0.011502139	-40.56687119	1.256902923
0.274799993	-58.76583526	2.443777284	-23.42589674	0.386400222	115.789986	0.345945617	-0.035094164	0.002871626	-0.067409613	0.011328624	-40.28399853	1.018149487
0.275199993	-60.39568456	2.406429068	-23.04851046	0.515793207	115.5522754	0.355450314	-0.034119496	0.003158547	-0.068710566	0.011497597	-39.10906018	1.560817255
0.275599993	-61.99593518	2.358842094	-22.75065078	0.48836364	115.3081905	0.364791594	-0.032915829	0.003465858	-0.069830368	0.011268031	-38.57464076	1.247115858
0.275999993	-63.57306477	2.313883573	-22.42338311	0.531311896	115.0578342	0.373962932	-0.032008701	0.003167763	-0.071315611	0.011294509	-37.68756216	1.483825577
0.276399993	-65.12229523	2.260430699	-22.13754901	0.53030321	114.801319	0.382950481	-0.030423359	0.003209361	-0.072186142	0.011118366	-37.09390812	1.313624668
0.276799993	-66.63977088	2.208547436	-21.74355578	0.591988431	114.5387668	0.391743059	-0.028996835	0.003441902	-0.073299656	0.01129726	-35.9660643	1.617511966
0.277199993	-68.11751541	2.158816742	-21.38082527	0.501220804	114.2703041	0.400337769	-0.0276213	0.003719716	-0.074493035	0.011056534	-35.2200167	1.211087656
0.277599993	-69.55596086	2.097665244	-20.94124854	0.630354913	113.9960678	0.408715861	-0.026086509	0.003611431	-0.07556704	0.011061821	-34.02490545	1.768690506
0.277999993	-70.95706596	2.036760814	-20.56411713	0.606480938	113.7161902	0.416876987	-0.024156684	0.00362092	-0.076215305	0.010976435	-33.23835511	1.471406611
0.278399993	-72.31673985	1.968632226	-20.14937479	0.655527204	113.4308243	0.424807644	-0.022489965	0.003791998	-0.077161196	0.010907263	-32.23305953	1.546433297
0.278799993	-73.64048617	1.912720389	-19.72832051	0.677107091	113.1401208	0.432500435	-0.021393894	0.003390597	-0.078627447	0.01107226	-31.21168911	1.535383221
0.279199993	-74.90876994	1.832415069	-19.2511621	0.775128987	112.844233	0.439944912	-0.019370281	0.003647315	-0.079169346	0.010644621	-30.18227525	1.581011527
0.279599993	-76.14917157	1.782127711	-18.78950149	0.846313205	112.5433316	0.447135063	-0.017826254	0.003942193	-0.08010116	0.01084306	-29.20967779	1.643054748
0.279999993	-77.32201924	1.692379296	-18.21374465	0.967050137	112.2375802	0.45406484	-0.016535768	0.003564187	-0.081266548	0.010844958	-28.15717776	1.601168859
0.280399993	-78.46621495	1.638347574	-17.54839317	1.019580551	111.9271521	0.460726442	-0.014597692	0.003425159	-0.081660175	0.010574846	-27.04205281	1.681145991
0.280799993	-79.55468496	1.546557086	-16.94674449	1.005153777	111.6122276	0.467109874	-0.01315495	0.003791817	-0.082476078	0.010552929	-26.1614261	1.610397985
0.281199993	-80.61077821	1.490542975	-16.28225626	1.046769583	111.2929868	0.473213475	-0.012062914	0.003546249	-0.083597335	0.010640875	-25.07430069	1.683607938
0.281599993	-81.60527457	1.407569782	-15.56653195	1.0359739	110.9696209	0.479027883	-0.010234233	0.00349844	-0.083876877	0.010294595	-23.85626744	1.680792082
0.281999993	-82.55024555	1.331794971	-14.85910969	1.082740142	110.6423169	0.484547164	-0.008664656	0.003651467	-0.084347545	0.010438476	-22.81887948	1.739715026
0.282399993	-83.44990943	1.257319556	-14.17257791	1.103444533	110.3112744	0.489768757	-0.007771462	0.003440946	-0.085341881	0.010492942	-21.73257745	1.765252528
0.282799993	-84.2919681	1.168749006	-13.48002602	1.073705125	109.9766918	0.494683751	-0.006168287	0.003442558	-0.08557421	0.0102867	-20.62205	1.692484676
0.283199993	-85.088029	1.104086718	-12.78890329	1.093961166	109.6387717	0.499290807	-0.004935366	0.003441681	-0.086027336	0.010227266	-19.59265129	1.743891173
0.283599993	-85.82546249	1.007286299	-12.05656874	1.107163714	109.297715	0.503579832	-0.004019917	0.003280643	-0.08669173	0.010326768	-18.3453546	1.799171828
0.283999993	-86.51413682	0.947827688	-11.31734663	1.099891069	108.9537389	0.507552439	-0.002772455	0.003165481	-0.086903183	0.010205183	-17.20073124	1.695339846
0.284399993	-87.13967312	0.848176971	-10.58399145	1.12665456	108.6070513	0.511201867	-0.001746963	0.003360885	-0.087193182	0.010235779	-16.07531046	1.827857271
0.284799993	-87.72381412	0.783335117	-9.875955077	1.122047185	108.2578678	0.514528717	-0.001245931	0.003295898	-0.087870795	0.010246298	-14.94954547	1.764799195
0.285199993	-88.24875028	0.68570264	-9.210922924	1.134284004	107.9064018	0.517524192	-0.000305513	0.002781526	-0.088010646	0.010256615	-13.96870563	1.801561753
0.285599993	-88.72348367	0.618755877	-8.41399248	1.166566349	107.5528758	0.520188298	0.000814725	0.003192196	-0.087859848	0.01025826	-12.59102928	1.877220378
0.285999993	-89.13886411	0.526142066	-7.632807535	1.149174364	107.1975128	0.522515152	0.000918998	0.003142576	-0.088584385	0.010246155	-11.39173766	1.815812933
0.286399993	-89.4991129	0.453420671	-6.902979397	1.16111936	106.8405301	0.524508459	0.001685638	0.002911272	-0.088561017	0.010067667	-10.28825646	1.834123134
0.286799993	-89.80787359	0.36961926	-6.187396283	1.143268715	106.4821587	0.526161152	0.002151862	0.002758144	-0.088699241	0.010410378	-9.186717202	1.789796276
0.287199993	-90.05400385	0.291587576	-5.417848998	1.183801938	106.1226194	0.527474772	0.002447711	0.002872086	-0.088914349	0.01009626	-7.935993452	1.886084704
0.287599993	-90.24968914	0.218034725	-4.612832341	1.201326979	105.7621425	0.528443464	0.003030041	0.002892586	-0.088717666	0.009963825	-6.62169334	1.927939264
0.287999993	-90.38154213	0.146179166	-3.826110339	1.204997383	105.4009539	0.529073099	0.003226626	0.002422142	-0.088810211	0.010241283	-5.381904102	1.928033804
0.288399993	-90.46390593	0.10572183	-3.13179609	1.178457469	105.0392813	0.529359534	0.003419215	0.00263314	-0.088774226	0.009824224	-4.394043719	1.832908706
0.288799993	-90.48499238	0.116029999	-2.388437855	1.23498517	104.6773566	0.529301254	0.003511254	0.002692466	-0.088749817	0.009949083	-3.219941936	2.010541486
0.289199993	-90.46242568	0.16865535	-1.522692712	1.226515977	104.3154058	0.528899849	0.003425652	0.002571835	-0.088826684	0.009986183	-1.720499788	1.941193064
0.289599993	-90.3729803	0.249651879	-0.717809823	1.256651013	103.9536607	0.528154473	0.003659629	0.002034927	-0.088492909	0.010007819	-0.469268335	2.015489987
0.289999993	-90.23221633	0.325330529	-0.02262394	1.237486046	103.5923498	0.527066414	0.003714729	0.002550215	-0.088273997	0.009834058	0.571497772	1.954334255
0.290399993	-90.04360738	0.40859604	0.783010368	1.273439518	103.2317019	0.525639312	0.003436545	0.002555076	-0.088311875	0.009645497	1.876206264	2.038364747
0.290799993	-89.78831572	0.483806528	1.634737217	1.274555623	102.8719431	0.523870946	0.00366588	0.002308684	-0.087829481	0.009594564	3.197389334	2.024384576
0.291199993	-89.48428928	0.568011	2.414205798	1.299152	102.5133032	0.52176572	0.003940476	0.002466462	-0.087205671	0.009497546	4.396321741	2.098824151
0.291599993	-89.12257325	0.654539031	3.251080186	1.315939921	102.1560044	0.519324953	0.003452501	0.002732138	-0.087325997	0.009418	5.796743192	2.083590303
0.291999993	-88.70876357	0.734207909	4.096769137	1.322676939	101.8002761	0.516546549	0.003786237	0.002496714	-0.086569856	0.009470422	7.120607741	2.063973263
0.292399993	-88.23424336	0.818163124	4.891935648	1.297064204	101.4463399	0.513438815	0.003728863	0.002290229	-0.086178572	0.00967376	8.280498748	2.038406696
0.292799993	-87.71561596	0.896242974	5.718771336	1.312089502	101.0944165	0.510004028	0.003655168	0.002619631	-0.085769278	0.009058859	9.680325704	2.087307183
0.293199993	-87.13119597	0.986847318	6.601637607	1.322513524	100.7447265	0.506241603	0.003823086	0.002798301	-0.085095074	0.009236276	11.06861544	2.130185494
0.293599993	-86.49964441	1.060137056	7.451007806	1.362311099	100.3974851	0.502159028	0.003875646	0.002299007	-0.084503261	0.009392611	12.33898221	2.176208032
0.293999993	-85.80729047	1.148441412	8.250312141	1.339191602	100.0529117	0.497760813	0.003951349	0.002523426	-0.083834351	0.009008302	13.60547724	2.094253615
0.294399993	-85.06608985	1.215860178	9.036429237	1.227236804	99.71121508	0.493047637	0.00418611	0.002664457	-0.082987154	0.009196286	14.83886509	1.867017978
0.294799993	-84.27233932	1.295377338	9.961856253	1.317852139	99.37260646	0.488027205	0.004042818	0.002170145	-0.08245938	0.009142605	16.35921317	2.160014915
0.295199993	-83.41668581	1.362396715	10.7732451	1.277836368	99.03729121	0.482704183	0.004206894	0.002404228	-0.081585041	0.008786064	17.55859212	2.024229924
0.295599993	-82.52030855	1.438429207	11.53758518	1.252543313	98.70547725	0.477082401	0.004364688	0.00252706	-0.080639389	0.008949926	18.68098424	1.949023827
0.295999993	-81.57926672	1.504610225	12.36088439	1.292554164	98.37735756	0.471167166	0.00433321	0.002147331	-0.079860558	0.008998479	20.1057501	2.152973237
0.296399993	-80.59189127	1.572916477	13.0682943	1.184761517	98.05313447	0.464965779	0.004366129	0.002329973	-0.079013129	0.008645232	21.03472336	1.754686519
0.296799993	-79.55947801	1.63338691	13.88143532	1.24804933	97.7329976	0.458483757	0.004770712	0.002431462	-0.077807871	0.008812018	22.47461745	2.133103544
0.297199992	-78.48523996	1.697076319	14.70259962	1.117407842	97.41713393	0.451728163	0.005007583	0.002168294	-0.076764206	0.008781311	23.74999764	1.668233885
0.297599992	-77.35717429	1.762134787	15.53075026	1.224131112	97.10573084	0.444707695	0.00489675	0.002253169	-0.076103319	0.008664586	24.99292733	2.085301288
0.297999992	-76.20318604	1.817086811	16.10654601	1.209975865	96.79896373	0.437424734	0.005402746	0.002553153	-0.07481982	0.008729058	25.78547908	2.062853979
0.298399992	-74.99869418	1.887532312	16.80861832	1.162076112	96.49700913	0.429892592	0.006068052	0.002538438	-0.073461261	0.008572831	27.01891286	1.913740582
0.298799992	-73.76887677	1.92299204	17.56514641	0.936871245	96.20003644	0.422115792	0.006105047	0.002364544	-0.072795208	0.008684957	28.26898234	1.594071315
0.299199992	-72.48535665	1.991668148	18.32990983	1.022019057	95.9082106	0.414100857	0.007075605	0.002741806	-0.071280888	0.008438678	29.55358232	2.097295999
0.299599992	-71.17121169	2.025926115	18.89109952	0.864011019	95.62168944	0.40586058	0.007932539	0.003013698	-0.069951663	0.008463266	30.46962757	1.834956505
0.299999992	-69.81290211	2.099102961	19.4407692	0.852474501	95.34062741	0.397400804	0.008445996	0.003197349	-0.069022322	0.008380552	31.59824944	2.113276464
0.300399992	-68.43449402	2.138433746	19.86193148	0.780879269	95.06517298	0.388732771	0.00918473	0.003045779	-0.067991588	0.008394167	32.50339886	1.930365548
0.300799992	-67.01733743	2.208674541	20.36375513	0.781186818	94.79546453	0.379865451	0.010711255	0.003438518	-0.066269172	0.008224904	33.77074006	1.998609526
0.301199992	-65.56818682	2.238666123	20.72341549	0.667245462	94.53163633	0.370807889	0.011973388	0.003482841	-0.064962819	0.008522245	34.47114271	1.652567211
0.301599992	-64.08521114	2.289833555	21.25164514	0.691577064	94.27381927	0.361571429	0.013367632	0.003414584	-0.06359768	0.00832987	35.9997976	1.944441885
0.301999992	-62.56034395	2.32603477	21.71725483	0.690060411	94.02213714	0.352164595	0.014805245	0.003400211	-0.062314549	0.008386877	36.91273648	1.817155234
0.302399992	-61.01135202	2.375450771	22.0932818	0.643050889	93.77670064	0.34259979	0.016496516	0.003560816	-0.060792486	0.008445463	37.76663432	1.69667008
0.302799992	-59.42625734	2.423983854	22.41691765	0.736063899	93.53761823	0.332890084	0.01797487	0.003780773	-0.059578749	0.0083716	38.46106331	2.183760135
0.303199992	-57.82856631	2.465697252	22.77296369	0.69431655	93.30499312	0.323043573	0.01953182	0.003761908	-0.058313354	0.008206028	39.40929877	1.745145734
0.303599992	-56.189566	2.510217997	23.18312204	0.541065152	93.07891397	0.31307133	0.0212791	0.004059631	-0.056937609	0.007955185	40.37365468	1.387554496
0.303999992	-54.53814809	2.528096886	23.45209881	0.615136162	92.85946715	0.30299065	0.023320693	0.003853897	-0.055273996	0.008340876	40.85873032	1.813254494
0.304399992	-52.84922162	2.563538294	23.78781543	0.542786006	92.64672971	0.292807067	0.025101339	0.003993503	-0.053871487	0.00826619	41.80369747	1.612441646
0.304799992	-51.14519059	2.564054688	24.07340184	0.410721096	92.44076897	0.282542148	0.026861844	0.003902946	-0.0524728	0.008413328	42.33287594	1.314649617
0.305199992	-49.42047171	2.601971367	24.29347861	0.543869885	92.24164664	0.272201008	0.028451551	0.003834555	-0.051167826	0.008260083	42.84736529	1.70087066
0.305599992	-47.68038896	2.617301728	24.4954138	0.4989994	92.04941207	0.261799634	0.03011315	0.00392218	-0.049780575	0.007887623	43.24922779	1.412888962
0.305999992	-45.93287719	2.655912356	24.56507458	0.457692273	91.86410867	0.251352768	0.03217622	0.003907833	-0.047871777	0.008121064	43.27620233	1.461105537
0.306399992	-44.17114976	2.662311877	24.74266957	0.437938925	91.68577082	0.240874509	0.033525041	0.003536917	-0.046665742	0.008497868	43.91237184	1.342163195
0.306799992	-42.4057597	2.685241233	24.96312837	0.372887427	91.51441873	0.230379432	0.034796166	0.003634445	-0.045427712	0.008154013	44.38362481	1.122257019
0.307199992	-40.61808867	2.690583359	24.96996173	0.319354624	91.35007148	0.21987986	0.036501717	0.003642857	-0.043667879	0.008209838	44.15082932	1.080065271
0.307599992	-38.8399822	2.692098322	24.91696032	0.370537079	91.19273055	0.209394854	0.037803616	0.002998641	-0.042142351	0.008309866	44.00502717	1.227832541
0.307999992	-37.05538181	2.675256042	24.96637655	0.434686636	91.04238884	0.198936972	0.038638829	0.003108482	-0.040982482	0.007823223	44.25045238	1.233888745
0.308399992	-35.27866764	2.65584779	24.96443255	0.353884674	90.89903476	0.188522712	0.040006438	0.003139413	-0.039147305	0.008043011	44.13215757	0.989392206
0.308799992	-33.48908335	2.645962212	24.84770842	0.342295174	90.76263802	0.178167958	0.040941938	0.002903418	-0.037563142	0.008095066	43.72873134	0.997321696
0.309199992	-31.72059867	2.630017657	24.65624331	0.406730451	90.6331642	0.16788984	0.041580719	0.002517309	-0.036085745	0.008440286	43.2006803	1.1746228
0.309599992	-29.96513643	2.614204227	24.46651103	0.462183967	90.51056581	0.157703717	0.041492005	0.00232845	-0.035156879	0.008508082	42.75583133	1.197245838
0.309999992	-28.23036302	2.572049715	24.24608197	0.466543566	90.39478115	0.147628034	0.041880715	0.00228234	-0.033633537	0.008468297	42.1782157	1.204221797
0.310399992	-26.50841825	2.54639674	23.99783333	0.500694519	90.28574364	0.137678965	0.042140437	0.002144122	-0.032057853	0.008660303	41.55843847	1.287775022
0.310799992	-24.80197772	2.508503928	23.70999258	0.545511172	90.18336726	0.127876425	0.042093667	0.002255077	-0.030639598	0.008204727	40.8206271	1.400162186
0.311199992	-23.11812457	2.483816669	23.37356212	0.618721203	90.08756226	0.118235594	0.04176174	0.002154001	-0.02927696	0.008160159	39.95654364	1.619501465
0.311599992	-21.45848989	2.433741161	22.98371091	0.717814151	89.99822056	0.10877547	0.040905108	0.002773256	-0.028263138	0.008006256	38.96681916	1.855854704
0.311999992	-19.83568867	2.388617965	22.54427936	0.78934656	89.91522696	0.099515356	0.040459225	0.003448586	-0.026628492	0.008055758	37.85535835	1.976837565
0.312399992	-18.24423504	2.321964495	22.0643247	0.857360252	89.83844944	0.090475937	0.039719528	0.003298047	-0.025120106	0.008417398	36.67603257	2.136059574
0.312799992	-16.69809179	2.258070467	21.55478421	0.905195342	89.76774739	0.081671648	0.038236876	0.003494352	-0.024183381	0.008434002	35.41779743	2.232997547
0.313199992	-15.1873182	2.179534214	20.99088291	1.025164857	89.70296074	0.073127379	0.036927955	0.003521721	-0.022915172	0.008293802	34.08352313	2.341175225
0.313599992	-13.73095683	2.101299276	20.37651705	1.141825598	89.64392531	0.064862301	0.035451785	0.003423568	-0.021672985	0.00840478	32.61824182	2.426337672
0.313999992	-12.31913664	2.016884839	19.72383307	1.264568513	89.59045635	0.056894215	0.033702967	0.003397558	-0.020577335	0.008630329	31.11564984	2.51142706
0.314399992	-10.96514181	1.926685834	19.00292417	1.40037031	89.54236049	0.04924636	0.031505186	0.003568842	-0.01982996	0.008829341	29.51835307	2.603481188
0.314799992	-9.667023042	1.831673118	18.13486071	1.563243508	89.49942757	0.041939366	0.029510919	0.003761958	-0.018774855	0.00885897	27.82975758	2.66646023
0.315199992	-8.433938092	1.725073978	17.13138255	1.67920823	89.46143356	0.034995251	0.027324703	0.004003143	-0.017861061	0.008842634	26.09091467	2.711659318
0.315599992	-7.267280378	1.624529617	16.03244793	1.736222467	89.42814247	0.02843771	0.024996468	0.00405858	-0.017044401	0.008930897	24.30999763	2.758529255
0.315999992	-6.169144705	1.507204397	14.87756879	1.783479245	89.39930299	0.022294873	0.022619206	0.003965792	-0.016274233	0.008838308	22.46617687	2.845647566
0.316399992	-5.148060401	1.397372374	13.68229909	1.822168789	89.37464621	0.016592708	0.020079819	0.004029672	-0.015670301	0.009024698	20.55861288	2.895015134
0.316799992	-4.202751575	1.271584435	12.47286769	1.869058889	89.3538935	0.011379679	0.01763341	0.003900881	-0.015029045	0.009057491	18.64763653	2.977790134
0.317199992	-3.340676434	1.15357056	11.23006027	1.911181861	89.33674868	0.006756074	0.015156146	0.003887876	-0.014480903	0.009029781	16.66906093	3.036881133
0.317599992	-2.559464257	1.022368789	9.957144719	1.956376328	89.32290059	0.0032116	0.012834556	0.003867759	-0.013869738	0.008972254	14.64774403	3.11275187
0.317999992	-1.867516502	0.896011668	8.6574967	2.00523109	89.3120201	0.003259736	0.010399222	0.003854215	-0.013473995	0.009156981	12.58193396	3.192592113
0.318399992	-1.264608405	0.756172799	7.336128223	2.056092725	89.30376876	0.005881977	0.007948029	0.003812962	-0.013221425	0.009076713	10.49029713	3.270218613
0.318799992	-0.755344831	0.620051474	5.989299097	2.091870324	89.29778193	0.008446844	0.005563344	0.003799106	-0.013036515	0.009089239	8.35169129	3.318694387
0.319199992	-0.34027802	0.478836749	4.594087848	2.142995125	89.29369197	0.010554227	0.003291752	0.003801432	-0.012874421	0.009120505	6.120585432	3.404257837
0.319599992	-0.029732144	0.342123041	3.175580641	2.19945363	89.29110546	0.012117732	0.001163852	0.003765953	-0.012711791	0.009165283	3.879309302	3.505313676
0.319999992	0.178376409	0.223345144	1.760407975	2.240492539	89.28961735	0.013110494	-0.000841533	0.003768654	-0.012596193	0.009150308	1.647066294	3.560088123
0.320399992	0.281876102	0.185345607	0.328417461	2.29024352	89.28881103	0.013530175	-0.003102906	0.003751859	-0.012899317	0.009250737	-0.620624869	3.64378218
0.320799992	0.2853781	0.254758135	-1.153927219	2.353368512	89.28825154	0.013388803	-0.005345933	0.003937847	-0.013320071	0.009445436	-2.969878721	3.754158779
0.321199992	0.18304991	0.383524787	-2.689433385	2.443718717	89.28750393	0.012732455	-0.007549994	0.003871048	-0.013810056	0.009408926	-5.462272768	3.901073793
0.321599992	-0.025098385	0.528011498	-4.303616175	2.49521244	89.2861299	0.011668949	-0.009690497	0.003855768	-0.014332751	0.009433407	-8.037294935	3.948770391
0.321999992	-0.338883121	0.679168611	-5.942541038	2.491008552	89.28370382	0.010401072	-0.012135935	0.003857897	-0.015267404	0.009482048	-10.62527287	3.902269375
0.322399992	-0.756778487	0.826386111	-7.593020734	2.417108065	89.27981882	0.009313769	-0.014470163	0.00399177	-0.016192576	0.009528047	-13.22280755	3.736700499
0.322799992	-1.279699586	0.973734765	-9.219261936	2.301243344	89.27408031	0.00905815	-0.016472576	0.003699977	-0.016922416	0.009392583	-15.7623059	3.515284128
0.323199992	-1.907578619	1.111666671	-10.77932081	2.157923335	89.26611844	0.010266619	-0.018385531	0.003563579	-0.017743492	0.009504983	-18.15812664	3.270910571
0.323599992	-2.635748578	1.242410594	-12.22393361	1.988901067	89.25556669	0.013008177	-0.020224561	0.003375518	-0.018728066	0.009408112	-20.3193664	2.983833566
0.323999992	-3.452925336	1.359226072	-13.51695274	1.81536606	89.24208174	0.016930946	-0.021816957	0.00325984	-0.019719425	0.009471512	-22.2458909	2.719578156
0.324399992	-4.353042355	1.464905392	-14.69842597	1.65333255	89.22533746	0.021712834	-0.022955145	0.003211516	-0.020530538	0.009606034	-24.01608916	2.537385723
0.324799992	-5.330642387	1.562892781	-15.75321441	1.524004866	89.20501933	0.027157796	-0.024181993	0.003181819	-0.021688627	0.009749019	-25.60731267	2.478584139
0.325199992	-6.373315073	1.652795817	-16.70343747	1.411972295	89.18083154	0.033154852	-0.025029362	0.003158293	-0.022716256	0.009887685	-27.06165497	2.396402486
0.325599992	-7.476537274	1.736473437	-17.58568184	1.311586563	89.15248721	0.039632408	-0.025741725	0.003204804	-0.023815915	0.009946213	-28.43966525	2.334337792
0.325999992	-8.633915219	1.816743989	-18.37240803	1.200007968	89.1197227	0.046538194	-0.02614657	0.003261192	-0.024769553	0.009799245	-29.71756797	2.273413804
0.326399992	-9.843425433	1.896719972	-19.06279485	1.064190567	89.08228108	0.053834424	-0.026631234	0.003349424	-0.025912802	0.00990834	-31.00184923	2.224172801
0.326799992	-11.09942909	1.97440082	-19.67782899	0.931756698	89.03992597	0.061491534	-0.02720482	0.003544427	-0.027217471	0.009945973	-32.23112282	2.075688477
0.327199992	-12.40411914	2.050831582	-20.23130701	0.865661064	88.99243299	0.069480118	-0.027709059	0.003469322	-0.028481076	0.010019553	-33.50793251	2.038903238
0.327599992	-13.75226593	2.120451776	-20.75940555	0.838327569	88.93958821	0.077772598	-0.028144075	0.003091637	-0.029675787	0.009627163	-34.75438735	1.975752508
0.327999992	-15.14585766	2.184201299	-21.27001957	0.805047382	88.88119791	0.086348322	-0.028745139	0.003207081	-0.031022172	0.009775106	-35.9472669	1.873373685
0.328399992	-16.58236027	2.24239355	-21.74267668	0.75203695	88.81707771	0.095182896	-0.029102116	0.003317294	-0.032097743	0.009880374	-37.04560979	1.743265244
0.328799992	-18.06388816	2.299438475	-22.18648454	0.685835227	88.7470567	0.104257504	-0.02946175	0.003042248	-0.033155233	0.009858468	-38.05029379	1.555305527
0.329199992	-19.58605763	2.353605194	-22.58182888	0.608322246	88.67097855	0.113548834	-0.030383203	0.003028456	-0.034769828	0.009954289	-38.94968153	1.37707174
0.329599992	-21.14490928	2.403132474	-22.98974262	0.578132672	88.58869852	0.123037828	-0.030746871	0.002819613	-0.03583328	0.009642225	-39.96075043	1.382001551
0.329999992	-22.73842153	2.443118407	-23.39867749	0.607961693	88.50008609	0.132704326	-0.031545943	0.002601611	-0.037331614	0.010191187	-40.90318246	1.524192716
0.330399992	-24.36229268	2.475746815	-23.73950812	0.610854493	88.4050201	0.142531713	-0.032631444	0.002640461	-0.039142243	0.010148929	-41.62774082	1.461814096
0.330799992	-26.01917588	2.510175344	-24.00492156	0.527420904	88.30339619	0.152499038	-0.032999613	0.002586894	-0.04026815	0.010118525	-42.17078056	1.217410233
0.331199992	-27.70028593	2.545676417	-24.2344412	0.452578672	88.19511638	0.16258974	-0.033338914	0.002639153	-0.041418262	0.009885372	-42.69931105	1.091159718
0.331599992	-29.40237012	2.576413381	-24.48341295	0.450121717	88.08010363	0.172784024	-0.033828206	0.00295661	-0.042778668	0.010010152	-43.32671603	1.178050589
0.331999992	-31.11894615	2.602115879	-24.69194708	0.474937197	87.95827828	0.183068507	-0.034519793	0.002486005	-0.044387252	0.009819564	-43.72955764	1.252087261
0.332399992	-32.8537012	2.625834617	-24.77823736	0.41921476	87.82958498	0.193424215	-0.03470793	0.002579811	-0.045542694	0.009834368	-43.79795793	1.036620966
0.332799992	-34.60016688	2.644587687	-24.86579095	0.367273338	87.69397586	0.20383492	-0.035035204	0.002334433	-0.04689865	0.010031423	-44.06056011	1.070686283
0.333199992	-36.3552475	2.655173352	-25.03166543	0.379291897	87.55141053	0.214283628	-0.03536748	0.002209528	-0.048326567	0.010073707	-44.54290742	1.062223453
0.333599992	-38.11615574	2.66043423	-25.12030946	0.320552152	87.40186056	0.224754956	-0.035885242	0.002221253	-0.049989799	0.010092366	-44.58403135	0.952062071
0.333999992	-39.88367642	2.661215379	-25.05875543	0.302621262	87.24531211	0.235233134	-0.036241738	0.002161508	-0.05155715	0.010004397	-44.30850399	0.988075573
0.334399992	-41.64881104	2.65721342	-25.06121923	0.420921168	87.08175622	0.245702959	-0.036232951	0.00227965	-0.05282857	0.009855352	-44.43870634	1.35406539
0.334799992	-43.41462633	2.649379253	-25.09193959	0.377327272	86.91119736	0.25615222	-0.036353523	0.002257174	-0.054281912	0.009713264	-44.49009839	1.19519508
0.335199992	-45.18700087	2.630688275	-25.03807386	0.267378696	86.73364639	0.266565312	-0.036341349	0.002014594	-0.055680938	0.009959489	-44.26652422	0.90956619
