%	1-10788-38173-M-16.06.2015_P10					
%	"""Nm"" "	mm				
Zeit	Drehmoment	Geschwindigkeit	Position	Schleppfehler	Positionsdifferenz	Stromstaerke
0.253199994	-11.49904537	3.65166235	119.9445724	-0.020298413	-0.008928925	-17.2972126
0.253599994	-10.44146061	2.86362648	119.9590302	-0.018532253	-0.009469688	-15.56450462
0.253999994	-9.304132462	2.1413517	119.9705505	-0.01677257	-0.010024011	-13.71281242
0.254399994	-8.075600624	1.501194	119.9794388	-0.014718919	-0.010315329	-11.69711113
0.254799994	-6.807658672	0.94545418	119.9860191	-0.012056539	-0.009993762	-9.687721252
0.255199994	-5.492666245	0.481115103	119.9905968	-0.010409411	-0.010650754	-7.58065033
0.255599994	-4.128269196	0.108171582	119.993515	-0.007480328	-0.009964108	-5.410412788
0.255999994	-2.726060629	-0.161866575	119.9951553	-0.005840135	-0.010473728	-3.176801205
0.256399994	-1.360360742	-0.325451344	119.9958801	-0.004138388	-0.010763854	-1.065313697
0.256799994	-0.091255218	-0.392275572	119.9960709	-0.001990904	-0.010437816	0.787042141
0.257199994	0.955765486	-0.378657758	119.9960136	-9.03519E-05	-0.010095835	2.289838314
0.257599993	0.950359344	-0.304249287	119.9956131	0.001463669	-0.009490401	1.222697139
0.257999993	-0.217039138	-0.254354715	119.9944496	0.001288796	-0.009527057	-1.427062035
0.258399993	-2.150924444	-0.286212027	119.9921417	-0.001036671	-0.010506958	-5.024893284
0.258799993	-4.676729679	-0.461777151	119.9882317	-0.00396444	-0.01101464	-9.408628464
0.259199993	-7.516454697	-0.812073588	119.982357	-0.007882637	-0.011722296	-14.03013134
0.259599993	-10.2926693	-1.343441486	119.9741554	-0.013163227	-0.013415515	-18.33542252
0.259999993	-12.82021618	-2.045656919	119.9632454	-0.018208986	-0.014826059	-22.07933998
0.260399993	-14.98143482	-2.904093742	119.9493027	-0.022383442	-0.015648007	-25.16066933
0.260799993	-16.70713997	-3.901870728	119.932003	-0.026010931	-0.01641959	-27.4969635
0.261199993	-17.9553299	-4.996545792	119.9110413	-0.030376837	-0.018594712	-29.09115982
0.261599993	-18.90853119	-6.159553528	119.8861122	-0.032845121	-0.019534528	-30.43333626
0.261999993	-19.4246769	-7.379392624	119.8569298	-0.033694471	-0.019441098	-31.51521301
0.262399993	-19.79653549	-8.650357246	119.8232651	-0.035142179	-0.020480603	-32.25126266
0.262799993	-20.09502602	-9.947141647	119.784832	-0.035484037	-0.020858645	-32.90008545
0.263199993	-20.44573784	-11.28856659	119.7414207	-0.03593195	-0.021645725	-33.83128738
0.263599993	-20.71743965	-12.65683365	119.6927834	-0.036706487	-0.023021251	-34.31797028
0.263999993	-20.98497772	-14.06518936	119.6387482	-0.038014895	-0.025082678	-34.99308014
0.264399993	-21.29310799	-15.51545715	119.5791054	-0.038097026	-0.026078969	-35.78086853
0.264799993	-21.65678024	-17.00119781	119.5136452	-0.037132977	-0.026156455	-36.72550964
0.265199993	-22.07347107	-18.50773048	119.4422531	-0.037242065	-0.027357042	-37.74618149
0.265599993	-22.55672455	-20.02847481	119.3647575	-0.037601306	-0.028790087	-39.05884552
0.265999993	-22.97977066	-21.5658493	119.2809868	-0.037375046	-0.029492378	-39.90032959
0.266399993	-23.32141495	-23.14612198	119.1908455	-0.038644159	-0.031577647	-40.57619858
0.266799993	-23.49639511	-24.77656937	119.0942192	-0.040548001	-0.034252852	-40.84370804
0.267199993	-23.77267456	-26.43178177	118.9909935	-0.040260307	-0.034805164	-41.73934555
0.267599993	-24.32462311	-28.11207199	118.881073	-0.040802294	-0.036154091	-43.35247803
0.267999993	-24.84760666	-29.79028702	118.7644005	-0.040300782	-0.036437213	-44.42930222
0.268399993	-24.95366287	-31.47986603	118.6408615	-0.041753752	-0.038599968	-44.11738586
0.268799993	-24.73573494	-33.19721222	118.5104561	-0.040335455	-0.037781298	-43.36517715
0.269199993	-24.91914368	-34.91907501	118.3730888	-0.041951239	-0.040022694	-44.48616028
0.269599993	-25.54724121	-36.67406464	118.2287598	-0.042729899	-0.041334089	-46.31030655
0.269999993	-25.62911224	-38.46199799	118.0774307	-0.044649141	-0.04395002	-45.57788849
0.270399993	-25.27964973	-40.29274368	117.9190826	-0.043816594	-0.044029951	-44.55049896
0.270799993	-25.50635719	-42.09503937	117.7537155	-0.043166056	-0.04466027	-45.86368561
0.271199993	-25.54372978	-43.89759064	117.5813293	-0.043668086	-0.046584606	-45.36896515
0.271599993	-24.93857193	-45.68214417	117.4019623	-0.042376649	-0.046862066	-43.41361618
0.271999993	-25.0838623	-47.45277405	117.2156143	-0.042196447	-0.048426092	-44.90620422
0.272399993	-25.08413696	-49.19533539	117.0223427	-0.042115217	-0.050105155	-44.11016464
0.272799993	-24.29717064	-50.91593933	116.8221664	-0.041113952	-0.050923824	-41.71652985
0.273199993	-24.51525497	-52.62688065	116.6151619	-0.041091936	-0.052669346	-43.62084198
0.273599993	-24.42913437	-54.33682251	116.4013863	-0.039058775	-0.052508414	-42.43266678
0.273999993	-24.01422119	-56.04797363	116.1808777	-0.039826771	-0.055269301	-41.66553497
0.274399993	-23.9539814	-57.73114395	115.9537506	-0.038435012	-0.056008399	-41.50629807
0.274799993	-23.41956139	-59.40087891	115.7200813	-0.035774224	-0.055651069	-39.93606949
0.275199993	-23.47623253	-61.04847717	115.4799652	-0.033703735	-0.056042373	-40.70573425
0.275599993	-22.6350956	-62.61961365	115.2335167	-0.033098338	-0.057951212	-37.34086227
0.275999993	-22.29451752	-64.15151215	114.9808121	-0.032872232	-0.060174167	-37.62615204
0.276399993	-22.16812897	-65.69387817	114.7219849	-0.030957274	-0.060663223	-37.09895706
0.276799993	-22.00366592	-67.19503784	114.4571495	-0.029182006	-0.061371326	-37.01026154
0.277199993	-21.39113235	-68.69692993	114.1864586	-0.029371735	-0.064185262	-34.61805344
0.277599993	-21.09700966	-70.09786987	113.9100266	-0.026505738	-0.063928962	-34.89192581
0.277999993	-20.53283119	-71.48831177	113.628006	-0.025325539	-0.065386891	-32.67737579
0.278399993	-20.26640701	-72.81355286	113.3405304	-0.022752481	-0.065276623	-32.86035919
0.278799993	-19.80340385	-74.1357193	113.0477715	-0.022538733	-0.067642927	-31.12291718
0.279199993	-19.52187538	-75.38446808	112.7499008	-0.019641509	-0.067104697	-30.86019516
0.279599993	-18.92769432	-76.61795807	112.447052	-0.017801682	-0.067802966	-29.14068031
0.279999993	-18.56105804	-77.80445862	112.1394157	-0.018801335	-0.07112056	-28.74495316
0.280399993	-17.60203743	-78.90342712	111.8271446	-0.015629809	-0.070483387	-27.08119583
0.280799993	-16.95942116	-80.00627136	111.5104485	-0.012989063	-0.06985575	-25.96993446
0.281199993	-16.51586723	-81.00241089	111.1894989	-0.014601145	-0.073841214	-25.72698784
0.281599993	-15.58109474	-82.04441833	110.8644867	-0.012463983	-0.073646903	-23.69663811
0.281999993	-15.03904915	-82.90536499	110.5356216	-0.009314083	-0.072637647	-23.16285324
0.282399993	-14.17924023	-83.84150696	110.2030563	-0.010814201	-0.07597819	-21.67644691
0.282799993	-13.65025234	-84.63292694	109.8670387	-0.007974301	-0.07493943	-20.9033165
0.283199993	-13.08284473	-85.45462036	109.5277405	-0.005473047	-0.074233413	-20.09926605
0.283599993	-12.01726532	-86.1686554	109.1853714	-0.007985905	-0.078317374	-18.09218216
0.283999993	-11.37784481	-86.8821106	108.8401794	-0.004560351	-0.076647922	-17.28408432
0.284399993	-10.58594608	-87.46873474	108.4923363	-0.002795774	-0.07638257	-16.11440659
0.284799993	-9.864573479	-88.03210449	108.1420517	-0.003453102	-0.078487992	-15.11437225
0.285199993	-9.169067383	-88.56052399	107.7895927	-0.001431443	-0.077608228	-13.80633926
0.285599993	-8.330093384	-89.01095581	107.4351311	-0.000416487	-0.077934563	-12.4994297
0.285999993	-7.433397293	-89.41029358	107.0789146	-0.00018673	-0.07869035	-10.958745
0.286399993	-6.812528133	-89.73477173	106.7211723	0.000457913	-0.079052746	-10.21495247
0.286799993	-6.140956879	-90.04040527	106.3620949	0.002720226	-0.077599287	-8.76056385
0.287199993	-5.140445232	-90.2257843	106.0019493	0.002920218	-0.07812351	-7.370430946
0.287599993	-4.485225677	-90.42799377	105.6409454	0.002261735	-0.079226494	-6.602230549
0.287999993	-3.574892521	-90.52075195	105.2792931	0.003902111	-0.078072846	-4.847513199
0.288399993	-2.852039337	-90.58496094	104.9172592	0.003188681	-0.0790748	-3.567107916
0.288799993	-2.044731855	-90.53965759	104.5550346	0.006209929	-0.076155663	-2.684333324
0.289199993	-1.565816879	-90.50743103	104.1928864	0.003429074	-0.078889728	-2.16817975
0.289599993	-0.534268916	-90.38917542	103.8310242	0.005818196	-0.07632494	-0.123358965
0.289999993	0.23771657	-90.21712494	103.4696579	0.005794037	-0.076168776	0.989272058
0.290399993	1.024960518	-89.99265289	103.1090546	0.004562195	-0.076981783	2.189332008
0.290799993	1.715131164	-89.72280884	102.749424	0.005279295	-0.075963438	3.149817467
0.291199993	2.490823269	-89.39570618	102.390995	0.005243178	-0.075461864	4.456668854
0.291599993	3.336700678	-89.01567078	102.0339775	0.004679952	-0.07557869	5.887022972
0.291999993	4.370625496	-88.59805298	101.6786194	0.002837609	-0.076890588	7.65034914
0.292399993	4.801534653	-88.07276917	101.3251305	0.004821569	-0.07440418	7.592302799
0.292799993	5.684273243	-87.55514526	100.9737587	0.003040619	-0.075518191	9.565380096
0.293199993	6.64812994	-86.94319153	100.6246758	0.003573596	-0.074400902	11.34496498
0.293599993	7.501654625	-86.2925415	100.2781296	0.00370726	-0.07361412	12.3711319
0.293999993	8.365194321	-85.57049561	99.93432999	0.002679545	-0.073899478	13.73342228
0.294399993	8.953929901	-84.82846832	99.59348679	0.003632102	-0.072182864	14.67931747
0.294799993	9.815769196	-84.02146912	99.25580978	0.002867561	-0.072238818	15.93913841
0.295199993	10.78075218	-83.16966248	98.92148972	0.002544634	-0.071875975	17.84490776
0.295599993	11.36690903	-82.24841309	98.59075546	0.003842451	-0.06977845	18.23827553
0.295999993	12.35475636	-81.30213928	98.26379776	0.004030131	-0.068884976	19.98985481
0.296399993	13.32771683	-80.29361725	97.94080734	0.003302731	-0.068824887	21.76613235
0.296799993	13.7236166	-79.21916199	97.62197495	0.004781187	-0.066568553	21.47907066
0.297199992	14.49744511	-78.15550232	97.3074913	0.004746439	-0.065807104	23.87747955
0.297599992	15.49535656	-77.00959778	96.99752808	0.004357304	-0.065508485	24.85572243
0.297999992	16.56311798	-75.82290649	96.692276	0.003791722	-0.065397322	26.91982651
0.298399992	16.5951786	-74.59695435	96.39190674	0.006152261	-0.062284172	26.04524231
0.298799992	17.70002174	-73.36756897	96.09657288	0.005747164	-0.062101185	28.78067207
0.299199992	18.03063965	-72.09954834	95.80646515	0.00762308	-0.059742928	28.61841393
0.299599992	19.19400024	-70.76196289	95.52171707	0.009006411	-0.058201849	31.34992981
0.299999992	19.3529911	-69.395401	95.24248123	0.00809595	-0.058771372	31.07808304
0.300399992	20.25474548	-67.94235229	94.96891022	0.009919982	-0.056805611	33.92319489
0.300799992	20.29859352	-66.54341888	94.70113754	0.009735003	-0.056621432	33.10587692
0.301199992	20.98702049	-65.01724243	94.4393158	0.012556203	-0.053817034	35.49209595
0.301599992	20.68959618	-63.60703278	94.18355942	0.011674389	-0.054591298	33.65573502
0.301999992	21.69458008	-62.02368164	93.93396378	0.014045797	-0.052542686	37.92573166
0.302399992	21.97769165	-60.51350021	93.69068146	0.015875166	-0.050920844	36.9678421
0.302799992	22.57044792	-58.84990692	93.45378876	0.019221585	-0.047872066	39.57738495
0.303199992	22.95229721	-57.25402451	93.22340012	0.018323679	-0.049042702	39.42959595
0.303599992	22.84375763	-55.56539917	92.9996109	0.021084156	-0.046363771	39.23807907
0.303999992	23.57133293	-53.93825531	92.78247833	0.023678085	-0.044111311	41.66007614
0.304399992	23.27478027	-52.23607635	92.5720787	0.026179785	-0.041816533	39.61512375
0.304799992	23.75777245	-50.58759308	92.36850739	0.026701968	-0.041821003	42.37484741
0.305199992	24.56211853	-48.83075714	92.17178345	0.027255015	-0.041603446	43.70567703
0.305599992	24.1240387	-47.06612396	91.98200226	0.029839836	-0.039347112	41.65924454
0.305999992	24.50786781	-45.31135559	91.79914474	0.031566843	-0.03767699	43.86632538
0.306399992	24.93586731	-43.48402405	91.6232872	0.033441819	-0.035891533	44.28172684
0.306799992	24.40670395	-41.70389557	91.45442963	0.035486063	-0.033397079	42.16801071
0.307199992	24.55774879	-39.93198395	91.29259109	0.035757301	-0.032885373	43.67706299
0.307599992	24.92541885	-38.20024109	91.13777161	0.035233013	-0.033005178	44.33627701
0.307999992	24.5755024	-36.39416504	90.98997116	0.036834399	-0.031118989	42.64268875
0.308399992	24.18698502	-34.67660522	90.84913254	0.039564962	-0.027841628	42.01073074
0.308799992	24.41456223	-32.93282318	90.71527481	0.038512717	-0.028543472	43.26971054
0.309199992	24.71925735	-31.19507599	90.58832169	0.041449317	-0.025226325	43.85856247
0.309599992	24.57804871	-29.36309624	90.46825409	0.042463983	-0.023482442	42.92218781
0.309999992	24.08848572	-27.60497475	90.35497665	0.04247034	-0.022304505	41.4885788
0.310399992	23.7238102	-25.8353653	90.24843216	0.040418115	-0.022872537	40.8128891
0.310799992	23.39735985	-24.17259598	90.14852524	0.0401275	-0.02159059	40.05645752
0.311199992	23.11780739	-22.47547913	90.0551796	0.040524462	-0.01938507	39.4277916
0.311599992	22.72833061	-20.80803299	89.96826172	0.039546429	-0.018400848	38.33647537
0.311999992	22.16237831	-19.15672302	89.88765717	0.039024493	-0.016472191	36.84098053
0.312399992	21.50930405	-17.5651741	89.8132515	0.037847785	-0.015066117	35.10902405
0.312799992	20.84800529	-16.06978226	89.74485397	0.034892755	-0.015220493	33.64997482
0.313199992	20.26841164	-14.63403893	89.68235016	0.033905269	-0.013682693	32.48369217
0.313599992	19.83054733	-13.26983261	89.62553024	0.033736003	-0.011343062	31.38991356
0.313999992	19.43159866	-11.91825962	89.57424164	0.033221645	-0.009617656	30.51318359
0.314399992	19.00754356	-10.62870407	89.52825546	0.031185623	-0.009376854	29.42476273
0.314799992	18.31422043	-9.344259262	89.48738098	0.029367106	-0.00896886	28.14850807
0.315199992	17.38682747	-8.134777069	89.45137024	0.028514788	-0.007475168	26.57315254
0.315599992	16.35276413	-6.941577911	89.41999435	0.026433251	-0.007107705	24.86669922
0.315999992	15.19000149	-5.842191696	89.3929863	0.024819113	-0.006063432	22.94133759
0.316399992	13.90151405	-4.789280891	89.37007904	0.023400926	-0.004708469	20.83657455
0.316799992	12.52587032	-3.843654633	89.35100555	0.020916013	-0.00432685	18.59622765
0.317199992	11.20344162	-2.965529442	89.33542252	0.018039693	-0.004251003	16.54460144
0.317599992	9.798398972	-2.191041946	89.3230629	0.016408276	-0.002946407	14.28550911
0.317999992	8.333045959	-1.506613016	89.31354523	0.013736781	-0.002686232	11.95433235
0.318399992	6.902162552	-0.930678427	89.30656433	0.011629983	-0.001991317	9.743757248
0.318799992	5.556501389	-0.446724772	89.30171967	0.007771149	-0.003139302	7.684545517
0.319199992	4.10525465	-0.066456169	89.29866791	0.005686188	-0.002710521	5.296520233
0.319599992	2.599708796	0.201725215	89.29697037	0.003025522	-0.002973303	2.903696537
0.319999992	1.155645728	0.361716568	89.29626465	0.001328978	-0.002557859	0.70957011
0.320399992	-0.162664652	0.415907741	89.29607391	-0.000800296	-0.002757087	-1.214161038
0.320799992	-1.630002141	0.379760176	89.29599762	-0.002840371	-0.003055334	-3.763552189
0.321199992	-3.215341091	0.237357885	89.29553986	-0.005248978	-0.003768355	-6.284556389
0.321599992	-4.866114616	-0.005778603	89.29428101	-0.007476924	-0.004409105	-8.958616257
0.321999992	-6.529472351	-0.36309582	89.29182053	-0.009943907	-0.005357713	-11.57095051
0.322399992	-8.217376709	-0.815119386	89.2877388	-0.013053052	-0.007077605	-14.22445107
0.322799992	-9.859667778	-1.372924924	89.28163528	-0.015237952	-0.007971302	-16.77451134
0.323199992	-11.42693901	-2.037456036	89.27316666	-0.016868936	-0.008489117	-19.14932632
0.323599992	-12.85142803	-2.802876234	89.26197052	-0.019276734	-0.010022074	-21.31086731
0.323999992	-14.16539574	-3.65096283	89.24772263	-0.020846655	-0.010982752	-23.23432541
0.324399992	-15.35287285	-4.587925911	89.23006058	-0.022878093	-0.012678578	-25.07419395
0.324799992	-16.40245438	-5.591029167	89.20869827	-0.023725233	-0.013441294	-26.55844498
0.325199992	-17.39945221	-6.665913582	89.18334961	-0.025633324	-0.015515462	-28.09874153
0.325599992	-18.27572441	-7.796182632	89.15374756	-0.025949911	-0.016200915	-29.36730003
0.325999992	-19.03913689	-8.98570919	89.11960602	-0.0268905	-0.017671287	-30.58634949
0.326399992	-19.49472046	-10.23177338	89.08067703	-0.026749868	-0.018217564	-31.65722084
0.326799992	-19.95398712	-11.52829361	89.03675079	-0.026738124	-0.019030869	-32.78718948
0.327199992	-20.39874458	-12.87609673	88.98757935	-0.027074697	-0.02029717	-33.79506302
0.327599992	-20.84807587	-14.25244045	88.93297195	-0.027965149	-0.022185147	-34.8911705
0.327999992	-21.37518311	-15.64661026	88.87275696	-0.028624819	-0.023787096	-36.26515961
0.328399992	-21.99268341	-17.06539154	88.80670547	-0.028255517	-0.024200603	-37.8164711
0.328799992	-22.56532097	-18.51834106	88.73470306	-0.027999131	-0.024502799	-39.12628937
0.329199992	-23.07439041	-20.01622581	88.65655899	-0.029960806	-0.026849285	-40.2510643
0.329599992	-23.42404556	-21.55805397	88.57217789	-0.030373759	-0.027482621	-40.85573959
0.329999992	-23.64202118	-23.13988876	88.48138809	-0.030341395	-0.027592778	-41.27007294
0.330399992	-24.04223251	-24.7762413	88.38409424	-0.032907794	-0.030271523	-42.51827621
0.330799992	-24.65593338	-26.42782593	88.28018188	-0.0332925	-0.03080029	-44.23504257
0.331199992	-25.20245552	-28.12099075	88.16959381	-0.03646865	-0.034106262	-45.32228851
0.331599992	-25.32336235	-29.86724472	88.05221558	-0.037632133	-0.035570683	-45.01458359
0.331999992	-25.17181778	-31.65780449	87.92798996	-0.038803369	-0.037306845	-44.48781967
0.332399992	-25.39271164	-33.44967651	87.79687881	-0.038084919	-0.037504435	-45.57833862
0.332799992	-25.68686485	-35.24236298	87.65882492	-0.039428016	-0.039968491	-46.16294479
0.333199992	-25.45455551	-37.02441406	87.51377106	-0.037007541	-0.038822293	-44.89917755
0.333599992	-25.06268692	-38.81624603	87.3617363	-0.037682396	-0.040938556	-44.0619545
0.333999992	-25.3366909	-40.56928253	87.2026825	-0.038536014	-0.04329145	-45.56035995
0.334399992	-25.52486038	-42.31784058	87.03660965	-0.038594892	-0.044823587	-45.48001862
0.334799992	-24.91814041	-44.0609169	86.86351776	-0.038828263	-0.046450198	-43.24055862
0.335199992	-25.04753876	-45.79468918	86.68344498	-0.038242927	-0.047279	-44.90182114
0.335599992	-25.47672653	-47.56484222	86.4963913	-0.035835598	-0.046215057	-45.69130325
0.335999992	-24.95032501	-49.34028625	86.30241394	-0.037430869	-0.049444735	-43.34724045
0.336399992	-24.88450813	-51.0931015	86.10155106	-0.039076321	-0.052879453	-44.17163849
0.336799991	-24.77635956	-52.83083725	85.89385986	-0.036812974	-0.052504241	-43.27555847
0.337199991	-24.31032753	-54.57825089	85.67939758	-0.036437679	-0.054269433	-42.26065445
0.337599991	-24.47371674	-56.25998306	85.45822144	-0.033973213	-0.05404532	-43.17019272
0.337999991	-23.67720985	-57.92794037	85.23042679	-0.033247704	-0.055607557	-39.85221863
0.338399991	-23.44274712	-59.54324722	84.99610901	-0.032219784	-0.056867898	-40.65000153
0.338799991	-23.30053902	-61.15678406	84.75534439	-0.030795913	-0.057690144	-39.72515869
0.339199991	-23.01025009	-62.75893021	84.50824738	-0.02887317	-0.058115721	-39.38861465
0.339599991	-22.72472763	-64.33442688	84.25491333	-0.028295247	-0.060028434	-38.12966156
0.339999991	-22.1748085	-65.85028076	83.99547577	-0.027969023	-0.062209964	-37.1641922
0.340399991	-21.98123169	-67.3418045	83.73004913	-0.025816979	-0.062503219	-36.57464218
0.340799991	-21.42660713	-68.77877808	83.45876694	-0.023662644	-0.062845349	-35.30723572
0.341199991	-21.24081039	-70.21101379	83.1817627	-0.024298774	-0.065885782	-34.91680527
0.341599991	-20.7975502	-71.57598114	82.899189	-0.02269919	-0.066721141	-33.87534714
0.341999991	-20.41609001	-72.96298981	82.61117935	-0.020668022	-0.067106783	-32.62613678
0.342399991	-20.07063293	-74.23748779	82.31788635	-0.01805068	-0.067019165	-32.3883667
0.342799991	-19.54179382	-75.5565033	82.01950073	-0.017615892	-0.069084764	-30.17583466
0.343199991	-19.05461121	-76.69580078	81.71615601	-0.016268538	-0.070218146	-29.77470016
0.343599991	-18.36017227	-77.89912415	81.40804291	-0.013836939	-0.070061088	-28.08663559
0.343999991	-18.12306786	-79.00074768	81.0953331	-0.014051925	-0.072488785	-28.14852905
0.344399991	-17.13876724	-80.11854553	80.77819824	-0.010873321	-0.071687698	-26.23215485
0.344799991	-16.4916172	-81.11657715	80.45682907	-0.008998439	-0.071791112	-25.25927162
0.345199991	-15.74474049	-82.08934021	80.13141632	-0.009214543	-0.074274689	-24.28992271
0.345599991	-15.10053444	-83.04238892	79.80215073	-0.006445237	-0.073270351	-23.12963676
0.345999991	-14.59447956	-83.87349701	79.4692421	-0.005375948	-0.074253976	-22.36346436
0.346399991	-13.6437149	-84.76448822	79.13288116	-0.005805511	-0.076322779	-20.88319016
0.346799991	-12.98307514	-85.50460815	78.79325867	-0.002646577	-0.075035319	-19.73095322
0.347199991	-12.19773102	-86.25428009	78.45060349	-0.001551099	-0.075518563	-18.68209267
0.347599991	-11.4496851	-86.85874939	78.10512543	-0.002308241	-0.077792942	-17.48551178
0.347999991	-10.80225754	-87.52052307	77.75701523	0.000178032	-0.076642931	-16.36982918
0.348399991	-9.98875618	-88.05290985	77.40652084	0.002217423	-0.075861514	-15.19570732
0.348799991	-9.094183922	-88.56584167	77.05383301	0.002075806	-0.077202916	-13.51768112
0.349199991	-8.433948517	-88.9883728	76.69919968	0.001925603	-0.078234076	-12.73381519
0.349599991	-7.77542305	-89.39761353	76.34281158	0.004919227	-0.076190829	-11.46983433
0.349999991	-6.872553825	-89.7218399	75.98491669	0.004445184	-0.077370107	-10.11461163
0.350399991	-6.146575451	-90.00562286	75.62572479	0.005610455	-0.076848567	-9.105830193
0.350799991	-5.335441113	-90.24179077	75.26548386	0.005713291	-0.07722646	-7.777282715
0.351199991	-4.535695076	-90.38111115	74.90440369	0.005957019	-0.07745564	-6.446109772
0.351599991	-3.820034027	-90.49443054	74.54271317	0.00754701	-0.076016784	-5.594921112
0.351999991	-3.063825607	-90.55151367	74.18064117	0.004852545	-0.078933239	-4.150224686
0.352399991	-2.176643133	-90.56065369	73.8184166	0.006892253	-0.076913834	-2.685138702
0.352799991	-1.497083426	-90.47140503	73.45628738	0.007059611	-0.076713562	-1.6087538
0.353199991	-0.651349962	-90.396492	73.09446335	0.005584601	-0.077990294	-0.389346123
0.353599991	0.001010683	-90.20759583	72.73317337	0.005625393	-0.077801347	0.432897985
0.353999991	0.819456518	-89.97253418	72.37264633	0.00741085	-0.075725019	1.850769758
0.354399991	1.566123128	-89.70664978	72.01313019	0.00726236	-0.075441897	3.250700712
0.354799991	2.682629824	-89.38830566	71.65483475	0.006383862	-0.076006055	5.01670742
0.355199991	3.176778078	-88.96391296	71.29796982	0.006953999	-0.074953735	5.147888184
0.355599991	3.9856565	-88.53739929	70.94280243	0.005290937	-0.07607013	6.855875492
0.355999991	4.926337242	-88.03905487	70.58950424	0.006500054	-0.074265897	8.598381042
0.356399991	5.787700176	-87.46672821	70.23834229	0.004943255	-0.07526651	9.706748962
0.356799991	6.551450253	-86.88432312	69.88952637	0.005722158	-0.073756576	10.77970123
0.357199991	7.321706772	-86.21640015	69.54324722	0.008076727	-0.070756823	12.25420952
0.357599991	8.159840584	-85.52053833	69.19973373	0.004408862	-0.073751807	13.36065197
0.357999991	9.100629807	-84.7522049	68.85919571	0.00567209	-0.071808994	15.02555656
0.358399991	9.765506744	-83.93766022	68.52184296	0.008168742	-0.068564601	15.97661877
0.358799991	10.89258862	-83.05334473	68.18788528	0.004291823	-0.071710711	17.80997467
0.359199991	11.66251659	-82.1500473	67.8575325	0.005961843	-0.069210231	18.93553734
0.359599991	11.86719227	-81.17488098	67.53095627	0.007518847	-0.066769719	18.68973732
0.359999991	13.20266151	-80.18532562	67.20838547	0.005250219	-0.06829232	22.03801727
0.360399991	14.02088165	-79.12745667	66.88997269	0.00715971	-0.065578818	22.60930061
0.360799991	14.83547783	-78.0138092	66.57594681	0.008550948	-0.063444078	23.67235756
0.361199991	15.30272579	-76.88626099	66.26644135	0.007653367	-0.063466132	24.7252388
0.361599991	16.13143921	-75.68556976	65.96168518	0.00757277	-0.062850416	25.59044838
0.361999991	16.92401695	-74.50312805	65.66181183	0.007506553	-0.062224269	27.58950043
0.362399991	17.486763	-73.21473694	65.36699295	0.009574788	-0.059600174	27.55289459
0.362799991	18.56954384	-71.93359375	65.07741928	0.00905619	-0.059624016	30.39127159
0.363199991	19.0665226	-70.55458069	64.79322433	0.010990743	-0.057070851	30.15455055
0.363599991	19.59901047	-69.20120239	64.5145607	0.012599723	-0.055064559	32.25698853
0.363999991	19.56272507	-67.80085754	64.24158096	0.011097854	-0.056097507	30.9289875
0.364399991	20.25198936	-66.3840332	63.97439957	0.012483522	-0.05469501	34.26496506
0.364799991	20.80722809	-64.90903473	63.71318817	0.013959426	-0.052989721	34.42983627
0.365199991	21.33154297	-63.38097763	63.45804214	0.016627591	-0.050468445	36.54268646
0.365599991	21.71123505	-61.84162521	63.209095	0.015723379	-0.051130652	36.39973831
0.365999991	21.78038788	-60.24118805	62.96644211	0.017219186	-0.049822628	37.19869232
0.366399991	22.44645691	-58.69417572	62.73021698	0.018288735	-0.048668683	38.55463791
0.366799991	22.17568588	-57.05952454	62.50047684	0.020982521	-0.046319664	37.35778427
0.367199991	23.16109085	-55.4806366	62.27735519	0.021483954	-0.046078265	41.32054138
0.367599991	23.32286072	-53.75628281	62.0608902	0.023779925	-0.044258833	39.91992569
0.367999991	23.4244175	-52.10427094	61.85119629	0.02599068	-0.042333901	41.03014755
0.368399991	24.274683	-50.31588745	61.64831161	0.0262284	-0.042414069	43.33285141
0.368799991	23.8346138	-48.60707474	61.4522934	0.028454904	-0.040229559	40.76504898
0.369199991	24.14585495	-46.84565735	61.26319885	0.028811721	-0.0399068	42.96660995
0.369599991	24.54086685	-45.1233902	61.08104706	0.03026709	-0.038602948	43.26928329
0.369999991	24.00278091	-43.38037109	60.90589523	0.032849591	-0.036040843	41.21453094
0.370399991	24.27987099	-41.65648651	60.73776245	0.032673348	-0.036530197	43.21620178
0.370799991	25.01472473	-39.88466644	60.57662964	0.036583943	-0.032783002	45.01795197
0.371199991	24.83419037	-38.06317139	60.42251587	0.038722102	-0.030724853	43.42749786
0.371599991	24.58695984	-36.26016998	60.27542114	0.038101352	-0.030979961	43.09417343
0.371999991	24.74342918	-34.4788208	60.13528824	0.038607544	-0.030090958	43.91814041
0.372399991	24.82131577	-32.66928864	60.00213623	0.039233356	-0.028782785	43.80369568
0.372799991	24.35390282	-30.85374451	59.87588882	0.040913736	-0.026108027	42.0115509
0.373199991	23.81319618	-29.12495041	59.7564888	0.039689583	-0.026034266	40.87924957
0.373599991	23.60261726	-27.41453171	59.64389801	0.041356804	-0.023124069	40.76063156
0.373999991	23.53528786	-25.77531433	59.53804016	0.041933474	-0.021355003	40.85238647
0.374399991	23.51784325	-24.08169937	59.43880081	0.041333018	-0.020806938	40.61769104
0.374799991	23.17405891	-22.41252136	59.34610367	0.04238606	-0.018346012	39.43296814
