% Steigung p=10 	Trace: 	1-10788-38139-L-26.05.2015-P10
Zeit	Istpositionmm	StromstaerkeA
0.981999932	68.29256058	0.589499593
0.982999932	68.37656021	0.421298862
0.983999932	68.43255997	0.149349838
0.984999932	68.5165596	0.318672478
0.985999932	68.57255936	0.353059828
0.986999932	68.65655899	0.347768039
0.987999932	68.71255875	0.557936966
0.988999932	68.79655838	0.738294244
0.989999932	68.85255814	0.510703921
0.990999932	68.93655777	0.489299178
0.991999932	68.9925766	0.508726835
0.992999932	69.07657623	0.353812516
0.993999931	69.13257599	0.30549708
0.994999931	69.21657562	0.378491461
0.995999931	69.27257538	0.3749367
0.996999931	69.35657501	0.208962336
0.997999931	69.41257477	0.26222536
0.998999931	69.4965744	0.345479757
0.999999931	69.55257416	0.3112261
1.000999931	69.63657379	0.387537718
1.001999931	69.69257355	0.510696173
1.002999931	69.77657318	0.705618858
1.003999931	69.83257294	0.622657537
1.004999931	69.91657257	0.61522764
1.005999931	69.97257233	0.717355967
1.006999931	70.05657196	0.629642665
1.007999931	70.11257172	0.532443881
1.00899993	70.19657135	0.664021611
1.00999993	70.25257111	0.941652775
1.01099993	70.33657074	0.906551957
1.01199993	70.3925705	0.888844788
1.01299993	70.47657013	1.026585698
1.01399993	70.53256989	0.811266422
1.01499993	70.61656952	0.368955314
1.01599993	70.67256927	0.370962918
1.01699993	70.75656891	0.600784302
1.01799993	70.81256866	0.373886168
1.01899993	70.8965683	0.143478245
1.01999993	70.95256805	0.057955168
1.02099993	71.03656769	0.25896886
1.02199993	71.09256744	0.226410538
1.022999929	71.17656708	0.265302926
1.023999929	71.23256683	0.404485166
1.024999929	71.31656647	0.547106326
1.025999929	71.37256622	0.365675926
1.026999929	71.45656586	0.505803645
1.027999929	71.51256561	0.550404906
1.028999929	71.59656525	0.479544222
1.029999929	71.652565	0.283467382
1.030999929	71.73656464	0.205121756
1.031999929	71.79256439	0.27191186
1.032999929	71.87656403	0.20265764
1.033999929	71.93256378	0.411839277
1.034999929	72.01656342	0.671960056
1.035999929	72.07256317	0.74539417
1.036999929	72.15656281	0.763987601
1.037999928	72.21256256	0.789532363
1.038999928	72.29656219	0.49002856
1.039999928	72.35256195	0.32651785
1.040999928	72.43656158	0.313196868
1.041999928	72.49256134	0.333653212
1.042999928	72.57656097	0.154493272
1.043999928	72.63256073	0.156428546
1.044999928	72.71656036	0.286764622
1.045999928	72.77256012	0.26156342
1.046999928	72.85655975	0.30781582
1.047999928	72.91255951	0.382583439
1.048999928	72.99655914	0.569866419
1.049999928	73.0525589	0.706346035
1.050999928	73.13655853	0.80065465
1.051999927	73.19255829	0.852438211
1.052999927	73.27655792	0.798438072
1.053999927	73.33255768	0.753061414
1.054999927	73.41657639	0.523663163
1.055999927	73.47257614	0.637850106
1.056999927	73.55657578	0.586199105
1.057999927	73.61257553	0.592540622
1.058999927	73.69657516	0.696457565
1.059999927	73.75257492	0.904464185
1.060999927	73.83657455	1.031141043
1.061999927	73.89257431	0.783011913
1.062999927	73.97657394	0.632409692
1.063999927	74.0325737	0.563719451
1.064999927	74.11657333	0.459560812
1.065999927	74.17257309	0.538471818
1.066999926	74.25657272	0.520280659
1.067999926	74.31257248	0.209401369
1.068999926	74.39657211	0.138423473
1.069999926	74.45257187	0.260997832
1.070999926	74.5365715	0.29122895
1.071999926	74.59257126	0.209810451
1.072999926	74.67657089	0.348353803
1.073999926	74.73257065	0.530007362
1.074999926	74.81657028	0.49724564
1.075999926	74.87257004	0.347113818
1.076999926	74.95656967	0.50538218
1.077999926	75.01256943	0.417628229
1.078999926	75.09656906	0.326472163
1.079999926	75.15256882	0.494461894
1.080999925	75.23656845	0.626793385
1.081999925	75.29256821	0.621573746
1.082999925	75.37656784	0.555076122
1.083999925	75.4325676	0.679147243
1.084999925	75.51656723	0.666751981
1.085999925	75.57256699	0.379836231
1.086999925	75.65656662	0.386506438
1.087999925	75.71256638	0.238706589
1.088999925	75.79656601	0.288419008
1.089999925	75.85256577	0.243690774
1.090999925	75.9365654	0.175032496
1.091999925	75.99256516	0.394986421
1.092999925	76.07656479	0.471562028
1.093999925	76.13256454	0.347084641
1.094999925	76.21656418	0.317308158
1.095999924	76.27256393	0.643634558
1.096999924	76.35656357	0.710511327
1.097999924	76.41256332	0.682381094
1.098999924	76.49656296	0.620218992
1.099999924	76.55256271	0.655657649
1.100999924	76.63656235	0.559977412
1.101999924	76.6925621	0.585117698
1.102999924	76.77656174	0.540832877
1.103999924	76.83256149	0.588660181
1.104999924	76.91656113	0.642900944
1.105999924	76.97256088	0.81752634
1.106999924	77.05656052	0.874682188
1.107999924	77.11256027	0.939905524
1.108999924	77.19655991	0.907572508
1.109999924	77.25255966	0.913880348
1.110999923	77.3365593	0.764982939
1.111999923	77.39255905	0.449166864
1.112999923	77.47655869	0.357514501
1.113999923	77.53255844	0.25040403
1.114999923	77.61655807	0.101297408
1.115999923	77.67255783	0.067677118
1.116999923	77.75655746	0.191378251
1.117999923	77.81257629	0.121516146
1.118999923	77.89657593	0.105694689
1.119999923	77.95257568	0.370848894
1.120999923	78.03657532	0.51679647
1.121999923	78.09257507	0.570905685
1.122999923	78.17657471	0.665687263
1.123999923	78.23257446	0.797202349
1.124999922	78.3165741	0.545810103
1.125999922	78.37257385	0.251845479
1.126999922	78.45657349	0.201741695
1.127999922	78.51257324	0.342237055
1.128999922	78.59657288	0.323329479
1.129999922	78.65257263	0.332689494
1.130999922	78.73657227	0.451492041
1.131999922	78.79257202	0.676704049
1.132999922	78.87657166	0.623872459
1.133999922	78.93257141	0.453575134
1.134999922	79.01657104	0.468423456
1.135999922	79.0725708	0.423950613
1.136999922	79.15657043	0.230258748
1.137999922	79.21257019	0.385273933
1.138999922	79.29656982	0.348036289
1.139999921	79.35256958	0.295995623
1.140999921	79.43656921	0.20971106
1.141999921	79.49256897	0.26910767
1.142999921	79.5765686	0.338270634
1.143999921	79.63256836	0.494357765
1.144999921	79.71656799	0.646961689
1.145999921	79.77256775	0.601215243
1.146999921	79.85656738	0.563437939
1.147999921	79.91256714	0.638979673
1.148999921	79.99656677	0.74369812
1.149999921	80.05256653	0.637920976
1.150999921	80.13656616	0.461854398
1.151999921	80.19256592	0.671999574
1.152999921	80.27656555	0.955450058
1.15399992	80.33256531	0.92344445
1.15499992	80.41656494	0.795337975
1.15599992	80.4725647	0.906478167
1.15699992	80.55656433	0.76704365
1.15799992	80.61256409	0.474877238
1.15899992	80.69656372	0.419088125
1.15999992	80.75256348	0.49193874
1.16099992	80.83656311	0.237543464
1.16199992	80.89256287	0.093745619
1.16299992	80.9765625	0.153841689
1.16399992	81.03256226	0.321688741
1.16499992	81.11656189	0.208964199
1.16599992	81.17256165	0.2412301
1.16699992	81.25656128	0.409531474
1.16799992	81.31256104	0.485796839
1.168999919	81.39656067	0.515650392
1.169999919	81.45256042	0.489046574
1.170999919	81.53656006	0.452133894
1.171999919	81.59255981	0.355232686
1.172999919	81.67655945	0.266877443
1.173999919	81.7325592	0.308363765
1.174999919	81.81655884	0.287074864
1.175999919	81.87255859	0.168744922
1.176999919	81.95655823	0.409768164
1.177999919	82.01255798	0.687475443
1.178999919	82.09655762	0.787332177
1.179999919	82.15255737	0.685130477
1.180999919	82.23657608	0.666053057
1.181999919	82.29257584	0.61508292
1.182999918	82.37657547	0.435186028
1.183999918	82.43257523	0.24156186
1.184999918	82.51657486	0.306978166
1.185999918	82.57257462	0.174114376
1.186999918	82.65657425	0.116157815
1.187999918	82.71257401	0.175073266
1.188999918	82.79657364	0.330767781
1.189999918	82.85257339	0.199293673
1.190999918	82.93657303	0.420266569
1.191999918	82.99257278	0.693329573
1.192999918	83.07657242	0.720074296
1.193999918	83.13257217	0.697522581
1.194999918	83.21657181	0.845603704
1.195999918	83.27257156	0.918124855
1.196999918	83.3565712	0.702939808
1.197999917	83.41257095	0.517874062
1.198999917	83.49657059	0.486792237
1.199999917	83.55257034	0.566652775
1.200999917	83.63656998	0.632762551
1.201999917	83.69256973	0.813958466
1.202999917	83.77656937	0.983477592
1.203999917	83.83256912	0.873110056
1.204999917	83.91656876	0.642989874
1.205999917	83.97256851	0.673863411
1.206999917	84.05656815	0.792456388
1.207999917	84.1125679	0.539888561
1.208999917	84.19656754	0.46645391
1.209999917	84.25256729	0.463676751
1.210999917	84.33656693	0.306788087
1.211999916	84.39256668	0.243292823
1.212999916	84.47656631	0.243334413
1.213999916	84.53256607	0.237423092
1.214999916	84.6165657	0.207792461
1.215999916	84.67256546	0.259248793
1.216999916	84.75656509	0.631777525
1.217999916	84.81256485	0.616461873
1.218999916	84.89656448	0.432559609
1.219999916	84.95256424	0.483997643
1.220999916	85.03656387	0.370028883
1.221999916	85.09256363	0.302070022
1.222999916	85.17656326	0.472054541
1.223999916	85.23256302	0.535228908
1.224999916	85.31656265	0.630846322
1.225999916	85.37256241	0.658931553
1.226999915	85.45656204	0.776605785
1.227999915	85.5125618	0.632338583
1.228999915	85.59656143	0.379365265
1.229999915	85.65256119	0.261170715
1.230999915	85.73656082	0.319851279
1.231999915	85.79256058	0.335569382
1.232999915	85.87656021	0.143178388
1.233999915	85.93255997	0.261968821
1.234999915	86.0165596	0.320926309
1.235999915	86.07255936	0.366975397
1.236999915	86.15655899	0.408748657
1.237999915	86.21255875	0.597438455
1.238999915	86.29655838	0.739515185
1.239999915	86.35255814	0.678254604
1.240999914	86.43655777	0.570405424
1.241999914	86.49255753	0.694463372
1.242999914	86.57655716	0.704337418
1.243999914	86.63257599	0.569176137
1.244999914	86.71657562	0.6406672
1.245999914	86.77257538	0.570460618
1.246999914	86.85657501	0.475629687
1.247999914	86.91257477	0.610941887
1.248999914	86.9965744	0.82985425
1.249999914	87.05257416	0.927178085
1.250999914	87.13657379	1.043611407
1.251999914	87.19257355	1.011341929
1.252999914	87.27657318	0.787750125
1.253999914	87.33257294	0.578511357
1.254999914	87.41657257	0.598141551
1.255999913	87.47257233	0.46386376
1.256999913	87.55657196	0.360508889
1.257999913	87.61257172	0.112237625
1.258999913	87.69657135	0.102586329
1.259999913	87.75257111	0.130210921
1.260999913	87.83657074	0.086821608
1.261999913	87.8925705	0.143674865
1.262999913	87.97657013	0.350543022
1.263999913	88.03256989	0.53154254
1.264999913	88.11656952	0.552066505
1.265999913	88.17256927	0.611617744
1.266999913	88.25656891	0.818928242
1.267999913	88.31256866	0.536824644
1.268999913	88.3965683	0.221832827
1.269999912	88.45256805	0.30341959
1.270999912	88.53656769	0.442101002
1.271999912	88.59256744	0.308524042
1.272999912	88.67656708	0.369445741
1.273999912	88.73256683	0.595098495
1.274999912	88.81656647	0.629160881
1.275999912	88.87256622	0.450006276
1.276999912	88.95656586	0.393239498
1.277999912	89.01256561	0.511855483
1.278999912	89.09656525	0.301059246
1.279999912	89.152565	0.292732179
1.280999912	89.23656464	0.376723468
1.281999912	89.29256439	0.313095301
1.282999912	89.37656403	0.296374261
1.283999912	89.43256378	0.331575304
1.284999911	89.51656342	0.360657781
1.285999911	89.57256317	0.302070439
1.286999911	89.65656281	0.414000332
1.287999911	89.71256256	0.542247832
1.288999911	89.79656219	0.673375368
1.289999911	89.85256195	0.632054567
1.290999911	89.93656158	0.73908174
1.291999911	89.99256134	0.639280319
1.292999911	90.07656097	0.546940804
1.293999911	90.13256073	0.534202158
1.294999911	90.21656036	0.735456645
1.295999911	90.27256012	0.926109612
1.296999911	90.35655975	0.924700797
1.297999911	90.41255951	0.746581376
1.29899991	90.49655914	0.899795711
1.29999991	90.5525589	0.671502531
1.30099991	90.63655853	0.461548418
1.30199991	90.69255829	0.549747467
1.30299991	90.77655792	0.475623727
1.30399991	90.83255768	0.26758799
1.30499991	90.91655731	0.138908669
1.30599991	90.97255707	0.158454195
1.30699991	91.05657578	0.260031283
1.30799991	91.11257553	0.268913716
1.30899991	91.19657516	0.309082657
1.30999991	91.25257492	0.466162533
1.31099991	91.33657455	0.579059482
1.31199991	91.39257431	0.456854403
1.31299991	91.47657394	0.547715783
1.313999909	91.5325737	0.541657805
1.314999909	91.61657333	0.380323648
1.315999909	91.67257309	0.318769485
1.316999909	91.75657272	0.279849976
1.317999909	91.81257248	0.305923909
1.318999909	91.89657211	0.350251853
1.319999909	91.95257187	0.470739394
1.320999909	92.0365715	0.541308641
1.321999909	92.09257126	0.655739069
1.322999909	92.17657089	0.822624326
1.323999909	92.23257065	0.796411276
1.324999909	92.31657028	0.651463866
1.325999909	92.37257004	0.446728051
1.326999909	92.45656967	0.347849071
1.327999908	92.51256943	0.322902679
1.328999908	92.59656906	0.048694525
1.329999908	92.65256882	0.069654427
1.330999908	92.73656845	0.279710114
1.331999908	92.79256821	0.305390745
1.332999908	92.87656784	0.253459066
1.333999908	92.9325676	0.467142254
1.334999908	93.01656723	0.738135457
1.335999908	93.07256699	0.777444959
1.336999908	93.15656662	0.78877008
1.337999908	93.21256638	0.896729231
1.338999908	93.29656601	0.839366615
1.339999908	93.35256577	0.564451993
1.340999908	93.4365654	0.475064158
1.341999908	93.49256516	0.588703632
1.342999907	93.57656479	0.627237141
1.343999907	93.63256454	0.60677731
1.344999907	93.71656418	0.820680559
1.345999907	93.77256393	0.943156898
1.346999907	93.85656357	0.86384809
1.347999907	93.91256332	0.669030011
1.348999907	93.99656296	0.727785468
1.349999907	94.05256271	0.702061355
1.350999907	94.13656235	0.47854954
1.351999907	94.1925621	0.394391745
1.352999907	94.27656174	0.500132918
1.353999907	94.33256149	0.274445325
1.354999907	94.41656113	0.208707154
1.355999907	94.47256088	0.242930785
1.356999906	94.55656052	0.272510201
1.357999906	94.61256027	0.29003191
1.358999906	94.69655991	0.334703743
1.359999906	94.75255966	0.49770993
1.360999906	94.8365593	0.489950359
1.361999906	94.89255905	0.445035517
1.362999906	94.97655869	0.52865684
1.363999906	95.03255844	0.411048919
1.364999906	95.11655807	0.301709622
1.365999906	95.17255783	0.410940707
1.366999906	95.25655746	0.549351454
1.367999906	95.31255722	0.66231513
1.368999906	95.39655685	0.61155355
1.369999906	95.45255661	0.693454564
1.370999906	95.53657532	0.615073621
1.371999905	95.59257507	0.368047476
1.372999905	95.67657471	0.341509938
1.373999905	95.73257446	0.354757249
1.374999905	95.8165741	0.335979342
1.375999905	95.87257385	0.219579905
1.376999905	95.95657349	0.198471263
1.377999905	96.01257324	0.382192671
1.378999905	96.09657288	0.288469017
1.379999905	96.15257263	0.338645428
1.380999905	96.23657227	0.500460148
1.381999905	96.29257202	0.678057849
1.382999905	96.37657166	0.722175002
1.383999905	96.43257141	0.629242539
1.384999905	96.51657104	0.660676718
1.385999904	96.5725708	0.64219141
1.386999904	96.65657043	0.630531132
1.387999904	96.71257019	0.519374967
1.388999904	96.79656982	0.540485978
1.389999904	96.85256958	0.462174207
1.390999904	96.93656921	0.594459355
1.391999904	96.99256897	0.857235491
1.392999904	97.0765686	0.950899184
1.393999904	97.13256836	1.012734175
1.394999904	97.21656799	1.037317395
1.395999904	97.27256775	0.798103034
1.396999904	97.35656738	0.664013147
1.397999904	97.41256714	0.521325946
1.398999904	97.49656677	0.374031544
1.399999904	97.55256653	0.24894923
1.400999903	97.63656616	0.074521698
1.401999903	97.69256592	0.137701258
1.402999903	97.77656555	0.139223531
1.403999903	97.83256531	0.138312697
1.404999903	97.91656494	0.194961667
1.405999903	97.9725647	0.43780452
1.406999903	98.05656433	0.591846943
1.407999903	98.11256409	0.693104088
1.408999903	98.19656372	0.584015489
1.409999903	98.25256348	0.722352803
1.410999903	98.33656311	0.493277669
1.411999903	98.39256287	0.255865067
1.412999903	98.4765625	0.197317213
1.413999903	98.53256226	0.277007729
1.414999902	98.61656189	0.351912588
1.415999902	98.67256165	0.465096563
1.416999902	98.75656128	0.70677489
1.417999902	98.81256104	0.615600884
1.418999902	98.89656067	0.440514684
1.419999902	98.95256042	0.539879322
1.420999902	99.03656006	0.410423636
1.421999902	99.09255981	0.316645414
1.422999902	99.17655945	0.273939133
1.423999902	99.2325592	0.39504528
1.424999902	99.31655884	0.379744977
1.425999902	99.37255859	0.418547541
1.426999902	99.45655823	0.313690364
1.427999902	99.51255798	0.330508739
1.428999902	99.59655762	0.336987942
1.429999901	99.65255737	0.449601293
1.430999901	99.73655701	0.571796179
1.431999901	99.79255676	0.635294557
1.432999901	99.87657547	0.56106329
1.433999901	99.93257523	0.674545467
1.434999901	100.0165749	0.727848291
1.435999901	100.0725746	0.648993254
1.436999901	100.1565742	0.624847293
1.437999901	100.212574	0.840818107
1.438999901	100.2965736	0.925079882
1.439999901	100.3525734	0.837336481
1.440999901	100.436573	0.864552617
1.441999901	100.4925728	0.890360832
1.442999901	100.5765724	0.643705666
1.4439999	100.6325722	0.531276941
1.4449999	100.7165718	0.630139112
1.4459999	100.7725716	0.493243784
1.4469999	100.8565712	0.23727572
1.4479999	100.912571	0.21707578
1.4489999	100.9965706	0.278122723
1.4499999	101.0525703	0.322227508
1.4509999	101.13657	0.226136088
1.4519999	101.1925697	0.325037807
1.4529999	101.2765694	0.451084793
1.4539999	101.3325691	0.578799725
1.4549999	101.4165688	0.498188913
1.4559999	101.4725685	0.537455499
1.4569999	101.5565681	0.494846165
1.4579999	101.6125679	0.388511419
1.458999899	101.6965675	0.261595309
1.459999899	101.7525673	0.21966967
1.460999899	101.8365669	0.28143096
1.461999899	101.8925667	0.384976089
1.462999899	101.9765663	0.502717912
1.463999899	102.0325661	0.609783411
1.464999899	102.1165657	0.728859603
1.465999899	102.1725655	0.693497717
1.466999899	102.2565651	0.691473544
1.467999899	102.3125648	0.556675553
1.468999899	102.3965645	0.320906937
1.469999899	102.4525642	0.334290981
1.470999899	102.5365639	0.291233778
1.471999899	102.5925636	0.149282321
1.472999898	102.6765633	0.122209378
1.473999898	102.732563	0.33208409
1.474999898	102.8165627	0.398809403
1.475999898	102.8725624	0.235831872
1.476999898	102.956562	0.475814432
1.477999898	103.0125618	0.630729318
1.478999898	103.0965614	0.775650144
1.479999898	103.1525612	0.779427767
1.480999898	103.2365608	0.918432474
1.481999898	103.2925606	0.87358582
1.482999898	103.3765602	0.57828474
1.483999898	103.43256	0.505214214
1.484999898	103.5165596	0.56983757
1.485999898	103.5725594	0.58180809
1.486999898	103.656559	0.6633237
1.487999897	103.7125587	0.899403334
1.488999897	103.7965584	1.021767735
1.489999897	103.8525581	0.863345742
1.490999897	103.9365578	0.605528414
1.491999897	103.9925575	0.707558632
1.492999897	104.0765572	0.717005491
1.493999897	104.1325569	0.448529303
1.494999897	104.2165565	0.462086141
1.495999897	104.2725563	0.415265918
1.496999897	104.356575	0.23400867
1.497999897	104.4125748	0.191414535
1.498999897	104.4965744	0.207935467
1.499999897	104.5525742	0.226266444
1.500999897	104.6365738	0.320340961
1.501999896	104.6925735	0.380993664
1.502999896	104.7765732	0.577310503
1.503999896	104.8325729	0.515128732
1.504999896	104.9165726	0.462353259
1.505999896	104.9725723	0.502160072
1.506999896	105.056572	0.476053417
1.507999896	105.1125717	0.331266075
1.508999896	105.1965714	0.491764009
1.509999896	105.2525711	0.654558003
1.510999896	105.3365707	0.656643271
1.511999896	105.3925705	0.530635774
1.512999896	105.4765701	0.697557867
1.513999896	105.5325699	0.510597944
1.514999896	105.6165695	0.281047523
1.515999896	105.6725693	0.356455952
1.516999895	105.7565689	0.48421067
1.517999895	105.8125687	0.366991937
1.518999895	105.8965683	0.198223799
1.519999895	105.9525681	0.142053649
1.520999895	106.0365677	0.296152413
1.521999895	106.0925674	0.418957263
1.522999895	106.1765671	0.36136198
1.523999895	106.2325668	0.561075926
1.524999895	106.3165665	0.742306471
1.525999895	106.3725662	0.721338034
1.526999895	106.4565659	0.717695475
1.527999895	106.5125656	0.688780785
1.528999895	106.5965652	0.684092641
1.529999895	106.652565	0.535726547
1.530999894	106.7365646	0.472247869
1.531999894	106.7925644	0.559077144
1.532999894	106.876564	0.587280273
1.533999894	106.9325638	0.624741256
1.534999894	107.0165634	0.863260388
1.535999894	107.0725632	1.038651705
1.536999894	107.1565628	1.006256461
1.537999894	107.2125626	0.888507247
1.538999894	107.2965622	0.791623771
1.539999894	107.352562	0.582060933
1.540999894	107.4365616	0.552336454
1.541999894	107.4925613	0.405375838
1.542999894	107.576561	0.201941267
1.543999894	107.6325607	0.033060715
1.544999894	107.7165604	0.051118597
1.545999893	107.7725601	0.251667529
1.546999893	107.8565598	0.223724559
1.547999893	107.9125595	0.225332126
1.548999893	107.9965591	0.437510759
1.549999893	108.0525589	0.549307406
1.550999893	108.1365585	0.544975042
1.551999893	108.1925583	0.650053978
1.552999893	108.2765579	0.650641561
1.553999893	108.3325577	0.425030679
1.554999893	108.4165573	0.240078181
1.555999893	108.4725571	0.332437038
1.556999893	108.5565567	0.336400598
1.557999893	108.6125565	0.199540779
1.558999893	108.6965752	0.433558553
1.559999892	108.7525749	0.672788143
1.560999892	108.8365746	0.683390141
1.561999892	108.8925743	0.405226976
1.562999892	108.9765739	0.428327501
1.563999892	109.0325737	0.363519371
1.564999892	109.1165733	0.286806405
1.565999892	109.1725731	0.305771858
1.566999892	109.2565727	0.368051887
1.567999892	109.3125725	0.315698177
1.568999892	109.3965721	0.314468384
1.569999892	109.4525719	0.340380818
1.570999892	109.5365715	0.326114565
1.571999892	109.5925713	0.371308267
1.572999892	109.6765709	0.493961841
1.573999892	109.7325706	0.66191113
1.574999891	109.8165703	0.722914457
1.575999891	109.87257	0.587779045
1.576999891	109.9565697	0.665190041
1.577999891	110.0125694	0.606402338
1.578999891	110.0965691	0.461449891
1.579999891	110.1525688	0.546645761
1.580999891	110.2365685	0.868386388
1.581999891	110.2925682	1.029333949
1.582999891	110.3765678	0.861083806
1.583999891	110.4325676	0.904860139
1.584999891	110.5165672	0.985450387
1.585999891	110.572567	0.686965704
1.586999891	110.6565666	0.369200051
1.587999891	110.7125664	0.340720266
1.58899989	110.796566	0.463016957
1.58999989	110.8525658	0.236930609
1.59099989	110.9365654	0.111012444
1.59199989	110.9925652	0.25671649
1.59299989	111.0765648	0.322343767
1.59399989	111.1325645	0.225814953
1.59499989	111.2165642	0.422485739
1.59599989	111.2725639	0.629026651
1.59699989	111.3565636	0.5015769
1.59799989	111.4125633	0.454315782
1.59899989	111.496563	0.570032716
1.59999989	111.5525627	0.546621978
1.60099989	111.6365623	0.353380501
1.60199989	111.6925621	0.255434155
1.60299989	111.7765617	0.30585593
1.603999889	111.8325615	0.355983347
1.604999889	111.9165611	0.413754821
1.605999889	111.9725609	0.613416076
1.606999889	112.0565605	0.695945621
1.607999889	112.1125603	0.774484038
1.608999889	112.1965599	0.693516612
1.609999889	112.2525597	0.696953177
1.610999889	112.3365593	0.587875724
1.611999889	112.3925591	0.450248092
1.612999889	112.4765587	0.214492708
1.613999889	112.5325584	0.290957093
1.614999889	112.6165581	0.177490294
1.615999889	112.6725578	0.174330831
1.616999889	112.7565575	0.262244493
1.617999888	112.8125572	0.328376144
1.618999888	112.8965569	0.405379355
1.619999888	112.9525566	0.645425022
1.620999888	113.0365562	0.797947168
1.621999888	113.092556	0.722028315
1.622999888	113.1765747	0.690279722
1.623999888	113.2325745	0.874590397
1.624999888	113.3165741	0.856586933
1.625999888	113.3725739	0.605882049
1.626999888	113.4565735	0.468635023
1.627999888	113.5125732	0.604269922
1.628999888	113.5965729	0.640567541
1.629999888	113.6525726	0.805860341
1.630999888	113.7365723	0.922728777
1.631999888	113.792572	0.981569052
1.632999887	113.8765717	0.793892086
1.633999887	113.9325714	0.597056627
1.634999887	114.016571	0.663332939
1.635999887	114.0725708	0.502670944
1.636999887	114.1565704	0.389236867
1.637999887	114.2125702	0.596698284
1.638999887	114.2965698	0.430649757
1.639999887	114.3525696	0.27615431
1.640999887	114.4365692	0.174075171
1.641999887	114.492569	0.224673972
1.642999887	114.5765686	0.241065621
1.643999887	114.6325684	0.302930266
1.644999887	114.716568	0.441433609
1.645999887	114.7725677	0.551962018
1.646999886	114.8565674	0.429846227
1.647999886	114.9125671	0.400010437
1.648999886	114.9965668	0.458586454
1.649999886	115.0525665	0.438024044
1.650999886	115.1365662	0.325300753
1.651999886	115.1925659	0.5006724
1.652999886	115.2765656	0.682559907
1.653999886	115.3325653	0.661481857
1.654999886	115.4165649	0.479531884
1.655999886	115.4725647	0.664399862
1.656999886	115.5565643	0.62383306
1.657999886	115.6125641	0.44876036
1.658999886	115.6965637	0.342722565
1.659999886	115.7525635	0.391869992
1.660999886	115.8365631	0.245626241
1.661999885	115.8925629	0.230405778
1.662999885	115.9765625	0.214118883
1.663999885	116.0325623	0.487759411
1.664999885	116.1165619	0.366249114
1.665999885	116.1725616	0.272935003
1.666999885	116.2565613	0.633362532
1.667999885	116.312561	0.737548113
1.668999885	116.3965607	0.689369798
1.669999885	116.4525604	0.708528996
1.670999885	116.5365601	0.847265959
1.671999885	116.5925598	0.647087097
1.672999885	116.6765594	0.518961668
1.673999885	116.7325592	0.483250231
1.674999885	116.8165588	0.509027183
1.675999884	116.8725586	0.557720125
1.676999884	116.9565582	0.819887102
1.677999884	117.012558	0.979382813
1.678999884	117.0965576	1.012912512
1.679999884	117.1525574	1.075615287
1.680999884	117.236557	1.061240554
1.681999884	117.2925568	0.769052148
1.682999884	117.3765564	0.579848409
1.683999884	117.4325562	0.431515962
1.684999884	117.5165749	0.358996332
1.685999884	117.5725746	0.168051437
1.686999884	117.6565742	0.152333483
1.687999884	117.712574	0.260248005
1.688999884	117.7965736	0.243648633
1.689999884	117.8525734	0.188933849
1.690999883	117.936573	0.219423607
1.691999883	117.9925728	0.516553044
1.692999883	118.0765724	0.62196058
1.693999883	118.1325722	0.521289229
1.694999883	118.2165718	0.655409873
1.695999883	118.2725716	0.722238898
1.696999883	118.3565712	0.46741432
1.697999883	118.412571	0.314645201
1.698999883	118.4965706	0.296656907
1.699999883	118.5525703	0.339693964
1.700999883	118.63657	0.38718164
1.701999883	118.6925697	0.514786541
1.702999883	118.7765694	0.700940728
1.703999883	118.8325691	0.484886229
1.704999882	118.9165688	0.35270375
1.705999882	118.9725685	0.533103287
1.706999882	119.0565681	0.493220478
1.707999882	119.1125679	0.440051496
1.708999882	119.1965485	0.398862243
1.709999882	119.2523003	0.002575011
1.710999882	119.3343163	-1.789154649
1.711999882	119.3871117	-3.228003025
1.712999882	119.4623756	-3.732921362
1.713999882	119.5097923	-3.241435289
1.714999882	119.5768166	-2.726571321
1.715999882	119.6187592	-2.233278036
1.716999882	119.6775627	-2.161738634
1.717999882	119.7139931	-2.240167618
1.718999882	119.7645569	-2.30473423
1.719999881	119.7955132	-2.424451351
1.720999881	119.8378372	-2.331978083
1.721999881	119.8633003	-2.415233612
1.722999881	119.8973846	-2.367131948
1.723999881	119.9173737	-2.297110558
1.724999881	119.9432182	-2.311668634
1.725999881	119.9577141	-2.441866159
1.726999881	119.9753189	-2.602925539
1.727999881	119.9843216	-2.681089878
1.728999881	119.9937057	-2.689373255
1.729999881	119.9972725	-2.392682314
1.730999881	119.9996376	-1.269273996
1.731999881	119.9999809	-0.005687561
1.732999881	120	0.733348012
1.73399988	120	0.525868773
1.73499988	120	0.037171446
1.73599988	120	0.002805561
1.73699988	120	-0.005697387
1.73799988	120	-0.005699364
1.73899988	120	0.011720348
1.73999988	120	0.124765269
1.74099988	120	0.089924313
1.74199988	120	0.063607089
1.74299988	120	0.046561029
1.74399988	120	0.106974907
1.74499988	120	0.055456288
1.74599988	120	0.046560876
1.74699988	120	0.06435445
1.74799988	120	0.011720143
1.748999879	120	0.020243475
1.749999879	120	0.029140729
1.750999879	120	0.01209479
1.751999879	120	0.012097029
1.752999879	120	0.020619906
1.753999879	120	-0.005699656
1.754999879	120	-0.005699798
1.755999879	120	-0.005699828
1.756999879	120	-0.005699567
1.757999879	120	0.00320106
1.758999879	120	-0.005699346
1.759999879	120	0.003201287
1.760999879	120	-0.032414638
1.761999879	120	0.011318383
