%	"""Nm"" "	"""1/s"" "	mm	mm	mm	"""A"" "
Zeit	Drehmoment	Geschwindigkeit	Position	Schleppfehler	Positionsdifferenz	Stromstaerke
0.125599997	-12.91559124	4.321285248	61.33335114	-0.018239529	-0.007950217	-19.23300552
0.125999997	-11.57101727	3.357777596	61.35112762	-0.016090404	-0.009237975	-17.11833382
0.126399997	-10.13631248	2.586568356	61.36548996	-0.013436351	-0.00994876	-14.79715061
0.126799997	-8.784631729	1.833221555	61.37678146	-0.00995571	-0.009837896	-12.74824142
0.127199997	-7.395145893	1.235475421	61.38534546	-0.006286621	-0.009234101	-10.52770996
0.127599997	-5.995630264	0.697155833	61.3915062	-0.003051976	-0.009049922	-8.310729027
0.127999997	-4.567859173	0.284632057	61.39564514	-0.000858905	-0.009464771	-6.060855389
0.128399997	-3.182857752	-0.035050012	61.39816284	0.001655589	-0.009547621	-3.917376041
0.128799997	-1.808294415	-0.258580476	61.39944077	0.003917456	-0.009364933	-1.783726692
0.129199997	-0.563240469	-0.353541374	61.3999176	0.006345987	-0.009002835	0.003453761
0.129599997	0.880435884	-0.388010442	61.3999939	0.008391884	-0.008552819	2.50692606
0.129999997	2.361265659	-0.282857358	61.40018463	0.010512135	-0.008079857	4.895695686
0.130399997	3.924767256	-0.123576209	61.40087128	0.013160323	-0.006795079	7.394798279
0.130799997	5.569698811	0.198062286	61.40253067	0.015781844	-0.00558719	10.04701233
0.131199997	7.225248814	0.557645202	61.40552521	0.01781472	-0.004729182	12.64855576
0.131599997	8.900367737	1.090664148	61.41029358	0.019655158	-0.004023761	15.26290798
0.131999997	10.48766899	1.671698809	61.41721725	0.02266105	-0.001930445	17.65559387
0.132399997	11.94782257	2.403206348	61.42663956	0.024266997	-0.000986308	19.92165947
0.132799997	13.30559444	3.184700012	61.43890381	0.024821172	-0.000878423	21.95725441
0.133199997	14.54270935	4.087133884	61.45437241	0.025633199	-0.000157207	23.77435303
0.133599997	15.59447765	5.044910431	61.47333145	0.027020224	0.001352578	25.32186317
0.133999997	16.45011902	6.077618122	61.49610519	0.027330515	0.002161115	26.50244522
0.134399997	17.33867455	7.16880703	61.52296066	0.026851357	0.00224188	27.94413567
0.134799997	18.202528	8.311944008	61.55420303	0.027807197	0.004078001	29.24849319
0.135199997	18.9092598	9.527597427	61.59004211	0.027525569	0.004697889	30.26312065
0.135599997	19.32841492	10.77888966	61.63076401	0.027226044	0.005530864	31.21554565
0.135999997	19.72521019	12.10614681	61.67657852	0.028113048	0.007598847	32.11910248
0.136399997	20.13635254	13.4500103	61.72769547	0.027471683	0.008295029	33.17040634
0.136799997	20.61697578	14.86090851	61.78430557	0.026478542	0.00863418	34.390728
0.137199997	21.11130333	16.25462914	61.84663773	0.026297818	0.009753555	35.57472229
0.137599997	21.62776375	17.70988083	61.91482544	0.02612618	0.010747164	36.8224411
0.137999997	22.05611038	19.17809296	61.98904037	0.026124099	0.011695772	37.76370239
0.138399997	22.5048027	20.71373177	62.06943512	0.027415981	0.013875514	38.83286285
0.138799996	22.8206501	22.29923248	62.15612411	0.02818279	0.015444309	39.33279419
0.139199996	23.02483368	23.93374634	62.24927902	0.029524034	0.017743558	39.83549881
0.139599996	23.50164032	25.58274841	62.34895706	0.029596188	0.018758327	41.33837509
0.139999996	24.06091499	27.21789932	62.45527267	0.030450732	0.020583421	42.6380043
0.140399996	24.32914734	28.89697266	62.56832123	0.030220239	0.021123737	42.86014175
0.140799996	24.20824814	30.58062172	62.68817902	0.031909044	0.023605675	42.08852386
0.141199996	24.15616989	32.31153107	62.81490326	0.03167402	0.024124533	42.35702133
0.141599996	24.70951271	34.02371216	62.9485321	0.032496909	0.025684685	44.35964966
0.141999996	25.21777916	35.77363586	63.08912277	0.032465081	0.026375502	45.18831635
0.142399996	24.93768311	37.55323029	63.23671341	0.034538256	0.029234141	43.56081772
0.142799996	24.74131012	39.36273956	63.39130402	0.03483044	0.030611306	43.67864227
0.143199996	25.23446655	41.14128113	63.55289459	0.034326669	0.031249672	45.41390228
0.143599996	25.11419678	42.9332428	63.72152328	0.034980569	0.033255666	44.0260849
0.143999996	24.55094528	44.73891449	63.89715195	0.034827022	0.034581274	42.70320892
0.144399996	24.93558502	46.47440338	64.07976151	0.032869354	0.0342758	44.72204208
0.144799996	24.72883034	48.26412964	64.26933289	0.034937523	0.037984401	42.85094833
0.145199996	23.98797417	49.99146271	64.46580887	0.035133343	0.040002018	41.26800919
0.145599996	24.45693207	51.70632172	64.66917038	0.033408208	0.040032119	43.67321777
0.145999996	24.16134453	53.43263245	64.87934113	0.031658541	0.040088147	41.43659592
0.146399996	23.76051521	55.15047455	65.09624481	0.031772209	0.042246729	41.18690491
0.146799996	23.76750755	56.82384872	65.31982422	0.032699099	0.045183152	41.1268158
0.147199996	23.19812965	58.52376556	65.55000305	0.030450895	0.045243651	39.39124298
0.147599996	23.31387138	60.15883255	65.78668594	0.029820595	0.046934336	40.39503479
0.147999996	22.51144218	61.75294876	66.02975845	0.027780533	0.047325641	37.1271019
0.148399996	22.40275955	63.31108475	66.27912521	0.028132796	0.050001293	38.27108765
0.148799996	21.98840332	64.86108398	66.53469086	0.0268587	0.051111132	36.27772903
0.149199996	21.8375206	66.37689972	66.79632187	0.024815258	0.051449686	36.76650238
0.149599996	21.37899208	67.86666107	67.06388474	0.022853287	0.051965863	34.70114899
0.149999996	21.1846714	69.32871246	67.33726501	0.021815775	0.053426772	35.38414001
0.150399996	20.42374802	70.75376892	67.61631012	0.020587901	0.054792315	32.17436981
0.150799996	20.21337891	72.0836792	67.90088654	0.018048063	0.054770857	32.90962219
0.151199996	19.66431427	73.4158783	68.1908226	0.017950442	0.057128938	30.55937386
0.151599996	19.42960167	74.69454956	68.4859848	0.017208718	0.058716685	30.7389946
0.151999996	18.88584709	75.95883942	68.7861824	0.013707308	0.057700202	29.04402733
0.152399996	18.63527489	77.17192841	69.09128189	0.011184663	0.057489797	28.69382095
0.152799996	17.40317726	78.28500366	69.40109253	0.011420986	0.060253143	26.61616898
0.153199996	16.90485764	79.40414429	69.71542358	0.009355862	0.06010443	25.97721481
0.153599996	16.36981583	80.41836548	70.03412247	0.006759856	0.0598149	25.48230171
0.153999996	15.54232025	81.49324036	70.35697937	0.006376114	0.061211884	23.56811142
0.154399996	14.982584	82.35379028	70.68382263	0.005083494	0.061967224	22.99243355
0.154799996	14.09489918	83.34819031	71.01442337	0.001711119	0.06032303	21.64858246
0.155199996	13.52165318	84.12533569	71.348629	0.001918916	0.062122494	20.56844521
0.155599996	12.85449028	84.96975708	71.68619156	0.001598671	0.063439459	19.88065147
0.155999996	12.0105648	85.70021057	72.02693939	-0.001408234	0.06158933	18.16399574
0.156399996	11.467453	86.39206696	72.37064362	-0.001451764	0.063048154	17.47317886
0.156799996	10.63760567	87.04905701	72.71709442	-0.001672823	0.063721091	16.25202942
0.157199996	9.846699715	87.59954071	73.06610107	-0.003262646	0.063300878	14.72721958
0.157599996	9.358903885	88.16825867	73.41741562	-0.002531074	0.064678639	14.3392992
0.157999996	8.489957809	88.6136322	73.77082825	-0.004581083	0.06347701	12.74977207
0.158399996	7.722548008	89.08670807	74.12612915	-0.003773458	0.06474033	11.44523048
0.158799996	7.086166859	89.41191101	74.48308945	-0.004237611	0.06484732	10.69788837
0.159199996	6.333846569	89.79559326	74.84148026	-0.005222224	0.06423071	9.426323891
0.159599996	5.86010313	89.98788452	75.20107269	-0.003045574	0.066703111	8.9608078
0.159999996	4.849819183	90.25686646	75.56165695	-0.004771259	0.065223724	6.975767612
0.160399996	4.059185982	90.38499451	75.92298508	-0.004768074	0.065306574	5.767670155
0.160799996	3.241587162	90.48396301	76.28484726	-0.00521794	0.065030605	4.330190182
0.161199996	2.881880522	90.53128052	76.64699554	-0.004396196	0.065682679	4.627080441
0.161599996	1.680168509	90.51197052	77.00920105	-0.005462393	0.06474629	1.754779816
0.161999996	0.838396668	90.46128845	77.37125397	-0.00473965	0.065111071	0.663842797
0.162399996	0.211461976	90.30075836	77.73290634	-0.00538677	0.064516217	-0.481635332
0.162799996	-0.669501483	90.16242981	78.09394836	-0.005679983	0.063833264	-1.708970785
0.163199996	-1.561179399	89.86420441	78.45413208	-0.004871078	0.064422637	-3.199677467
0.163599996	-2.317191362	89.63803101	78.81324768	-0.006117336	0.06281592	-4.22053051
0.163999996	-3.098405123	89.2484436	79.17104721	-0.003785752	0.064868331	-5.483025551
0.164399996	-4.036956787	88.87657166	79.52730179	-0.004937667	0.063374937	-7.217476845
0.164799996	-4.895593643	88.38450623	79.88182068	-0.005890485	0.062023401	-8.251056671
0.165199996	-5.634797573	87.91790771	80.23435593	-0.004913416	0.062691569	-9.42158699
0.165599996	-6.49642086	87.31402588	80.5847168	-0.006133039	0.060978979	-11.14650917
0.165999996	-7.41561985	86.6866684	80.93263626	-0.005860608	0.060914308	-12.1212244
0.166399996	-8.455993652	86.01879883	81.27794266	-0.005289372	0.06081	-14.15826988
0.166799996	-9.101862907	85.24526978	81.62038803	-0.005608574	0.060027391	-14.81693077
0.167199996	-9.7123909	84.4651947	81.95978165	-0.006051995	0.058770031	-15.33538246
0.167599996	-10.88125992	83.60740662	82.29593277	-0.005850811	0.058238357	-18.22760582
0.167999996	-11.40571499	82.74081421	82.62859344	-0.005209167	0.05801633	-18.06062317
0.168399996	-12.58525944	81.7416687	82.95761108	-0.006281305	0.056109577	-20.86720085
0.168799996	-13.18373489	80.79663086	83.28275681	-0.005357452	0.055897087	-21.20743179
0.169199996	-13.72728634	79.72706604	83.60383987	-0.005561467	0.054760426	-21.6615963
0.169599996	-14.24489403	78.71818542	83.92066956	-0.007081591	0.052261204	-23.32264519
0.169999996	-15.43131351	77.56828308	84.23307419	-0.006197533	0.052246004	-24.78017426
0.170399996	-16.45268631	76.46583557	84.54088211	-0.00699495	0.050688237	-26.89191628
0.170799996	-16.7188282	75.21881104	84.84388351	-0.00867377	0.048134476	-26.29174232
0.171199996	-17.71358109	74.02661896	85.14194489	-0.006521298	0.049695224	-28.65792847
0.171599996	-18.11075783	72.7516861	85.43485641	-0.006562779	0.048799962	-28.74721909
0.171999996	-19.11253166	71.44645691	85.72250366	-0.007982058	0.047187656	-31.14136505
0.172399996	-19.1778698	70.15385437	86.00471497	-0.00995609	0.044588596	-30.44374466
0.172799996	-20.19367409	68.6871109	86.28133774	-0.010681543	0.043971092	-34.10688782
0.173199996	-20.38672256	67.35598755	86.55221939	-0.01225315	0.041867048	-33.35180664
0.173599996	-21.03811646	65.81509399	86.81724548	-0.0138315	0.0404872	-35.53175354
0.173999996	-20.77739143	64.46781158	87.07626343	-0.01554653	0.038592368	-33.72628403
0.174399996	-21.903862	62.84584045	87.32917786	-0.015568202	0.039053708	-38.67815399
0.174799996	-22.17122841	61.38542175	87.57585526	-0.017918656	0.036893636	-37.26596069
0.175199996	-22.66825485	59.69407654	87.81618118	-0.020753779	0.03435567	-39.75762177
0.175599996	-23.10280418	58.14217377	88.05006027	-0.022223075	0.033154874	-39.69610977
0.175999996	-23.07603264	56.44353485	88.27739716	-0.022420138	0.033045076	-40.00257111
0.176399996	-23.82380676	54.84074783	88.49811554	-0.024361182	0.031493455	-42.09248352
0.176799996	-23.43347168	53.13895798	88.71213913	-0.026171487	0.029743239	-39.697052
0.177199996	-23.96719551	51.51132202	88.91937256	-0.028897794	0.027688071	-43.06112289
0.177599996	-24.8094902	49.77478027	89.11975861	-0.029672198	0.027209744	-44.16306305
0.177999996	-24.32513428	48.01094055	89.3132782	-0.032453835	0.024994612	-42.15890884
0.178399995	-24.95221901	46.30993652	89.49983597	-0.034357347	0.023178905	-45.19125748
0.178799995	-25.36568832	44.43674088	89.67945099	-0.036394158	0.02156049	-45.22261429
0.179199995	-24.84459114	42.70180511	89.85204697	-0.037613735	0.019907504	-43.26060104
0.179599995	-25.17495918	40.87380981	90.01766205	-0.039008725	0.018499345	-45.38838959
0.179999995	-25.40925026	39.17785645	90.17623901	-0.038632341	0.018494725	-45.1662941
0.180399995	-24.90527916	37.31728363	90.32779694	-0.040387399	0.016438514	-43.33453369
0.180799995	-24.6465683	35.64611053	90.47235489	-0.042307102	0.014066845	-43.32304382
0.181199995	-25.10930634	33.85100555	90.60995102	-0.04241419	0.013626069	-45.13764572
0.181599995	-25.30696678	32.10396576	90.7406044	-0.044580125	0.011109263	-45.05584717
0.181999995	-24.95329285	30.23490524	90.86435318	-0.045829406	0.008839518	-43.59573364
0.182399995	-24.43898392	28.49649811	90.98125458	-0.047082291	0.006438941	-42.35427094
0.182799995	-24.27043533	26.77301979	91.09140396	-0.045340951	0.006625503	-42.39040375
0.183199995	-24.16430283	25.04392242	91.19483948	-0.043455479	0.007199198	-42.11833191
0.183599995	-23.85253143	23.33365059	91.29169464	-0.044264584	0.004382581	-41.04064941
0.183999995	-23.28217506	21.57891083	91.38204575	-0.043758932	0.002774745	-39.44252777
0.184399995	-22.57376099	19.9611721	91.46600723	-0.04182294	0.001932532	-37.58531189
0.184799995	-21.91542053	18.33804512	91.54373169	-0.040282207	0.000793785	-36.14962769
0.185199995	-21.30724335	16.8931694	91.61531448	-0.038996784	-0.00075534	-34.75699234
0.185599995	-20.95552635	15.39864159	91.68096542	-0.037813291	-0.002040416	-34.19693756
0.185999995	-20.62294388	14.02886772	91.74079895	-0.037541979	-0.004222542	-33.39572906
0.186399995	-20.22341156	12.57487202	91.79502487	-0.036051148	-0.00520274	-32.29293823
0.186799995	-19.70376015	11.23199368	91.84383392	-0.034123715	-0.005833358	-30.91572189
0.187199995	-19.07950592	9.866529465	91.88741684	-0.03253011	-0.007091314	-29.37092781
0.187599995	-18.05350113	8.591233253	91.9260025	-0.031050234	-0.008537024	-27.47289658
0.187999995	-16.80187607	7.36164999	91.95983887	-0.028472352	-0.00933215	-25.45172119
0.188399995	-15.51919365	6.219007015	91.98913574	-0.026501447	-0.01061514	-23.38183594
0.188799995	-14.17374897	5.185755253	92.01421738	-0.023896885	-0.011579245	-21.22844505
0.189199995	-12.87382793	4.197881222	92.03531265	-0.020381073	-0.011320859	-19.24653053
0.189599995	-11.56974125	3.350246906	92.05272675	-0.017613468	-0.011971742	-17.14302826
0.189999995	-10.25544071	2.535772562	92.06676483	-0.015285681	-0.012730807	-15.10087395
0.190399995	-8.986813545	1.869882703	92.07777023	-0.012097852	-0.012608916	-13.13448238
0.190799995	-7.711524487	1.226535797	92.0860672	-0.009662857	-0.012939423	-11.109725
0.191199995	-6.386469364	0.732993424	92.09199905	-0.006649623	-0.012616664	-9.00296402
0.191599995	-5.002165794	0.274033666	92.09596634	-0.004639071	-0.013088435	-6.731376648
0.191999995	-3.575853586	-0.030696064	92.09833145	-0.002267444	-0.013051778	-4.499753952
0.192399995	-2.166904688	-0.278614372	92.09951401	-0.000107109	-0.013072938	-2.295084
0.192799995	-0.808561265	-0.392673522	92.09993362	0.002263525	-0.012677461	-0.265617311
0.193199995	0.691389799	-0.432773948	92.10000992	0.005272714	-0.011596829	2.25442338
0.193599995	2.21698451	-0.343929857	92.10020065	0.007407723	-0.011201054	4.693491459
0.193999995	3.776727915	-0.16667226	92.10090637	0.011038645	-0.009296089	7.173530102
0.194399995	5.371383667	0.117923371	92.10250854	0.013618921	-0.00819847	9.685483932
0.194799995	6.952830791	0.507286549	92.10538864	0.016499348	-0.006753653	12.16903114
0.195199995	8.444250107	0.986544132	92.10990906	0.018086344	-0.006279796	14.41591263
0.195599995	9.822778702	1.580513477	92.11639404	0.01970069	-0.005605966	16.50048828
0.195999995	11.01494694	2.245070219	92.12520599	0.021672132	-0.004187077	18.19893646
0.196399995	12.08761024	3.002264023	92.13665009	0.02236296	-0.003810972	19.88651276
0.196799995	13.09352016	3.814840794	92.15099335	0.024027331	-0.002100617	21.31420517
0.197199995	13.95584393	4.719047546	92.1685791	0.024998509	-0.000860542	22.73695755
0.197599995	14.66080284	5.66326046	92.18963623	0.025549978	0.000290722	23.5929985
0.197999995	15.55369949	6.685536385	92.21443176	0.025940305	0.001510829	25.06676865
0.198399995	16.18581009	7.743681908	92.24323273	0.025438806	0.002074093	25.86216736
0.198799995	16.75327682	8.849872589	92.27624893	0.025254134	0.003124028	26.78380203
0.199199995	17.35028839	9.976084709	92.31370926	0.024629456	0.003773123	27.74416733
0.199599995	18.04064751	11.14958382	92.35582352	0.024747378	0.005169958	28.90437126
0.199999995	18.8379631	12.33542633	92.40278244	0.02482451	0.006402284	30.2522049
0.200399995	19.42537117	13.56566811	92.45475769	0.025042465	0.007656962	31.61364365
0.200799995	19.97816467	14.83483791	92.51192093	0.024593009	0.008036941	32.91958618
0.201199995	20.50416565	16.15047073	92.57444382	0.024609321	0.008788556	34.11586761
0.201599995	20.95178604	17.51940536	92.6424408	0.025235706	0.010029525	35.13269806
0.201999995	21.0579071	18.92688751	92.71608353	0.026605644	0.012035519	34.95296478
0.202399995	21.30761528	20.38151741	92.79546738	0.025910609	0.011952966	35.80867767
0.202799995	21.68083763	21.84547615	92.88070679	0.026189876	0.012914687	36.79576492
0.203199995	22.11185074	23.34026718	92.97189713	0.026566274	0.013936013	37.9053154
0.203599995	22.55805969	24.84384537	93.06913376	0.027127131	0.015107244	38.91172028
0.203999995	22.72618103	26.40408325	93.17251205	0.028926833	0.017527491	38.91114807
0.204399995	22.58106041	27.99204636	93.28205109	0.030078767	0.019470304	38.26330566
0.204799995	22.5893116	29.60549545	93.39784622	0.030638301	0.021048039	38.64236832
0.205199995	22.97599792	31.20020485	93.51993561	0.030652769	0.022187382	39.94380188
0.205599995	23.21581268	32.80602646	93.64833832	0.030158339	0.022901148	40.15099335
0.205999995	22.93221474	34.44811249	93.78311157	0.030156579	0.024216622	38.85567474
0.206399995	22.62248993	36.05844116	93.9242363	0.029689209	0.025316626	38.39391327
0.206799995	22.95891571	37.65203476	94.07175064	0.028763749	0.025886148	39.91006851
0.207199995	23.18220329	39.24662399	94.22563553	0.029330598	0.027959198	40.01393509
0.207599995	22.46635818	40.84812927	94.38589096	0.029426515	0.029609054	37.30345154
0.207999995	22.43833923	42.39690399	94.55249786	0.029032715	0.030738264	38.46094894
0.208399995	22.93317795	43.98270798	94.72539902	0.028120661	0.031190366	39.81007385
0.208799995	22.54056168	45.58496094	94.90461349	0.027630413	0.032205433	37.61847305
0.209199995	22.21092415	47.15720367	95.09004593	0.027518058	0.033801645	37.5559082
0.209599995	22.3718605	48.71575546	95.28165817	0.027731182	0.035637766	37.97799301
0.209999995	21.91448021	50.30266571	95.47939301	0.027232096	0.037040561	36.20924377
0.210399995	21.82792091	51.8199234	95.68319321	0.026931101	0.038773865	36.81472015
0.210799995	21.7483387	53.31257629	95.89298248	0.023822291	0.037670583	36.09340286
0.211199995	20.98981476	54.80954742	96.10866547	0.022706157	0.038609654	33.89691544
0.211599995	21.05522156	56.21662903	96.33014679	0.023493413	0.04145816	35.06538391
0.211999995	20.60814667	57.65544128	96.55736923	0.022182679	0.042122155	33.02902985
0.212399995	20.47886848	59.04488373	96.79018021	0.019646399	0.041610152	33.56246948
0.212799995	20.19558525	60.44277954	97.02848434	0.01870634	0.042715222	32.09911346
0.213199995	19.6715374	61.78005219	97.27220535	0.019247243	0.045425445	31.23221397
0.213599995	19.50705528	63.10272598	97.52117157	0.017240811	0.045529753	30.62125206
0.213999995	18.8956604	64.34803009	97.77526855	0.015490213	0.045926124	29.18858147
0.214399995	18.80390358	65.57621765	98.03440094	0.013862886	0.046296269	29.36193275
0.214799995	17.92551804	66.76583099	98.29837799	0.013197856	0.047561191	27.56683731
0.215199995	17.65582848	67.94239807	98.56708527	0.011398001	0.047660843	27.60252762
0.215599995	16.8776741	69.05853271	98.84037018	0.010268688	0.048440248	25.96532822
0.215999995	16.62674522	70.16409302	99.11808014	0.009656902	0.049667507	25.60919189
0.216399995	15.61381912	71.17391968	99.40004349	0.009405008	0.051256716	23.91447067
0.216799995	15.30525398	72.1832428	99.68612671	0.008374741	0.05186677	23.6931057
0.217199995	14.67429733	73.12181091	99.97613907	0.006399769	0.051527917	22.77259064
0.217599995	14.15522861	74.06462097	100.269928	0.006239545	0.052860379	21.51011467
0.217999994	13.38437843	74.90800476	100.5673027	0.004790612	0.05298242	20.70960236
0.218399994	12.65433598	75.76905823	100.8681107	0.003828136	0.053435415	19.14739418
0.218799994	12.14728451	76.50515747	101.172142	0.004148465	0.055115074	18.86831093
0.219199994	11.41782761	77.27728271	101.4792252	0.00361355	0.055859536	17.26695061
0.219599994	10.96345043	77.91273499	101.7891693	0.00105992	0.05440101	16.92160797
0.219999994	10.21215343	78.5952301	102.1017838	0.000203717	0.054770559	15.56566048
0.220399994	9.528891563	79.17384338	102.4168968	0.00182895	0.057296008	14.38860321
0.220799994	8.773497581	79.68603516	102.7342796	-0.0001188	0.0565283	13.3946104
0.221199994	8.146636009	80.21600342	103.0537605	-0.000954103	0.056294352	12.21466064
0.221599994	7.570049286	80.60591125	103.3751297	-0.000875499	0.057377964	11.64700222
0.221999994	7.105572701	81.0467453	103.6981773	-0.001062024	0.057736486	10.93772221
0.222399994	6.091108322	81.3212738	104.0227127	-0.00269141	0.056794137	8.792877197
0.222799994	5.440376282	81.6709137	104.3485451	-0.002062656	0.057886392	8.159984589
0.223199994	4.747413635	81.85127258	104.6754456	-0.002310537	0.05807057	6.869386196
0.223599994	4.126930237	82.07275391	105.0032234	-0.003641546	0.057107359	6.060535431
0.223999994	3.431818247	82.17845154	105.3316498	-0.002356432	0.058546513	4.570392609
0.224399994	2.557589531	82.27870178	105.6605339	-0.0025695	0.058603436	3.377410412
0.224799994	1.925863147	82.2902832	105.989666	-0.003512148	0.057637244	2.599277496
0.225199994	1.132265687	82.25659943	106.3188553	-0.002463926	0.058787614	1.078332305
0.225599994	0.583261847	82.20593262	106.6478539	-0.002561752	0.058461577	0.283738613
0.225999994	-0.200514421	82.06090546	106.9764709	-0.004015844	0.056998879	-0.909613848
0.226399994	-0.894510925	81.9278717	107.3045158	-0.003126524	0.057563931	-1.948071599
0.226799994	-1.668808818	81.68185425	107.6317596	-0.003031529	0.057602078	-3.216584682
0.227199994	-2.390973091	81.44351196	107.9579926	-0.003937501	0.056412369	-4.407469749
0.227599994	-3.149113655	81.08154297	108.2830429	-0.00312021	0.057046432	-5.538858891
0.227999994	-3.940133095	80.77017975	108.6066628	-0.004691184	0.055238493	-6.674141884
0.228399994	-4.589091778	80.32629395	108.9286613	-0.004947092	0.054768249	-7.876348972
0.228799994	-5.45624733	79.88938904	109.248867	-0.004089754	0.055556297	-9.18016243
0.229199994	-6.442753315	79.33514404	109.5670319	-0.006225277	0.053111762	-10.98676968
0.229599994	-7.153932095	78.75435638	109.8830032	-0.006668847	0.052492172	-11.68258095
0.229999994	-7.906064987	78.1275177	110.1965523	-0.005616425	0.053052455	-13.02262497
0.230399994	-8.37296772	77.43786621	110.5075073	-0.006191293	0.052146018	-13.56651115
0.230799994	-9.512170792	76.71500397	110.8156586	-0.007607667	0.050125569	-15.76960373
0.231199994	-10.14299011	75.92181396	111.1208344	-0.007124366	0.050060004	-16.56370544
0.231599994	-10.97332764	75.10749817	111.4228249	-0.006879503	0.049582869	-17.66600037
0.231999994	-11.50417137	74.23184204	111.7214775	-0.007055579	0.048625022	-18.71140289
0.232399994	-12.10771275	73.33139038	112.0166016	-0.00783111	0.046971291	-19.45481873
0.232799994	-12.94250202	72.38643646	112.3080254	-0.007428434	0.046561807	-21.23076057
0.233199994	-13.37048054	71.41277313	112.5955582	-0.007972429	0.045087188	-21.05988693
0.233599994	-14.26237202	70.37762451	112.8790665	-0.008654092	0.043585449	-23.44347
0.233999994	-14.92098236	69.31108093	113.1583595	-0.007683681	0.043552965	-23.66013527
0.234399994	-15.62258053	68.22205353	113.4332848	-0.007173968	0.043243319	-25.29389191
0.234799994	-15.61845589	67.11134338	113.7036705	-0.007278388	0.04218027	-24.30217743
0.235199994	-16.46930122	65.95904541	113.9694023	-0.009125015	0.039758533	-27.0179882
0.235599994	-17.363554	64.77894592	114.2303276	-0.007974887	0.040261	-27.60170174
0.235999994	-18.01659012	63.5368042	114.4862938	-0.00982821	0.037928373	-29.11289215
0.236399994	-18.68548393	62.27214813	114.7371483	-0.010912465	0.036326498	-29.52454376
0.236799994	-18.92577362	60.97198486	114.9827957	-0.012333719	0.034541339	-30.26583672
0.237199994	-19.55447006	59.6609726	115.2231026	-0.012262603	0.034217685	-31.78357124
0.237599994	-19.459692	58.299263	115.4579544	-0.013745558	0.032545775	-30.97694397
0.237999994	-20.38829422	56.96232605	115.6872368	-0.014940696	0.031257719	-34.62511826
0.238399994	-20.48077011	55.49940109	115.9108162	-0.016929908	0.029243976	-33.25119781
0.238799994	-20.79136276	54.08283997	116.1286545	-0.017859107	0.028230101	-34.96038437
0.239199994	-21.5039711	52.56923676	116.3405991	-0.018795794	0.027250201	-36.47408676
0.239599994	-21.3047142	51.08021545	116.5465927	-0.020801825	0.025017411	-35.17930222
0.239999994	-21.84073067	49.57543945	116.7465782	-0.022978643	0.022639781	-37.58217621
0.240399994	-21.9717083	48.04008484	116.9404411	-0.023443522	0.022106916	-36.9353447
0.240799994	-21.71722984	46.52774048	117.1281433	-0.024212133	0.02113536	-36.28793335
0.241199994	-22.4122448	44.98014069	117.3096466	-0.026316671	0.019143373	-39.14332199
0.241599994	-22.84263611	43.37528992	117.4848557	-0.027851881	0.017537028	-39.25727081
0.241999994	-22.51921272	41.7644043	117.6537895	-0.02983287	0.015312582	-38.03472137
0.242399994	-22.85974121	40.1654892	117.8163719	-0.032290565	0.012478381	-39.76102829
0.242799994	-23.25219727	38.51413727	117.9725838	-0.033295536	0.01107648	-40.37077332
0.243199994	-22.91831398	36.86752319	118.1224251	-0.031883568	0.011680154	-38.72691727
0.243599994	-22.6374836	35.23620605	118.2659149	-0.031966972	0.010681897	-38.4539566
0.243999994	-22.81441116	33.68147278	118.4029961	-0.031588115	0.010194331	-39.30916214
0.244399994	-22.81631088	32.05420685	118.5337448	-0.033663297	0.007287748	-38.89614105
0.244799994	-22.56654739	30.46308136	118.6581421	-0.03426332	0.005681291	-38.07737732
0.245199994	-22.26771355	28.87652397	118.7762451	-0.036285361	0.002612695	-37.45331573
0.245599994	-22.31482697	27.35521889	118.888073	-0.035780584	0.002222583	-37.99119186
0.245999994	-22.50440407	25.78980446	118.9936829	-0.036602868	0.000516325	-38.49790955
0.246399994	-22.47141075	24.18992805	119.0931702	-0.035759606	0.000328347	-38.07919693
0.246799994	-22.11512756	22.57830811	119.186573	-0.036107311	-0.00155665	-36.82584
0.247199994	-21.52301025	21.00365067	119.2739868	-0.03658527	-0.00387162	-35.25059128
0.247599994	-20.98265076	19.51337433	119.3555069	-0.035145832	-0.004550517	-34.09575653
0.247999994	-20.6626358	18.06330109	119.4312286	-0.033635844	-0.005068034	-33.58657837
0.248399994	-20.30554771	16.65874481	119.5012856	-0.033891534	-0.007432401	-32.59370422
0.248799994	-19.96839714	15.23978806	119.5657921	-0.033831173	-0.00944972	-31.82133484
0.249199994	-19.60516739	13.86621857	119.6249008	-0.032337704	-0.010297	-30.90419197
0.249599994	-19.10811615	12.48551941	119.6787643	-0.031212368	-0.011716634	-29.57659912
0.249999994	-18.21679306	11.18003941	119.7275352	-0.029314174	-0.012644827	-27.82397079
0.250399994	-17.14568138	9.904726982	119.7714043	-0.028419753	-0.014804602	-26.07780457
0.250799994	-16.03986359	8.73865509	119.8105431	-0.026387228	-0.015890151	-24.34719658
0.251199994	-15.04384518	7.624742508	119.8451614	-0.023014864	-0.01563251	-22.86792374
0.251599994	-14.01682281	6.600498199	119.8754883	-0.020041473	-0.015610009	-21.22851944
0.251999994	-13.02536011	5.636297226	119.9017334	-0.018216033	-0.016635209	-19.68511963
0.252399994	-12.07419395	4.736242771	119.9241257	-0.016321188	-0.017333925	-18.22951698
