Zeit1	Lauf1Units	Lauf1mm	Zeit2	Lauf2Units	Lauf2mm	Zeit3	Lauf3Units	Lauf3mm
0.728399964	5744827	109.5738792	0.485599988	6291456	120	0.485599988	4604905	87.83159256
0.729599964	5755312	109.7738647	0.486399988	6291456	120	0.486399988	4583934	87.43160248
0.730799964	5765798	109.9738693	0.487199988	6291456	120	0.487199988	4562962	87.03159332
0.731999964	5776284	110.1738739	0.487999988	6291456	120	0.487999988	4541991	86.63160324
0.733199964	5786770	110.3738785	0.488799988	6291456	120	0.488799988	4521019	86.23159409
0.734399964	5797255	110.573864	0.489599988	6291456	120	0.489599988	4500048	85.831604
0.735599964	5807741	110.7738686	0.490399988	6291456	120	0.490399988	4479076	85.43159485
0.736799964	5818227	110.9738731	0.491199988	6291456	120	0.491199988	4458105	85.03160477
0.737999963	5828713	111.1738777	0.491999988	6291456	120	0.491999988	4437133	84.63159561
0.739199963	5839198	111.3738632	0.492799988	6291456	120	0.492799988	4416162	84.23160553
0.740399963	5849684	111.5738678	0.493599988	6291456	120	0.493599988	4395190	83.83159637
0.741599963	5860170	111.7738724	0.494399988	6291456	120	0.494399988	4374219	83.43160629
0.742799963	5870656	111.973877	0.495199987	6291456	120	0.495199987	4353247	83.03159714
0.743999963	5881141	112.1738625	0.495999987	6291456	120	0.495999987	4332276	82.63160706
0.745199963	5891627	112.373867	0.496799987	6291456	120	0.496799987	4311304	82.2315979
0.746399963	5902113	112.5738716	0.497599987	6291456	120	0.497599987	4290333	81.83160782
0.747599963	5912599	112.7738762	0.498399987	6291456	120	0.498399987	4269361	81.43159866
0.748799963	5923084	112.9738617	0.499199987	6291456	120	0.499199987	4248390	81.03160858
0.749999963	5933570	113.1738663	0.499999987	6291456	120	0.499999987	4227418	80.63159943
0.751199963	5944056	113.3738708	0.500799987	6291456	120	0.500799987	4206447	80.23160934
0.752399963	5954542	113.5738754	0.501599987	6291456	120	0.501599987	4185475	79.83160019
0.753599963	5965028	113.77388	0.502399987	6291456	120	0.502399987	4164503	79.43159103
0.754799963	5975513	113.9738655	0.503199987	6291456	120	0.503199987	4143532	79.03160095
0.755999963	5985999	114.1738701	0.503999987	6291456	120	0.503999987	4122560	78.6315918
0.757199963	5996485	114.3738747	0.504799987	6291456	120	0.504799987	4101589	78.23160172
0.758399962	6006971	114.5738792	0.505599987	6291456	120	0.505599987	4080617	77.83159256
0.759599962	6017456	114.7738647	0.506399987	6291456	120	0.506399987	4059646	77.43160248
0.760799962	6027942	114.9738693	0.507199987	6291456	120	0.507199987	4038674	77.03159332
0.761999962	6038428	115.1738739	0.507999987	6291456	120	0.507999987	4017703	76.63160324
0.763199962	6048914	115.3738785	0.508799987	6291456	120	0.508799987	3996731	76.23159409
0.764399962	6059399	115.573864	0.509599987	6291443	119.999752	0.509599987	3975760	75.831604
0.765599962	6069885	115.7738686	0.510399987	6291383	119.9986076	0.510399987	3954788	75.43159485
0.766799962	6080371	115.9738731	0.511199987	6291234	119.9957657	0.511199987	3933817	75.03160477
0.767999962	6090857	116.1738777	0.511999987	6290960	119.9905396	0.511999987	3912845	74.63159561
0.769199962	6101342	116.3738632	0.512799987	6290521	119.9821663	0.512799987	3891874	74.23160553
0.770399962	6111828	116.5738678	0.513599987	6289879	119.9699211	0.513599987	3870902	73.83159637
0.771599962	6122314	116.7738724	0.514399987	6288995	119.9530602	0.514399987	3849931	73.43160629
0.772799962	6132800	116.973877	0.515199987	6287829	119.9308205	0.515199987	3828959	73.03159714
0.773999962	6143285	117.1738625	0.515999987	6286344	119.9024963	0.515999987	3807988	72.63160706
0.775199962	6153771	117.373867	0.516799987	6284501	119.8673439	0.516799987	3787016	72.2315979
0.776399962	6164257	117.5738716	0.517599987	6282261	119.8246193	0.517599987	3766045	71.83160782
0.777599961	6174743	117.7738762	0.518399987	6279585	119.7735786	0.518399987	3745073	71.43159866
0.778799961	6185228	117.9738617	0.519199987	6276434	119.7134781	0.519199987	3724102	71.03160858
0.779999961	6195714	118.1738663	0.519999987	6272782	119.6438217	0.519999987	3703130	70.63159943
0.781199961	6206188	118.373642	0.520799987	6268628	119.5645905	0.520799987	3682159	70.23160934
0.782399961	6216553	118.5713387	0.521599987	6263969	119.4757271	0.521599987	3661187	69.83160019
0.783599961	6226678	118.7644577	0.522399987	6258808	119.3772888	0.522399987	3640215	69.43159103
0.784799961	6236433	118.9505196	0.523199987	6253143	119.2692375	0.523199987	3619244	69.03160095
0.785999961	6245687	119.1270256	0.523999987	6246975	119.1515923	0.523999987	3598272	68.6315918
0.787199961	6254310	119.2914963	0.524799987	6240303	119.024334	0.524799987	3577301	68.23160172
0.788399961	6262170	119.4414139	0.525599987	6233129	118.8875008	0.525599987	3556329	67.83159256
0.789599961	6269137	119.5742989	0.526399987	6225451	118.7410545	0.526399987	3535358	67.43160248
0.790799961	6275081	119.6876717	0.527199987	6217269	118.5849953	0.527199987	3514386	67.03159332
0.791999961	6279909	119.7797585	0.527999987	6208584	118.419342	0.527999987	3493415	66.63160324
0.793199961	6283682	119.8517227	0.528799987	6199396	118.2440948	0.528799987	3472443	66.23159409
0.794399961	6286527	119.9059868	0.529599987	6189705	118.0592537	0.529599987	3451472	65.831604
0.795599961	6288577	119.9450874	0.530399987	6179510	117.8647995	0.530399987	3430500	65.43159485
0.796799961	6289961	119.9714851	0.531199987	6168813	117.6607704	0.531199987	3409529	65.03160477
0.79799996	6290810	119.9876785	0.531999987	6157633	117.4475288	0.531999987	3388557	64.63159561
0.79919996	6291256	119.9961853	0.532799987	6146007	117.2257805	0.532799987	3367586	64.23160553
0.80039996	6291427	119.9994469	0.533599987	6133973	116.9962502	0.533599987	3346614	63.83159637
0.80159996	6291456	120	0.534399986	6121570	116.7596817	0.534399986	3325643	63.43160629
0.80279996	6291456	120	0.535199986	6108837	116.516819	0.535199986	3304671	63.03159714
0.80399996	6291456	120	0.535999986	6095813	116.2684059	0.535999986	3283700	62.63160706
0.80519996	6291456	120	0.536799986	6082537	116.0151863	0.536799986	3262728	62.2315979
0.80639996	6291456	120	0.537599986	6069047	115.757885	0.537599986	3241757	61.83160782
0.80759996	6291456	120	0.538399986	6055382	115.4972458	0.538399986	3220785	61.43159866
0.80879996	6291456	120	0.539199986	6041580	115.2339935	0.539199986	3199814	61.03160858
0.80999996	6291456	120	0.539999986	6027680	114.9688721	0.539999986	3178842	60.63159943
0.81119996	6291456	120	0.540799986	6013722	114.7026443	0.540799986	3157871	60.23160934
0.81239996	6291456	120	0.541599986	5999742	114.435997	0.541599986	3136899	59.83160019
0.81359996	6291456	120	0.542399986	5985761	114.1693306	0.542399986	3115927	59.43159103
0.81479996	6291456	120	0.543199986	5971780	113.9026642	0.543199986	3094956	59.03160095
0.81599996	6291456	120	0.543999986	5957799	113.6359978	0.543999986	3073984	58.6315918
0.81719996	6291456	120	0.544799986	5943818	113.3693314	0.544799986	3053013	58.23160172
0.818399959	6291456	120	0.545599986	5929837	113.1026649	0.545599986	3032041	57.83159256
0.819599959	6291456	120	0.546399986	5915856	112.8359985	0.546399986	3011070	57.43160248
0.820799959	6291456	120	0.547199986	5901875	112.5693321	0.547199986	2990098	57.03159332
0.821999959	6291456	120	0.547999986	5887894	112.3026657	0.547999986	2969127	56.63160324
0.823199959	6291456	120	0.548799986	5873913	112.0359993	0.548799986	2948155	56.23159409
0.824399959	6291456	120	0.549599986	5859932	111.7693329	0.549599986	2927184	55.831604
0.825599959	6291456	120	0.550399986	5845951	111.5026665	0.550399986	2906212	55.43159485
0.826799959	6291456	120	0.551199986	5831970	111.2360001	0.551199986	2885241	55.03160477
0.827999959	6291456	120	0.551999986	5817989	110.9693336	0.551999986	2864269	54.63159561
0.829199959	6291456	120	0.552799986	5804008	110.7026672	0.552799986	2843298	54.23160553
0.830399959	6291456	120	0.553599986	5790027	110.4360008	0.553599986	2822326	53.83159637
0.831599959	6291456	120	0.554399986	5776046	110.1693344	0.554399986	2801355	53.43160629
0.832799959	6291456	120	0.555199986	5762065	109.902668	0.555199986	2780383	53.03159714
0.833999959	6291456	120	0.555999986	5748084	109.6360016	0.555999986	2759412	52.63160706
0.835199959	6291456	120	0.556799986	5734103	109.3693352	0.556799986	2738440	52.2315979
0.836399959	6291456	120	0.557599986	5720122	109.1026688	0.557599986	2717469	51.83160782
0.837599959	6291456	120	0.558399986	5706141	108.8360023	0.558399986	2696497	51.43159866
0.838799958	6291456	120	0.559199986	5692160	108.5693359	0.559199986	2675526	51.03160858
0.839999958	6291456	120	0.559999986	5678179	108.3026695	0.559999986	2654554	50.63159943
0.841199958	6291456	120	0.560799986	5664198	108.0360031	0.560799986	2633583	50.23160934
0.842399958	6291456	120	0.561599986	5650217	107.7693367	0.561599986	2612611	49.83160019
0.843599958	6291456	120	0.562399986	5636236	107.5026703	0.562399986	2591639	49.43159103
0.844799958	6291456	120	0.563199986	5622255	107.2360039	0.563199986	2570668	49.03160095
0.845999958	6291456	120	0.563999986	5608274	106.9693375	0.563999986	2549696	48.6315918
0.847199958	6291456	120	0.564799986	5594293	106.7026711	0.564799986	2528725	48.23160172
0.848399958	6291456	120	0.565599986	5580312	106.4360046	0.565599986	2507753	47.83159256
0.849599958	6291456	120	0.566399986	5566331	106.1693382	0.566399986	2486782	47.43160248
0.850799958	6291456	120	0.567199986	5552350	105.9026718	0.567199986	2465810	47.03159332
0.851999958	6291456	120	0.567999986	5538369	105.6360054	0.567999986	2444839	46.63160324
0.853199958	6291456	120	0.568799986	5524388	105.369339	0.568799986	2423867	46.23159409
0.854399958	6291456	120	0.569599986	5510407	105.1026726	0.569599986	2402896	45.831604
0.855599958	6291456	120	0.570399986	5496426	104.8360062	0.570399986	2381924	45.43159485
0.856799958	6291456	120	0.571199986	5482445	104.5693398	0.571199986	2360953	45.03160477
0.857999958	6291421	119.9993324	0.571999986	5468464	104.3026733	0.571999986	2339981	44.63159561
0.859199957	6291234	119.9957657	0.572799986	5454483	104.0360069	0.572799986	2319010	44.23160553
0.860399957	6290764	119.9868011	0.573599986	5440502	103.7693405	0.573599986	2298038	43.83159637
0.861599957	6289879	119.9699211	0.574399985	5426521	103.5026741	0.574399985	2277067	43.43160629
0.862799957	6288450	119.9426651	0.575199985	5412540	103.2360077	0.575199985	2256095	43.03159714
0.863999957	6286344	119.9024963	0.575999985	5398559	102.9693413	0.575999985	2235124	42.63160706
0.865199957	6283433	119.8469734	0.576799985	5384578	102.7026749	0.576799985	2214152	42.2315979
0.866399957	6279585	119.7735786	0.577599985	5370597	102.4360085	0.577599985	2193181	41.83160782
0.867599957	6274671	119.6798515	0.578399985	5356616	102.169342	0.578399985	2172209	41.43159866
0.868799957	6268645	119.5649147	0.579199985	5342635	101.9026756	0.579199985	2151238	41.03160858
0.869999957	6261605	119.4306374	0.579999985	5328654	101.6360092	0.579999985	2130266	40.63159943
0.871199957	6253682	119.2795181	0.580799985	5314673	101.3693428	0.580799985	2109295	40.23160934
0.872399957	6245007	119.1140556	0.581599985	5300692	101.1026764	0.581599985	2088323	39.83160019
0.873599957	6235711	118.9367485	0.582399985	5286711	100.83601	0.582399985	2067352	39.43161011
0.874799957	6225924	118.7500763	0.583199985	5272730	100.5693436	0.583199985	2046380	39.03160095
0.875999957	6215777	118.5565376	0.583999985	5258749	100.3026772	0.583999985	2025408	38.6315918
0.877199957	6205400	118.3586121	0.584799985	5244768	100.0360107	0.584799985	2004437	38.23160172
0.878399957	6194925	118.1588173	0.585599985	5230787	99.76934433	0.585599985	1983465	37.83159256
0.879599956	6184439	117.9588127	0.586399985	5216806	99.50267792	0.586399985	1962494	37.43160248
0.880799956	6173953	117.7588081	0.587199985	5202825	99.23601151	0.587199985	1941522	37.03159332
0.881999956	6163467	117.5588036	0.587999985	5188844	98.96934509	0.587999985	1920551	36.63160324
0.883199956	6152982	117.3588181	0.588799985	5174863	98.70267868	0.588799985	1899579	36.23159409
0.884399956	6142496	117.1588135	0.589599985	5160882	98.43601227	0.589599985	1878608	35.831604
0.885599956	6132010	116.9588089	0.590399985	5146901	98.16934586	0.590399985	1857636	35.43159485
0.886799956	6121524	116.7588043	0.591199985	5132920	97.90267944	0.591199985	1836665	35.03160477
0.887999956	6111039	116.5588188	0.591999985	5118939	97.63601303	0.591999985	1815693	34.63159561
0.889199956	6100553	116.3588142	0.592799985	5104958	97.36934662	0.592799985	1794722	34.23160553
0.890399956	6090067	116.1588097	0.593599985	5090977	97.10268021	0.593599985	1773750	33.83159637
0.891599956	6079581	115.9588051	0.594399985	5076996	96.83601379	0.594399985	1752779	33.43160629
0.892799956	6069095	115.7588005	0.595199985	5063015	96.56934738	0.595199985	1731807	33.03159714
0.893999956	6058610	115.558815	0.595999985	5049034	96.30268097	0.595999985	1710836	32.63160706
0.895199956	6048124	115.3588104	0.596799985	5035052	96.03599548	0.596799985	1689864	32.2315979
0.896399956	6037638	115.1588058	0.597599985	5021071	95.76932907	0.597599985	1668893	31.83160782
0.897599956	6027152	114.9588013	0.598399985	5007090	95.50266266	0.598399985	1647921	31.43159866
0.898799955	6016667	114.7588158	0.599199985	4993109	95.23599625	0.599199985	1626950	31.03160858
0.899999955	6006181	114.5588112	0.599999985	4979128	94.96932983	0.599999985	1605978	30.63159943
0.901199955	5995695	114.3588066	0.600799985	4965147	94.70266342	0.600799985	1585007	30.23160934
0.902399955	5985209	114.158802	0.601599985	4951166	94.43599701	0.601599985	1564035	29.83160019
0.903599955	5974724	113.9588165	0.602399985	4937185	94.1693306	0.602399985	1543064	29.43161011
0.904799955	5964238	113.758812	0.603199985	4923204	93.90266418	0.603199985	1522092	29.03160095
0.905999955	5953752	113.5588074	0.603999985	4909223	93.63599777	0.603999985	1501120	28.6315918
0.907199955	5943266	113.3588028	0.604799985	4895242	93.36933136	0.604799985	1480149	28.23160172
0.908399955	5932781	113.1588173	0.605599985	4881261	93.10266495	0.605599985	1459177	27.83159256
0.909599955	5922295	112.9588127	0.606399985	4867280	92.83599854	0.606399985	1438206	27.43160248
0.910799955	5911809	112.7588081	0.607199985	4853299	92.56933212	0.607199985	1417234	27.03159332
0.911999955	5901323	112.5588036	0.607999985	4839318	92.30266571	0.607999985	1396263	26.63160324
0.913199955	5890838	112.3588181	0.608799985	4825337	92.0359993	0.608799985	1375291	26.23159409
0.914399955	5880352	112.1588135	0.609599985	4811356	91.76933289	0.609599985	1354320	25.831604
0.915599955	5869866	111.9588089	0.610399985	4797375	91.50266647	0.610399985	1333348	25.43159485
0.916799955	5859380	111.7588043	0.611199985	4783394	91.23600006	0.611199985	1312377	25.03160477
0.917999955	5848895	111.5588188	0.611999985	4769413	90.96933365	0.611999985	1291405	24.63159561
0.919199954	5838409	111.3588142	0.612799985	4755432	90.70266724	0.612799985	1270434	24.23160553
0.920399954	5827923	111.1588097	0.613599984	4741451	90.43600082	0.613599984	1249462	23.83159637
0.921599954	5817437	110.9588051	0.614399984	4727470	90.16933441	0.614399984	1228491	23.43160629
0.922799954	5806951	110.7588005	0.615199984	4713489	89.902668	0.615199984	1207519	23.03159714
0.923999954	5796466	110.558815	0.615999984	4699508	89.63600159	0.615999984	1186548	22.63160706
0.925199954	5785980	110.3588104	0.616799984	4685527	89.36933517	0.616799984	1165576	22.2315979
0.926399954	5775494	110.1588058	0.617599984	4671546	89.10266876	0.617599984	1144605	21.83160782
0.927599954	5765008	109.9588013	0.618399984	4657565	88.83600235	0.618399984	1123633	21.43159866
0.928799954	5754523	109.7588158	0.619199984	4643584	88.56933594	0.619199984	1102662	21.03160858
0.929999954	5744037	109.5588112	0.619999984	4629603	88.30266953	0.619999984	1081690	20.63159943
0.931199954	5733551	109.3588066	0.620799984	4615622	88.03600311	0.620799984	1060719	20.23160934
0.932399954	5723065	109.158802	0.621599984	4601641	87.7693367	0.621599984	1039747	19.83160019
0.933599954	5712580	108.9588165	0.622399984	4587660	87.50267029	0.622399984	1018776	19.43161011
0.934799954	5702094	108.758812	0.623199984	4573679	87.23600388	0.623199984	997804	19.03160095
0.935999954	5691608	108.5588074	0.623999984	4559698	86.96933746	0.623999984	976832	18.6315918
0.937199954	5681122	108.3588028	0.624799984	4545717	86.70267105	0.624799984	955861	18.23160172
0.938399954	5670637	108.1588173	0.625599984	4531736	86.43600464	0.625599984	934889	17.83159256
0.939599953	5660151	107.9588127	0.626399984	4517755	86.16933823	0.626399984	913918	17.43160248
0.940799953	5649665	107.7588081	0.627199984	4503774	85.90267181	0.627199984	892946	17.03159332
0.941999953	5639179	107.5588036	0.627999984	4489793	85.6360054	0.627999984	871975	16.63160324
0.943199953	5628694	107.3588181	0.628799984	4475812	85.36933899	0.628799984	851003	16.23159409
0.944399953	5618208	107.1588135	0.629599984	4461831	85.10267258	0.629599984	830032	15.831604
0.945599953	5607722	106.9588089	0.630399984	4447850	84.83600616	0.630399984	809060	15.43159485
0.946799953	5597236	106.7588043	0.631199984	4433869	84.56933975	0.631199984	788089	15.03160477
0.947999953	5586751	106.5588188	0.631999984	4419888	84.30267334	0.631999984	767117	14.63159561
0.949199953	5576265	106.3588142	0.632799984	4405907	84.03600693	0.632799984	746146	14.23160553
0.950399953	5565779	106.1588097	0.633599984	4391926	83.76934052	0.633599984	725174	13.83159637
0.951599953	5555293	105.9588051	0.634399984	4377945	83.5026741	0.634399984	704203	13.43160629
0.952799953	5544807	105.7588005	0.635199984	4363964	83.23600769	0.635199984	683231	13.03159714
0.953999953	5534322	105.558815	0.635999984	4349983	82.96934128	0.635999984	662260	12.63160706
0.955199953	5523836	105.3588104	0.636799984	4336002	82.70267487	0.636799984	641288	12.2315979
0.956399953	5513350	105.1588058	0.637599984	4322021	82.43600845	0.637599984	620317	11.83160782
0.957599953	5502864	104.9588013	0.638399984	4308040	82.16934204	0.638399984	599345	11.43159866
0.958799953	5492379	104.7588158	0.639199984	4294059	81.90267563	0.639199984	578374	11.03160858
0.959999952	5481893	104.5588112	0.639999984	4280078	81.63600922	0.639999984	557405	10.63165665
0.961199952	5471407	104.3588066	0.640799984	4266097	81.3693428	0.640799984	536465	10.23225784
0.962399952	5460921	104.158802	0.641599984	4252116	81.10267639	0.641599984	515593	9.834156036
0.963599952	5450436	103.9588165	0.642399984	4238135	80.83600998	0.642399984	494828	9.438095093
0.964799952	5439950	103.758812	0.643199984	4224154	80.56934357	0.643199984	474208	9.044799805
0.965999952	5429464	103.5588074	0.643999984	4210173	80.30267715	0.643999984	453772	8.655014038
0.967199952	5418978	103.3588028	0.644799984	4196192	80.03601074	0.644799984	433559	8.269481659
0.968399952	5408493	103.1588173	0.645599984	4182211	79.76934433	0.645599984	413608	7.888946533
0.969599952	5398007	102.9588127	0.646399984	4168230	79.50267792	0.646399984	393957	7.514133453
0.970799952	5387521	102.7588081	0.647199984	4154249	79.23601151	0.647199984	374645	7.145786285
0.971999952	5377035	102.5588036	0.647999984	4140268	78.96934509	0.647999984	355710	6.784629822
0.973199952	5366550	102.3588181	0.648799984	4126287	78.70267868	0.648799984	337192	6.431427002
0.974399952	5356064	102.1588135	0.649599984	4112306	78.43601227	0.649599984	319129	6.086902618
0.975599952	5345578	101.9588089	0.650399984	4098325	78.16934586	0.650399984	301558	5.75176239
0.976799952	5335092	101.7588043	0.651199984	4084344	77.90267944	0.651199984	284489	5.426197052
0.977999952	5324607	101.5588188	0.651999984	4070363	77.63601303	0.651999984	267924	5.110244751
0.979199952	5314121	101.3588142	0.652799984	4056382	77.36934662	0.652799984	251863	4.803905487
0.980399951	5303635	101.1588097	0.653599983	4042401	77.10268021	0.653599983	236304	4.507141113
0.981599951	5293149	100.9588051	0.654399983	4028420	76.83601379	0.654399983	221249	4.219989777
0.982799951	5282663	100.7588005	0.655199983	4014439	76.56934738	0.655199983	206697	3.942432404
0.983999951	5272178	100.558815	0.655999983	4000458	76.30268097	0.655999983	192649	3.674488068
0.985199951	5261692	100.3588104	0.656799983	3986477	76.03601456	0.656799983	179104	3.416137695
0.986399951	5251206	100.1588058	0.657599983	3972496	75.76934814	0.657599983	166062	3.167381287
0.987599951	5240720	99.95880127	0.658399983	3958515	75.50268173	0.658399983	153524	2.928237915
0.988799951	5230235	99.75881577	0.659199983	3944534	75.23601532	0.659199983	141488	2.698669434
0.989999951	5219749	99.55881119	0.659999983	3930552	74.96932983	0.659999983	129957	2.478733063
0.991199951	5209263	99.35880661	0.660799983	3916571	74.70266342	0.660799983	118928	2.268371582
0.992399951	5198777	99.15880203	0.661599983	3902590	74.43599701	0.661599983	108403	2.067623138
0.993599951	5188292	98.95881653	0.662399983	3888609	74.1693306	0.662399983	98381	1.876468658
0.994799951	5177806	98.75881195	0.663199983	3874628	73.90266418	0.663199983	88862	1.694908142
0.995999951	5167320	98.55880737	0.663999983	3860647	73.63599777	0.663999983	79847	1.522960663
0.997199951	5156834	98.3588028	0.664799983	3846666	73.36933136	0.664799983	71335	1.360607147
0.998399951	5146349	98.15881729	0.665599983	3832685	73.10266495	0.665599983	63326	1.207847595
0.999599951	5135863	97.95881271	0.666399983	3818704	72.83599854	0.666399983	55821	1.06470108
1.00079995	5125377	97.75880814	0.667199983	3804723	72.56933212	0.667199983	48819	0.931148529
1.00199995	5114891	97.55880356	0.667999983	3790742	72.30266571	0.667999983	42320	0.807189941
1.00319995	5104406	97.35881805	0.668799983	3776761	72.0359993	0.668799983	36325	0.692844391
1.00439995	5093920	97.15881348	0.669599983	3762780	71.76933289	0.669599983	30833	0.588092804
1.00559995	5083434	96.9588089	0.670399983	3748799	71.50266647	0.670399983	25844	0.492935181
1.00679995	5072948	96.75880432	0.671199983	3734818	71.23600006	0.671199983	21359	0.407390594
1.00799995	5062463	96.55881882	0.671999983	3720837	70.96933365	0.671999983	17377	0.331439972
1.00919995	5051977	96.35881424	0.672799983	3706856	70.70266724	0.672799983	13898	0.265083313
1.01039995	5041491	96.15880966	0.673599983	3692875	70.43600082	0.673599983	10914	0.20816803
1.01159995	5031005	95.95880508	0.674399983	3678894	70.16933441	0.674399983	8390	0.16002655
1.01279995	5020520	95.75881958	0.675199983	3664913	69.902668	0.675199983	6289	0.119953156
1.01399995	5010034	95.558815	0.675999983	3650932	69.63600159	0.675999983	4572	0.087203979
1.01519995	4999548	95.35881042	0.676799983	3636951	69.36933517	0.676799983	3200	0.061035156
1.01639995	4989062	95.15880585	0.677599983	3622970	69.10266876	0.677599983	2135	0.040721893
1.01759995	4978576	94.95880127	0.678399983	3608989	68.83600235	0.678399983	1337	0.025501251
1.01879995	4968091	94.75881577	0.679199983	3595008	68.56933594	0.679199983	767	0.014629364
1.019999949	4957605	94.55881119	0.679999983	3581027	68.30266953	0.679999983	388	0.007400513
1.021199949	4947119	94.35880661	0.680799983	3567046	68.03600311	0.680799983	161	0.003070831
1.022399949	4936633	94.15880203	0.681599983	3553065	67.7693367	0.681599983	46	0.00087738
1.023599949	4926148	93.95881653	0.682399983	3539084	67.50267029	0.682399983	5	9.53674E-05
1.024799949	4915662	93.75881195	0.683199983	3525103	67.23600388	0.683199983	0	0
1.025999949	4905176	93.55880737	0.683999983	3511122	66.96933746	0.683999983	0	0
1.027199949	4894690	93.3588028	0.684799983	3497141	66.70267105	0.684799983	0	0
1.028399949	4884205	93.15881729	0.685599983	3483160	66.43600464	0.685599983	0	0
1.029599949	4873719	92.95881271	0.686399983	3469179	66.16933823	0.686399983	0	0
1.030799949	4863233	92.75880814	0.687199983	3455198	65.90267181	0.687199983	0	0
1.031999949	4852747	92.55880356	0.687999983	3441217	65.6360054	0.687999983	0	0
1.033199949	4842262	92.35881805	0.688799983	3427236	65.36933899	0.688799983	0	0
1.034399949	4831776	92.15881348	0.689599983	3413255	65.10267258	0.689599983	0	0
1.035599949	4821290	91.9588089	0.690399983	3399274	64.83600616	0.690399983	0	0
1.036799949	4810804	91.75880432	0.691199983	3385293	64.56933975	0.691199983	0	0
1.037999949	4800319	91.55881882	0.691999983	3371312	64.30267334	0.691999983	0	0
1.039199949	4789833	91.35881424	0.692799982	3357331	64.03600693	0.692799982	0	0
1.040399948	4779347	91.15880966	0.693599982	3343350	63.76934052	0.693599982	0	0
1.041599948	4768861	90.95880508	0.694399982	3329369	63.5026741	0.694399982	0	0
1.042799948	4758376	90.75881958	0.695199982	3315388	63.23600769	0.695199982	0	0
1.043999948	4747890	90.558815	0.695999982	3301407	62.96934128	0.695999982	0	0
1.045199948	4737404	90.35881042	0.696799982	3287426	62.70267487	0.696799982	0	0
1.046399948	4726918	90.15880585	0.697599982	3273445	62.43600845	0.697599982	0	0
1.047599948	4716432	89.95880127	0.698399982	3259464	62.16934204	0.698399982	0	0
1.048799948	4705947	89.75881577	0.699199982	3245483	61.90267563	0.699199982	0	0
1.049999948	4695461	89.55881119	0.699999982	3231502	61.63600922			
1.051199948	4684975	89.35880661	0.700799982	3217521	61.3693428			
1.052399948	4674489	89.15880203	0.701599982	3203540	61.10267639			
1.053599948	4664004	88.95881653	0.702399982	3189559	60.83600998			
1.054799948	4653518	88.75881195	0.703199982	3175578	60.56934357			
1.055999948	4643032	88.55880737	0.703999982	3161597	60.30267715			
1.057199948	4632546	88.3588028	0.704799982	3147616	60.03601074			
1.058399948	4622061	88.15881729	0.705599982	3133635	59.76934433			
1.059599948	4611575	87.95881271	0.706399982	3119654	59.50267792			
1.060799947	4601089	87.75880814	0.707199982	3105673	59.23601151			
1.061999947	4590603	87.55880356	0.707999982	3091692	58.96934509			
1.063199947	4580118	87.35881805	0.708799982	3077711	58.70267868			
1.064399947	4569632	87.15881348	0.709599982	3063730	58.43601227			
1.065599947	4559146	86.9588089	0.710399982	3049749	58.16934586			
1.066799947	4548660	86.75880432	0.711199982	3035768	57.90267944			
1.067999947	4538175	86.55881882	0.711999982	3021787	57.63601303			
1.069199947	4527689	86.35881424	0.712799982	3007806	57.36934662			
1.070399947	4517203	86.15880966	0.713599982	2993825	57.10268021			
1.071599947	4506717	85.95880508	0.714399982	2979844	56.83601379			
1.072799947	4496232	85.75881958	0.715199982	2965863	56.56934738			
1.073999947	4485746	85.558815	0.715999982	2951882	56.30268097			
1.075199947	4475260	85.35881042	0.716799982	2937901	56.03601456			
1.076399947	4464774	85.15880585	0.717599982	2923920	55.76934814			
1.077599947	4454288	84.95880127	0.718399982	2909939	55.50268173			
1.078799947	4443803	84.75881577	0.719199982	2895958	55.23601532			
1.079999947	4433317	84.55881119	0.719999982	2881977	54.96934891			
1.081199946	4422831	84.35880661	0.720799982	2867996	54.7026825			
1.082399946	4412345	84.15880203	0.721599982	2854015	54.43601608			
1.083599946	4401860	83.95881653	0.722399982	2840034	54.16934967			
1.084799946	4391374	83.75881195	0.723199982	2826052	53.90266418			
1.085999946	4380888	83.55880737	0.723999982	2812071	53.63599777			
1.087199946	4370402	83.3588028	0.724799982	2798090	53.36933136			
1.088399946	4359917	83.15881729	0.725599982	2784109	53.10266495			
1.089599946	4349431	82.95881271	0.726399982	2770128	52.83599854			
1.090799946	4338945	82.75880814	0.727199982	2756147	52.56933212			
1.091999946	4328459	82.55880356	0.727999982	2742166	52.30266571			
1.093199946	4317974	82.35881805	0.728799982	2728185	52.0359993			
1.094399946	4307488	82.15881348	0.729599982	2714204	51.76933289			
1.095599946	4297002	81.9588089	0.730399982	2700223	51.50266647			
1.096799946	4286516	81.75880432	0.731199982	2686242	51.23600006			
1.097999946	4276031	81.55881882	0.731999982	2672261	50.96933365			
1.099199946	4265545	81.35881424	0.732799981	2658280	50.70266724			
1.100399946	4255059	81.15880966	0.733599981	2644299	50.43600082			
1.101599945	4244573	80.95880508	0.734399981	2630318	50.16933441			
1.102799945	4234088	80.75881958	0.735199981	2616337	49.902668			
1.103999945	4223602	80.558815	0.735999981	2602356	49.63600159			
1.105199945	4213116	80.35881042	0.736799981	2588375	49.36933517			
1.106399945	4202630	80.15880585	0.737599981	2574394	49.10266876			
1.107599945	4192145	79.95882034	0.738399981	2560413	48.83600235			
