Zeit1	Lauf1Units	Zeit2	Lauf2Units	Zeit3	Lauf3Units
0.459599977	0.6521312	0.306399992	0.65585798	0.306399992	-4.123711586
0.460799977	0.580994308	0.307199992	0.777198136	0.307199992	-4.960531712
0.461999977	0.482714713	0.307999992	0.652916253	0.307999992	-5.459387302
0.463199977	0.445221633	0.308799992	0.593299568	0.308799992	-6.192564964
0.464399977	0.532257378	0.309599992	0.605142236	0.309599992	-6.666297436
0.465599977	0.531552613	0.310399992	0.671768546	0.310399992	-7.197438717
0.466799977	0.458726674	0.311199992	0.72186178	0.311199992	-8.104722023
0.467999977	0.464102596	0.311999992	0.70102334	0.311999992	-8.195646286
0.469199977	0.664432228	0.312799992	0.729899108	0.312799992	-8.055973053
0.470399977	0.633852243	0.313599992	0.686326444	0.313599992	-7.777132511
0.471599977	0.5331949	0.314399992	0.727032959	0.314399992	-7.623935699
0.472799977	0.394564569	0.315199992	0.676568389	0.315199992	-7.932723522
0.473999977	0.314211696	0.315999992	0.710107505	0.315999992	-7.686706543
0.475199976	0.501992404	0.316799992	0.749641538	0.316799992	-7.857028484
0.476399976	0.56754905	0.317599992	0.776476741	0.317599992	-7.757874966
0.477599976	0.607836604	0.318399992	0.436291605	0.318399992	-7.790016651
0.478799976	0.675972641	0.319199992	0.622256577	0.319199992	-7.939991951
0.479999976	0.603272915	0.319999992	0.631910145	0.319999992	-8.123806
0.481199976	0.601448178	0.320799992	0.565702736	0.320799992	-8.398649216
0.482399976	0.50306356	0.321599992	0.646818042	0.321599992	-7.924179554
0.483599976	0.514885068	0.322399992	0.828365266	0.322399992	-8.036924362
0.484799976	0.524263322	0.323199992	0.571964085	0.323199992	-7.984049797
0.485999976	0.531774521	0.323999992	0.602707982	0.323999992	-7.731027126
0.487199976	0.609207213	0.324799992	0.657373726	0.324799992	-7.925368309
0.488399976	0.710980535	0.325599992	0.720167398	0.325599992	-8.038824081
0.489599976	0.601675987	0.326399992	0.69088608	0.326399992	-7.894741058
0.490799976	0.525694728	0.327199992	0.697565973	0.327199992	-8.027337074
0.491999976	0.45717448	0.327999992	0.684235096	0.327999992	-8.239983559
0.493199976	0.481925607	0.328799992	0.707309902	0.328799992	-8.168745041
0.494399976	0.693324208	0.329599992	0.678193629	0.329599992	-7.882872105
0.495599975	0.563487113	0.330399992	0.579013288	0.330399992	-7.735219479
0.496799975	0.482107371	0.331199992	0.649771214	0.331199992	-7.825921059
0.497999975	0.530916154	0.331999992	0.680783987	0.331999992	-8.022169113
0.499199975	0.668061078	0.332799992	0.618071616	0.332799992	-8.003355026
0.500399975	0.68212676	0.333599992	0.613179386	0.333599992	-7.918272495
0.501599975	0.496814072	0.334399992	0.722547114	0.334399992	-7.781848431
0.502799975	0.412702501	0.335199992	0.737256706	0.335199992	-7.219882011
0.503999975	0.49639672	0.335999992	0.698857963	0.335999992	-6.410427094
0.505199975	0.552130282	0.336799991	0.648214221	0.336799991	-5.628220558
0.506399975	0.621063292	0.337599991	0.723674178	0.337599991	-4.974289417
0.507599975	0.546126664	0.338399991	0.517487884	0.338399991	-4.351037979
0.508799975	0.61916256	0.339199991	0.586814106	0.339199991	-3.768106222
0.509999975	0.566603363	0.339999991	0.687051713	0.339999991	-3.116620064
0.511199975	0.573952138	0.340799991	0.627462268	0.340799991	-2.490130663
0.512399975	0.486981958	0.341599991	0.639134228	0.341599991	-1.823305964
0.513599975	0.472548008	0.342399991	0.710461557	0.342399991	-1.127695322
0.514799975	0.514206529	0.343199991	0.687832057	0.343199991	-0.476855934
0.515999974	0.48658821	0.343999991	0.712273717	0.343999991	0.001766702
0.517199974	0.505793095	0.344799991	0.73727423	0.344799991	0.516399264
0.518399974	0.665823162	0.345599991	0.688424587	0.345599991	0.460662186
0.519599974	0.617456436	0.346399991	0.759831727	0.346399991	0.209215328
0.520799974	0.606963575	0.347199991	0.696611762	0.347199991	0.129137665
0.521999974	0.521544516	0.347999991	0.63595891	0.347999991	0.149471596
0.523199974	0.435435474	0.348799991	0.56289959	0.348799991	0.20771648
0.524399974	0.60409373	0.349599991	0.539981723	0.349599991	0.217639968
0.525599974	0.606140018	0.350399991	0.558122337	0.350399991	0.254957199
0.526799974	0.58804363	0.351199991	0.61575532	0.351199991	0.267951876
0.527999974	0.582515419	0.351999991	0.75476265	0.351999991	0.212770894
0.529199974	0.686852515	0.352799991	0.836244226	0.352799991	0.211316556
0.530399974	0.54081887	0.353599991	0.680885792	0.353599991	0.205868378
0.531599974	0.44441402	0.354399991	0.684018373	0.354399991	0.193941429
0.532799974	0.393498898	0.355199991	0.743373334	0.355199991	0.136551529
0.533999974	0.316930562	0.355999991	0.701167583	0.355999991	0.155608386
0.535199973	0.42169711	0.356799991	0.686461329	0.356799991	0.127884939
0.536399973	0.613723695	0.357599991	0.694711983	0.357599991	0.094739728
0.537599973	0.595714808	0.358399991	0.536187351	0.358399991	0.06762699
0.538799973	0.608219087	0.359199991	0.552260876	0.359199991	0.061559789
0.539999973	0.581781685	0.359999991	0.525227726	0.359999991	0.039519373
0.541199973	0.557663977	0.360799991	0.564335287	0.360799991	0.016439945
0.542399973	0.511688888	0.361599991	0.716468871	0.361599991	0.011895888
0.543599973	0.457178235	0.362399991	0.81823802	0.362399991	-0.014940432
0.544799973	0.521924853	0.363199991	0.650263667	0.363199991	-0.000658276
0.545999973	0.553660154	0.363999991	0.703932762	0.363999991	-0.005663591
0.547199973	0.685313344	0.364799991	0.683738291	0.364799991	0.001717428
0.548399973	0.745715499	0.365599991	0.666921258	0.365599991	-0.000780414
0.549599973	0.607262194	0.366399991	0.618215442	0.366399991	-0.003303583
0.550799973	0.466516882	0.367199991	0.621153176	0.367199991	-0.075679757
0.551999973	0.408977836	0.367999991	0.69642216	0.367999991	-0.095615409
0.553199973	0.38511923	0.368799991	0.640286803	0.368799991	-0.121124066
0.554399973	0.531218946	0.369599991	0.651032329	0.369599991	-0.140206724
0.555599972	0.497186601	0.370399991	0.618445873	0.370399991	-0.183543846
0.556799972	0.4738653	0.371199991	0.644455254	0.371199991	-0.214101806
0.557999972	0.583619654	0.371999991	0.682694852	0.371999991	-0.236541539
0.559199972	0.671459198	0.372799991	0.733401954	0.372799991	-0.271320045
0.560399972	0.683413029	0.373599991	0.671136856	0.373599991	-0.279794782
0.561599972	0.578675985	0.374399991	0.693951249	0.374399991	-0.241430685
0.562799972	0.425818771	0.375199991	0.665097117	0.375199991	-0.249082252
0.563999972	0.3268978	0.375999991	0.725942492	0.375999991	-0.290909261
0.565199972	0.505847991	0.37679999	0.718216777	0.37679999	-0.303565174
0.566399972	0.556521416	0.37759999	0.744847417	0.37759999	-0.308170438
0.567599972	0.551009238	0.37839999	0.418899536	0.37839999	-0.33976692
0.568799972	0.616765499	0.37919999	0.694652975	0.37919999	-0.342390627
0.569999972	0.543213785	0.37999999	0.577576339	0.37999999	-0.345808685
0.571199972	0.56531781	0.38079999	0.582616568	0.38079999	-0.346520066
0.572399972	0.452183753	0.38159999	0.651246786	0.38159999	-0.365654647
0.573599972	0.369203061	0.38239999	0.796811283	0.38239999	-0.355875283
0.574799972	0.483036369	0.38319999	0.562793255	0.38319999	-0.378647089
0.575999971	0.399329185	0.38399999	0.628150523	0.38399999	-0.375186682
0.577199971	0.570882559	0.38479999	0.629778922	0.38479999	-0.347553104
0.578399971	0.719632208	0.38559999	0.723391593	0.38559999	-0.369617492
0.579599971	0.682783902	0.38639999	0.715964377	0.38639999	-0.394811273
0.580799971	0.545715332	0.38719999	0.710702121	0.38719999	-0.411575556
0.581999971	0.462726116	0.38799999	0.694083989	0.38799999	-0.409372181
0.583199971	0.468784839	0.38879999	0.70897758	0.38879999	-0.426099241
0.584399971	0.583362818	0.38959999	0.680097818	0.38959999	-0.419742316
0.585599971	0.525133908	0.39039999	0.567838669	0.39039999	-0.426171869
0.586799971	0.425161868	0.39119999	0.660668075	0.39119999	-0.429023117
0.587999971	0.497379094	0.39199999	0.763639987	0.39199999	-0.419659108
0.589199971	0.704177082	0.39279999	0.745554507	0.39279999	-0.419853568
0.590399971	0.573389471	0.39359999	0.693583965	0.39359999	-0.430077642
0.591599971	0.475819707	0.39439999	0.691158235	0.39439999	-0.448168397
0.592799971	0.363537967	0.39519999	0.659863293	0.39519999	-0.409931332
0.593999971	0.403167188	0.39599999	0.591485262	0.39599999	-0.423516244
0.595199971	0.507932663	0.39679999	0.645977616	0.39679999	-0.433141828
0.59639997	0.62522459	0.39759999	0.71285212	0.39759999	-0.432334065
0.59759997	0.559770465	0.39839999	0.521581709	0.39839999	-0.454012156
0.59879997	0.617707253	0.39919999	0.592172444	0.39919999	-0.447456181
0.59999997	0.595460594	0.39999999	0.62177968	0.39999999	-0.529541969
0.60119997	0.534635186	0.40079999	0.626755118	0.40079999	-1.250968456
0.60239997	0.529902518	0.40159999	0.67471844	0.40159999	-2.230753899
0.60359997	0.446046025	0.40239999	0.706151068	0.40239999	-3.108264446
0.60479997	0.534710467	0.40319999	0.73427552	0.40319999	-4.002485752
0.60599997	0.529239655	0.40399999	0.625903308	0.40399999	-4.851362705
0.60719997	0.572420299	0.40479999	0.702923954	0.40479999	-5.572280884
0.60839997	0.743211806	0.40559999	0.673643708	0.40559999	-6.190347195
0.60959997	0.618875623	0.40639999	0.733707368	0.40639999	-6.740782738
0.61079997	0.478511631	0.40719999	0.691950202	0.40719999	-7.272538185
0.61199997	0.367078632	0.40799999	0.676232874	0.40799999	-7.90983057
0.61319997	0.356206506	0.40879999	0.670351565	0.40879999	-8.484681129
0.61439997	0.549525201	0.40959999	0.655579567	0.40959999	-9.122149467
0.61559997	0.519306302	0.41039999	0.600588083	0.41039999	-9.681939125
0.616799969	0.471221	0.41119999	0.618557274	0.41119999	-9.706332207
0.617999969	0.577077866	0.41199999	0.749526262	0.41199999	-9.262337685
0.619199969	0.673329055	0.41279999	0.865776837	0.41279999	-9.067329407
0.620399969	0.663149357	0.41359999	0.666212678	0.41359999	-8.984715462
0.621599969	0.535349011	0.41439999	0.542927206	0.41439999	-8.889379501
0.622799969	0.3822698	0.41519999	0.660126686	0.41519999	-9.052930832
0.623999969	0.444267601	0.415999989	0.659087121	0.415999989	-9.183841705
0.625199969	0.511253655	0.416799989	0.671447337	0.416799989	-9.457325935
0.626399969	0.58798933	0.417599989	0.797457755	0.417599989	-9.467388153
0.627599969	0.592269719	0.418399989	0.596654058	0.418399989	-9.257343292
0.628799969	0.645820498	0.419199989	0.628004074	0.419199989	-9.338715553
0.629999969	0.484322846	0.419999989	0.555442333	0.419999989	-9.584896088
0.631199969	0.486743063	0.420799989	0.60461998	0.420799989	-9.4867239
0.632399969	0.461462498	0.421599989	0.596034467	0.421599989	-9.549079895
0.633599969	0.417204827	0.422399989	0.133162946	0.422399989	-9.453936577
0.634799969	0.442257822	0.423199989	-0.890650034	0.423199989	-9.041323662
0.635999969	0.40024814	0.423999989	-1.703047514	0.423999989	-9.352564812
0.637199968	0.566619217	0.424799989	-2.6727705	0.424799989	-9.392741203
0.638399968	0.757877111	0.425599989	-3.454420805	0.425599989	-9.559052467
0.639599968	0.63661623	0.426399989	-4.248242855	0.426399989	-9.538287163
0.640799968	0.553406954	0.427199989	-4.609248638	0.427199989	-9.613850594
0.641999968	0.501410306	0.427999989	-5.300619602	0.427999989	-9.649497032
0.643199968	0.448392898	0.428799989	-5.924651623	0.428799989	-9.51164341
0.644399968	0.576695859	0.429599989	-6.705120564	0.429599989	-9.304306984
0.645599968	0.598451614	0.430399989	-7.270199299	0.430399989	-9.411746025
0.646799968	0.507144034	0.431199989	-7.681998253	0.431199989	-9.417234421
0.647999968	0.563087285	0.431999989	-8.455776215	0.431999989	-9.498563766
0.649199968	0.673253834	0.432799989	-8.25551033	0.432799989	-9.356311798
0.650399968	0.53263998	0.433599989	-7.994554043	0.433599989	-9.200518608
0.651599968	0.432116807	0.434399989	-7.988332272	0.434399989	-8.424257278
0.652799968	0.328984797	0.435199989	-7.84743309	0.435199989	-7.487892628
0.653999968	0.263073534	0.435999989	-7.81207943	0.435999989	-6.785147667
0.655199968	0.504282355	0.436799989	-8.027794838	0.436799989	-6.01313591
0.656399967	0.610580385	0.437599989	-8.245537758	0.437599989	-5.13132906
0.657599967	0.56303215	0.438399989	-8.051225662	0.438399989	-4.555803776
0.658799967	0.637836874	0.439199989	-7.899917603	0.439199989	-4.049036503
0.659999967	0.559285939	0.439999989	-7.819835663	0.439999989	-3.524096727
0.661199967	0.551734507	0.440799989	-8.031559944	0.440799989	-2.719452143
0.662399967	0.579479218	0.441599989	-8.122667313	0.441599989	-2.21898818
0.663599967	0.588127255	0.442399989	-8.06084919	0.442399989	-1.711639643
0.664799967	0.501568556	0.443199989	-8.014868736	0.443199989	-1.131877899
0.665999967	0.544742405	0.443999989	-7.780847073	0.443999989	-0.585362732
0.667199967	0.584028602	0.444799989	-6.981534481	0.444799989	-0.657022357
0.668399967	0.702645957	0.445599989	-6.170494556	0.445599989	-0.867888749
0.669599967	0.603805423	0.446399989	-5.48071909	0.446399989	-1.018300533
0.670799967	0.488634795	0.447199989	-4.836585999	0.447199989	-1.046285033
0.671999967	0.423956364	0.447999989	-4.198746681	0.447999989	-1.148216963
0.673199967	0.378573656	0.448799989	-3.581319094	0.448799989	-1.259765625
0.674399967	0.601843357	0.449599989	-2.919132948	0.449599989	-1.204229236
0.675599967	0.535591483	0.450399989	-2.275385141	0.450399989	-1.208045602
0.676799966	0.568355262	0.451199989	-1.5984658	0.451199989	-1.005477786
0.677999966	0.585780263	0.451999989	-0.905133486	0.451999989	-0.932701826
0.679199966	0.668082476	0.452799989	-0.319447637	0.452799989	-0.943866551
0.680399966	0.607287884	0.453599989	0.170066774	0.453599989	-0.907001078
0.681599966	0.521638572	0.454399989	0.497162372	0.454399989	-0.795275509
0.682799966	0.436941952	0.455199989	0.361853927	0.455199989	-0.786914647
0.683999966	0.512095749	0.455999988	0.191454276	0.455999988	-0.867932379
0.685199966	0.535128415	0.456799988	0.079082921	0.456799988	-0.996418297
0.686399966	0.578122675	0.457599988	0.041294601	0.457599988	-0.824911594
0.687599966	0.540697098	0.458399988	0.067495681	0.458399988	-0.841941118
0.688799966	0.591183662	0.459199988	0.119467944	0.459199988	-0.8768242
0.689999966	0.519349396	0.459999988	0.190462694	0.459999988	-0.896249533
0.691199966	0.501586378	0.460799988	0.200188726	0.460799988	-0.872331798
0.692399966	0.508060038	0.461599988	0.199176729	0.461599988	-0.864169121
0.693599966	0.399048239	0.462399988	0.170157567	0.462399988	-0.982551157
0.694799966	0.493155777	0.463199988	0.174035311	0.463199988	-0.934949398
0.695999966	0.418065965	0.463999988	0.144295573	0.463999988	-0.930153251
0.697199965	0.497503489	0.464799988	0.147813246	0.464799988	-0.869905293
0.698399965	0.681814969	0.465599988	0.140962407	0.465599988	-0.938727379
0.699599965	0.688546181	0.466399988	0.095719188	0.466399988	-0.969156861
0.700799965	0.555256844	0.467199988	0.107497416	0.467199988	-0.88583976
0.701999965	0.469788641	0.467999988	0.085671283	0.467999988	-0.887078226
0.703199965	0.46866411	0.468799988	0.047769811	0.468799988	-0.953971982
0.704399965	0.577828109	0.469599988	0.04050212	0.469599988	-1.053013086
0.705599965	0.548297226	0.470399988	0.041220605	0.470399988	-0.897353411
0.706799965	0.499618679	0.471199988	-0.001325198	0.471199988	-0.904277802
0.707999965	0.529636681	0.471999988	0.008020177	0.471999988	-0.971642911
0.709199965	0.616696358	0.472799988	0.001401579	0.472799988	-0.904235661
0.710399965	0.655584395	0.473599988	0.008190445	0.473599988	-0.961007357
0.711599965	0.494262576	0.474399988	-0.003376445	0.474399988	-0.913442016
0.712799965	0.314659774	0.475199988	0.025302719	0.475199988	-0.923304737
0.713999965	0.439761102	0.475999988	-0.005320367	0.475999988	-0.922467053
0.715199965	0.494870245	0.476799988	-0.004827264	0.476799988	-0.96042639
0.716399965	0.63452363	0.477599988	-0.029447403	0.477599988	-0.905062854
0.717599964	0.6096434	0.478399988	-0.075357988	0.478399988	-0.84655416
0.718799964	0.626632512	0.479199988	-0.079422235	0.479199988	-0.869392693
0.719999964	0.519852281	0.479999988	-0.103339724	0.479999988	-0.92948842
0.721199964	0.506096482	0.480799988	-0.145247966	0.480799988	-0.875153184
0.722399964	0.583521605	0.481599988	-0.165213108	0.481599988	-0.907964528
0.723599964	0.492872864	0.482399988	-0.190278307	0.482399988	-1.049546123
0.724799964	0.494222909	0.483199988	-0.232806355	0.483199988	-1.065205216
0.725999964	0.51279223	0.483999988	-0.214242488	0.483999988	-1.013993621
0.727199964	0.582822502	0.484799988	-0.23631984	0.484799988	-0.902535498
0.728399964	0.726578236	0.485599988	-0.260920316	0.485599988	-0.992467225
0.729599964	0.609708726	0.486399988	-0.275812328	0.486399988	-1.009207845
0.730799964	0.509572446	0.487199988	-0.283727914	0.487199988	-0.930866897
0.731999964	0.373461455	0.487999988	-0.233725145	0.487999988	-0.907874405
0.733199964	0.472961694	0.488799988	-0.25430575	0.488799988	-0.918303907
0.734399964	0.58649832	0.489599988	-0.279914945	0.489599988	-0.873027623
0.735599964	0.500670254	0.490399988	-0.295464873	0.490399988	-0.904752374
0.736799964	0.410670489	0.491199988	-0.273674846	0.491199988	-0.870425045
0.737999963	0.596451342	0.491999988	-0.30460909	0.491999988	-0.901066184
0.739199963	0.678083658	0.492799988	-0.31793049	0.492799988	-0.901079714
0.740399963	0.635536611	0.493599988	-0.331311226	0.493599988	-0.907827199
0.741599963	0.529313862	0.494399988	-0.323079377	0.494399988	-0.948351026
0.742799963	0.343432814	0.495199987	-0.327930242	0.495199987	-0.926999629
0.743999963	0.463341266	0.495999987	-0.343563855	0.495999987	-0.951974332
0.745199963	0.574605346	0.496799987	-0.342939436	0.496799987	-0.961300015
0.746399963	0.630604804	0.497599987	-0.356647551	0.497599987	-0.894924343
0.747599963	0.575388908	0.498399987	-0.352116436	0.498399987	-0.893271327
0.748799963	0.569885314	0.499199987	-0.379339367	0.499199987	-0.949127436
0.749999963	0.537391961	0.499999987	-0.364249349	0.499999987	-0.983030438
0.751199963	0.571109176	0.500799987	-0.327511191	0.500799987	-0.918206215
0.752399963	0.46771723	0.501599987	-0.377838314	0.501599987	-0.920136869
0.753599963	0.473803937	0.502399987	-0.408443958	0.502399987	-1.014667273
0.754799963	0.414057285	0.503199987	-0.416858584	0.503199987	-1.043194294
0.755999963	0.539653361	0.503999987	-0.374366552	0.503999987	-0.97819972
0.757199963	0.581743598	0.504799987	-0.363888234	0.504799987	-0.903072238
0.758399962	0.737046003	0.505599987	-0.395581216	0.505599987	-1.076253891
0.759599962	0.612411141	0.506399987	-0.401125431	0.506399987	-1.034006596
0.760799962	0.56972301	0.507199987	-0.403874338	0.507199987	-0.953591228
0.761999962	0.430228531	0.507999987	-0.406391203	0.507999987	-0.905492842
0.763199962	0.501731038	0.508799987	-0.419738889	0.508799987	-0.981666625
0.764399962	0.598269522	0.509599987	-0.774635434	0.509599987	-0.985464692
0.765599962	0.574677289	0.510399987	-1.710745931	0.510399987	-0.982416391
0.766799962	0.533901334	0.511199987	-2.668921947	0.511199987	-0.887985229
0.767999962	0.551699281	0.511999987	-3.572240353	0.511999987	-1.007940173
0.769199962	0.681677938	0.512799987	-4.403219223	0.512799987	-1.027788877
0.770399962	0.638470769	0.513599987	-5.141438007	0.513599987	-0.93957448
0.771599962	0.483888358	0.514399987	-5.821713924	0.514399987	-0.924615979
0.772799962	0.372520596	0.515199987	-6.421235561	0.515199987	-0.919187903
0.773999962	0.202704087	0.515999987	-6.976913929	0.515999987	-1.066030622
0.775199962	0.489237309	0.516799987	-7.598045826	0.516799987	-0.969183922
0.776399962	0.584210396	0.517599987	-8.222148895	0.517599987	-0.909234941
0.777599961	0.557053983	0.518399987	-8.826476097	0.518399987	-0.929625452
0.778799961	0.607903898	0.519199987	-9.508049965	0.519199987	-0.886704147
0.779999961	0.527380168	0.519999987	-9.737807274	0.519999987	-1.01926744
0.781199961	0.22446087	0.520799987	-9.460449219	0.520799987	-0.930362701
0.782399961	-1.001136422	0.521599987	-9.053436279	0.521599987	-0.93841207
0.783599961	-2.419107199	0.522399987	-8.900670052	0.522399987	-1.061495543
0.784799961	-3.71122551	0.523199987	-8.843870163	0.523199987	-1.080045223
0.785999961	-4.655303478	0.523999987	-8.689620972	0.523999987	-1.0351969
0.787199961	-5.293830395	0.524799987	-8.920860291	0.524799987	-0.946486294
0.788399961	-6.128352642	0.525599987	-9.1606493	0.525599987	-1.076821327
0.789599961	-7.271623135	0.526399987	-9.344548225	0.526399987	-0.996173799
0.790799961	-8.264751434	0.527199987	-9.211780548	0.527199987	-0.99213624
0.791999961	-8.263692856	0.527999987	-9.114055634	0.527999987	-0.920139849
0.793199961	-6.701425076	0.528799987	-9.429501534	0.528799987	-0.99086827
0.794399961	-5.413505554	0.529599987	-9.539850235	0.529599987	-1.076334715
0.795599961	-4.514853954	0.530399987	-9.404715538	0.530399987	-1.044529438
0.796799961	-3.635321856	0.531199987	-9.398065567	0.531199987	-1.039573312
0.79799996	-2.767632484	0.531999987	-8.479391098	0.531999987	-1.046642184
0.79919996	-1.823837161	0.532799987	-7.527684212	0.532799987	-1.061720014
0.80039996	-0.83432579	0.533599987	-6.910421371	0.533599987	-0.888747036
0.80159996	-0.062486939	0.534399986	-6.033303261	0.534399986	-0.95251745
0.80279996	0.349542171	0.535199986	-5.494236946	0.535199986	-0.973423302
0.80399996	0.128644645	0.535999986	-4.88146162	0.535999986	-1.045956135
0.80519996	0.000620597	0.536799986	-4.350001335	0.536799986	-1.045716286
0.80639996	-0.073224522	0.537599986	-3.795244694	0.537599986	-0.958046257
0.80759996	-0.076878041	0.538399986	-2.982955933	0.538399986	-0.984019876
0.80879996	0.007568784	0.539199986	-2.205985069	0.539199986	-0.982975781
0.80999996	0.003691673	0.539999986	-1.628711343	0.539999986	-1.079793453
0.81119996	0.00300128	0.540799986	-1.045254827	0.540799986	-0.982718647
0.81239996	0.001764038	0.541599986	-0.589648068	0.541599986	-0.974870026
0.81359996	-0.000163126	0.542399986	-0.512377977	0.542399986	-1.133197546
0.81479996	0.013637231	0.543199986	-0.463216215	0.543199986	-1.108180285
0.81599996	-0.021526419	0.543999986	-0.758628666	0.543999986	-1.054720998
0.81719996	-0.055491667	0.544799986	-0.975619018	0.544799986	-0.898128092
0.818399959	-0.095900029	0.545599986	-1.081186056	0.545599986	-1.051495671
0.819599959	-0.115354396	0.546399986	-1.155648828	0.546399986	-1.037157774
0.820799959	-0.150221512	0.547199986	-0.961681306	0.547199986	-1.00757134
0.821999959	-0.164992303	0.547999986	-0.828787684	0.547999986	-0.962240875
0.823199959	-0.149378553	0.548799986	-0.737584949	0.548799986	-1.041144252
0.824399959	-0.209645569	0.549599986	-0.677578092	0.549599986	-0.969237268
0.825599959	-0.210402027	0.550399986	-0.618826687	0.550399986	-1.072037339
0.826799959	-0.185476437	0.551199986	-0.642244458	0.551199986	-0.94909358
0.827999959	-0.215956926	0.551999986	-0.703660846	0.551999986	-1.018054128
0.829199959	-0.218516633	0.552799986	-0.764210045	0.552799986	-1.032927632
0.830399959	-0.266565502	0.553599986	-0.638512731	0.553599986	-1.01049757
0.831599959	-0.244262666	0.554399986	-0.672497213	0.554399986	-0.968801856
0.832799959	-0.258984178	0.555199986	-0.712968171	0.555199986	-0.948499441
0.833999959	-0.264800578	0.555999986	-0.751373529	0.555999986	-0.961598456
0.835199959	-0.277273357	0.556799986	-0.942370832	0.556799986	-1.090579391
0.836399959	-0.237886667	0.557599986	-0.790293932	0.557599986	-0.946765423
0.837599959	-0.262886822	0.558399986	-0.784187317	0.558399986	-0.950823188
0.838799958	-0.268612534	0.559199986	-0.717721701	0.559199986	-0.985275805
0.839999958	-0.278297484	0.559999986	-0.604090691	0.559999986	-1.068230391
0.841199958	-0.269754171	0.560799986	-0.652025759	0.560799986	-0.988631487
0.842399958	-0.267570317	0.561599986	-0.774545193	0.561599986	-1.007435203
0.843599958	-0.293181926	0.562399986	-0.663552761	0.562399986	-1.120692849
0.844799958	-0.294733644	0.563199986	-0.693473458	0.563199986	-1.15336287
0.845999958	-0.243644521	0.563999986	-0.782456398	0.563999986	-1.107646346
0.847199958	-0.257541239	0.564799986	-0.737994432	0.564799986	-0.959074318
0.848399958	-0.294175327	0.565599986	-0.807627976	0.565599986	-1.099702358
0.849599958	-0.270021975	0.566399986	-0.831463873	0.566399986	-1.088042259
0.850799958	-0.265404493	0.567199986	-0.798055708	0.567199986	-1.000111699
0.851999958	-0.289066344	0.567999986	-0.747013509	0.567999986	-0.974821329
0.853199958	-0.291733205	0.568799986	-0.681623995	0.568799986	-1.027919531
0.854399958	-0.302741915	0.569599986	-0.671702683	0.569599986	-1.092832685
0.855599958	-0.305008739	0.570399986	-0.767921865	0.570399986	-1.097419858
0.856799958	-0.290941089	0.571199986	-0.834496915	0.571199986	-0.9668051
0.857999958	-1.096232057	0.571999986	-0.739150763	0.571999986	-1.016398311
0.859199957	-2.552067041	0.572799986	-0.685064316	0.572799986	-1.010777712
0.860399957	-3.873227358	0.573599986	-0.604146123	0.573599986	-1.04527092
0.861599957	-5.059529305	0.574399985	-0.653580248	0.574399985	-0.986697495
0.862799957	-6.100142002	0.575199985	-0.637575865	0.575199985	-0.976969063
0.863999957	-6.9054389	0.575999985	-0.736820996	0.575999985	-0.999607563
0.865199957	-7.703917503	0.576799985	-0.934920728	0.576799985	-0.984694481
0.866399957	-8.689901352	0.577599985	-0.813494802	0.577599985	-1.023461223
0.867599957	-9.604012489	0.578399985	-0.666268229	0.578399985	-1.013263822
0.868799957	-8.924901009	0.579199985	-0.609728456	0.579199985	-1.058643699
0.869999957	-6.927446842	0.579999985	-0.658242702	0.579999985	-1.108181834
0.871199957	-5.545930862	0.580799985	-0.653458536	0.580799985	-1.05862844
0.872399957	-4.689678192	0.581599985	-0.739014208	0.581599985	-1.052795768
0.873599957	-4.13405323	0.582399985	-0.708795726	0.582399985	-1.10593307
0.874799957	-3.265439749	0.583199985	-0.750769317	0.583199985	-1.151174784
0.875999957	-2.255257607	0.583999985	-0.747492969	0.583999985	-1.115155458
0.877199957	-1.343613863	0.584799985	-0.694776356	0.584799985	-0.975975454
0.878399957	-0.474337727	0.585599985	-0.787908733	0.585599985	-1.186692953
0.879599956	-0.429645926	0.586399985	-0.806152165	0.586399985	-1.115604758
0.880799956	-0.596902609	0.587199985	-0.786564946	0.587199985	-1.040459037
0.881999956	-0.694958627	0.587999985	-0.814181328	0.587999985	-0.97265178
0.883199956	-0.690993726	0.588799985	-0.730125427	0.588799985	-1.002859235
0.884399956	-0.72335434	0.589599985	-0.728163064	0.589599985	-0.963104963
0.885599956	-0.872965157	0.590399985	-0.673595667	0.590399985	-1.065839648
0.886799956	-0.913908184	0.591199985	-0.794985235	0.591199985	-0.997061253
0.887999956	-0.814293325	0.591999985	-0.755354404	0.591999985	-1.061940432
0.889199956	-0.82155931	0.592799985	-0.770325541	0.592799985	-1.05567503
0.890399956	-0.759464622	0.593599985	-0.637070775	0.593599985	-0.994980812
0.891599956	-0.713683784	0.594399985	-0.809111714	0.594399985	-1.027703404
0.892799956	-0.541517138	0.595199985	-0.759982347	0.595199985	-1.045376182
0.893999956	-0.575407982	0.595999985	-0.777104139	0.595999985	-1.064335585
0.895199956	-0.586722016	0.596799985	-0.870844483	0.596799985	-1.049343467
0.896399956	-0.700110853	0.597599985	-0.710979044	0.597599985	-1.002274871
0.897599956	-0.822823048	0.598399985	-0.64669776	0.598399985	-1.042436123
0.898799955	-0.787313581	0.599199985	-0.613466144	0.599199985	-1.005761027
0.899999955	-0.693296194	0.599999985	-0.698749244	0.599999985	-1.135558844
0.901199955	-0.55934304	0.600799985	-0.791896522	0.600799985	-1.042842031
0.902399955	-0.467636853	0.601599985	-0.792568803	0.601599985	-1.05960989
