% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Lag error. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=112:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Set speed. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units/s"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=114:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Set position. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=113:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
Zeit	Lag_Error	Set_speed	Set_position
1.965999865	0.000658259	-199.9999809	24.55089569
1.967999864	-0.000320803	-199.9999809	24.15090561
1.969999864	-0.001627095	-199.9999809	23.75089645
1.971999864	-0.000430588	-199.9999809	23.35090637
1.973999864	0.001786351	-199.9999809	22.95089722
1.975999864	0.001000408	-199.9999809	22.55090714
1.977999864	-0.000354759	-199.9999809	22.15089798
1.979999864	-0.000540484	-199.9999809	21.7509079
1.981999863	-0.000123146	-199.9999809	21.35089874
1.983999863	-9.13627E-05	-199.9999809	20.95090866
1.985999863	-0.000279285	-199.9999809	20.55089951
1.987999863	-0.001775865	-199.9999809	20.15089035
1.989999863	-0.001885593	-199.9999809	19.75090027
1.991999863	-0.000791904	-199.9999809	19.35089111
1.993999863	0.000878163	-199.9999809	18.95090103
1.995999862	0.000975709	-199.9999809	18.55089188
1.997999862	-0.000691488	-199.9999809	18.15090179
