% 1-10788-38207-E-Lauf1	42213.47444				
Zeit	Drehmoment	Geschwindigkeit	Position	Schleppfehler	Positionsdifferenz
0.578399971	0.719632208	16.62815094	84.57387924	0.001597046	0.007366687
0.579599971	0.682783902	16.66794205	84.77386475	0.001401724	0.00696674
0.580799971	0.545715332	16.69080353	84.97386932	-0.000746842	0.005050153
0.581999971	0.462726116	16.67817307	85.1738739	-0.000942163	0.00511989
0.583199971	0.468784839	16.65517044	85.37387848	0.000815759	0.006856471
0.584399971	0.583362818	16.66447449	85.57386398	0.000620438	0.00653103
0.585599971	0.525133908	16.68820953	85.77386856	0.000425116	0.006484538
0.586799971	0.425161868	16.66976738	85.97387314	-0.00172345	0.004536659
0.587999971	0.497379094	16.63088226	86.17387772	-0.000941851	0.005083531
0.589199971	0.704177082	16.63298416	86.37386322	0.000815475	0.00635311
0.590399971	0.573389471	16.67869186	86.5738678	0.001597074	0.00704214
0.591599971	0.475819707	16.69781494	86.77387238	0.000424832	0.006211847
0.592799971	0.363537967	16.68177032	86.97387695	-0.001723138	0.004385263
0.593999971	0.403167188	16.66165352	87.17388153	-0.001918459	0.004204065
0.595199971	0.507932663	16.63395309	87.37386703	-0.000161133	0.005692989
0.59639997	0.62522459	16.64710808	87.57387161	0.000620466	0.006177276
0.59759997	0.559770465	16.64731216	87.77387619	0.000425144	0.005816072
0.59879997	0.617707253	16.65134621	87.97388077	-0.000747098	0.004390925
0.59999997	0.595460594	16.66889763	88.17386627	-0.000942065	0.004097428
0.60119997	0.534635186	16.67536926	88.37387085	0.000815727	0.005945042
0.60239997	0.529902518	16.67963982	88.57387543	0.000620405	0.005890206
0.60359997	0.446046025	16.67045403	88.77388	0.000425084	0.005778149
0.60479997	0.534710467	16.66568375	88.97386551	-0.000746786	0.004581064
0.60599997	0.529239655	16.65639114	89.17387009	-0.000942107	0.004319996
0.60719997	0.572420299	16.6356163	89.37387466	0.001792288	0.006796718
0.60839997	0.743211806	16.65415573	89.57387924	0.00257344	0.007286817
0.60959997	0.618875623	16.69585419	89.77386475	0.001401645	0.006255507
0.61079997	0.478511631	16.71318817	89.97386932	-0.000746921	0.00459075
0.61199997	0.367078632	16.70271301	90.1738739	-0.001918715	0.003939122
0.61319997	0.356206506	16.67086983	90.37387848	0.00081568	0.006882548
0.61439997	0.549525201	16.66531944	90.57386398	0.00062021	0.006642789
0.61559997	0.519306302	16.67671394	90.77386856	0.000424888	0.006576031
0.616799969	0.471221	16.66071701	90.97387314	-0.00172338	0.004471689
0.617999969	0.577077866	16.6356926	91.17387772	-0.000942377	0.005013496
0.619199969	0.673329055	16.64836121	91.37386322	0.001792167	0.007384866
0.620399969	0.663149357	16.68091011	91.5738678	0.001596846	0.007172674
0.621599969	0.535349011	16.70642662	91.77387238	0.000424902	0.006385595
0.622799969	0.3822698	16.68463898	91.97387695	-0.000747042	0.005565137
0.623999969	0.444267601	16.66188049	92.17386246	-0.000942363	0.005397648
0.625199969	0.511253655	16.6514473	92.37386703	0.000815559	0.007018894
0.626399969	0.58798933	16.65637207	92.57387161	0.00159686	0.007674545
0.627599969	0.592269719	16.65840149	92.77387619	0.001401538	0.007413775
0.628799969	0.645820498	16.66376114	92.97388077	-0.000747028	0.005162507
0.629999969	0.484322846	16.68756294	93.17386627	-0.000942647	0.00509873
0.631199969	0.486743063	16.68788338	93.37387085	0.000815275	0.007096976
0.632399969	0.461462498	16.68809891	93.57387543	0.000619953	0.007170588
0.633599969	0.417204827	16.68016815	93.77388	-0.000551692	0.006216019
0.634799969	0.442257822	16.6774025	93.97386551	-0.001723934	0.00519529
0.635999969	0.40024814	16.65661621	94.17387009	-0.001919256	0.005028695
0.637199968	0.566619217	16.61864853	94.37387466	0.000815587	0.007369667
0.638399968	0.757877111	16.62564087	94.57387924	0.000620265	0.006567091
0.639599968	0.63661623	16.66249847	94.77386475	0.000424944	0.00615105
0.640799968	0.553406954	16.68114281	94.97386932	-0.000747298	0.005073398
0.641999968	0.501410306	16.6807251	95.1738739	-0.00094262	0.005079061
0.643199968	0.448392898	16.65335274	95.37387848	0.000815303	0.006858259
0.644399968	0.576695859	16.66119003	95.57386398	0.001596306	0.007488579
0.645599968	0.598451614	16.67658806	95.77386856	0.00042466	0.006348044
0.646799968	0.507144034	16.66684341	95.97387314	-0.000746986	0.005242079
0.647999968	0.563087285	16.64200974	96.17387772	-0.000942308	0.004876703
0.649199968	0.673253834	16.651577	96.37386322	0.000815019	0.006340295
0.650399968	0.53263998	16.69160461	96.5738678	0.000619697	0.006240755
0.651599968	0.432116807	16.70318604	96.77387238	0.000424376	0.006513149
0.652799968	0.328984797	16.6853714	96.97387695	-0.001723594	0.004696399
0.653999968	0.263073534	16.6566124	97.17386246	-0.001918916	0.004515201
0.655199968	0.504282355	16.65474319	97.37386703	0.000815331	0.007048398
0.656399967	0.610580385	16.66138077	97.57387161	0.000620009	0.006745309
0.657599967	0.56303215	16.65557098	97.77387619	0.000424688	0.00648126
0.658799967	0.637836874	16.64553452	97.97388077	-0.000747554	0.005063862
0.659999967	0.559285939	16.65680504	98.17386627	-0.000942522	0.00470778
0.661199967	0.551734507	16.66587257	98.37387085	0.00081527	0.006451681
0.662399967	0.579479218	16.66502762	98.57387543	0.000619949	0.006227568
0.663599967	0.588127255	16.67025375	98.77388	0.000424627	0.006007031
0.664799967	0.501568556	16.66671944	98.97386551	-0.00172379	0.003907308
0.665999967	0.544742405	16.65382004	99.17387009	-0.000942564	0.004608482
0.667199967	0.584028602	16.63375473	99.37387466	0.00081521	0.006064475
0.668399967	0.702645957	16.64738846	99.57387924	0.00159651	0.006532073
0.669599967	0.603805423	16.68069458	99.77386475	0.001401189	0.006355643
0.670799967	0.488634795	16.69604874	99.97386932	-0.000747377	0.0045228
0.671999967	0.423956364	16.6949234	100.1738739	-0.001919172	0.003716797
0.673199967	0.378573656	16.66400909	100.3738785	0.000815224	0.006595254
0.674399967	0.601843357	16.66455078	100.573864	0.000619753	0.006310195
0.675599967	0.535591483	16.65975952	100.7738686	0.000424432	0.006064624
0.676799966	0.568355262	16.65213013	100.9738731	-0.001723836	0.003810078
0.677999966	0.585780263	16.63444138	101.1738777	-0.000942834	0.004267842
0.679199966	0.668082476	16.64242935	101.3738632	0.000815089	0.005656034
0.680399966	0.607287884	16.67354012	101.5738678	0.000619767	0.005363971
0.681599966	0.521638572	16.68859673	101.7738724	0.000424446	0.005393773
0.682799966	0.436941952	16.67963219	101.973877	-0.00172412	0.00344649
0.683999966	0.512095749	16.66131592	102.1738625	-0.001919442	0.003289133
0.685199966	0.535128415	16.65326118	102.373867	0.000815103	0.005878657
0.686399966	0.578122675	16.65763092	102.5738716	0.000619781	0.005575866
0.687599966	0.540697098	16.65908813	102.7738762	0.00042446	0.005308837
0.688799966	0.591183662	16.6508522	102.9738808	-0.001724106	0.002983361
0.689999966	0.519349396	16.6660347	103.1738663	-0.001919428	0.002707392
0.691199966	0.501586378	16.670681	103.3738708	0.000814819	0.005470067
0.692399966	0.508060038	16.68031693	103.5738754	0.000619497	0.00538066
0.693599966	0.399048239	16.6754818	103.77388	0.000424176	0.005320162
0.694799966	0.493155777	16.6868782	103.9738655	-0.00172439	0.003334731
0.695999966	0.418065965	16.67526054	104.1738701	-0.001919712	0.003331155
0.697199965	0.497503489	16.63034439	104.3738747	-0.000161789	0.004880875
0.698399965	0.681814969	16.61613083	104.5738792	0.000619809	0.00507161
0.699599965	0.688546181	16.65575409	104.7738647	0.000424488	0.004546493
0.700799965	0.555256844	16.68534088	104.9738693	-0.000747754	0.003492385
0.701999965	0.469788641	16.67409515	105.1738739	-0.000943076	0.00347957
0.703199965	0.46866411	16.64658546	105.3738785	0.000814847	0.005141646
0.704399965	0.577828109	16.65814972	105.573864	0.001595849	0.005733818
0.705599965	0.548297226	16.67961121	105.7738686	0.000424203	0.004626065
0.706799965	0.499618679	16.67372131	105.9738731	-0.001724362	0.002616793
0.707999965	0.529636681	16.6435051	106.1738777	-0.001919684	0.002292246
0.709199965	0.616696358	16.64064407	106.3738632	0.000814563	0.004686564
0.710399965	0.655584395	16.67319107	106.5738678	0.000619241	0.004394203
0.711599965	0.494262576	16.70453644	106.7738724	0.000423919	0.004572719
0.712799965	0.314659774	16.68914795	106.973877	-0.00172405	0.002809912
0.713999965	0.439761102	16.66136169	107.1738625	-0.001919372	0.002643615
0.715199965	0.494870245	16.64535522	107.373867	0.000814875	0.00517264
0.716399965	0.63452363	16.65951347	107.5738716	0.000619553	0.004780143
0.717599964	0.6096434	16.65980148	107.7738762	0.000424231	0.004522055
0.718799964	0.626632512	16.65673637	107.9738808	-0.00074801	0.003214329
0.719999964	0.519852281	16.66362762	108.1738663	-0.000942978	0.002983417
0.721199964	0.506096482	16.66601181	108.3738708	0.000814814	0.004737452
0.722399964	0.583521605	16.66805458	108.5738754	0.000619492	0.004528835
0.723599964	0.492872864	16.66875076	108.77388	0.000424171	0.004338101
0.724799964	0.494222909	16.66669273	108.9738655	-0.001724246	0.002205595
0.725999964	0.51279223	16.65435028	109.1738701	-0.001919568	0.001970753
0.727199964	0.582822502	16.63287354	109.3738747	0.000814754	0.004417002
0.728399964	0.726578236	16.64052582	109.5738792	0.001596054	0.00482142
0.729599964	0.609708726	16.68221283	109.7738647	0.00042411	0.003629625
0.730799964	0.509572446	16.69639969	109.9738693	-0.000747833	0.002774
0.731999964	0.373461455	16.68854523	110.1738739	-0.000943155	0.002908707
0.733199964	0.472961694	16.66667175	110.3738785	0.000814768	0.004735589
0.734399964	0.58649832	16.67839813	110.573864	0.000619297	0.004591793
0.735599964	0.500670254	16.68686295	110.7738686	0.000423975	0.004649609
0.736799964	0.410670489	16.65379333	110.9738731	-0.001724293	0.002563149
0.737999963	0.596451342	16.62477303	111.1738777	-0.00094329	0.002947003
0.739199963	0.678083658	16.64064026	111.3738632	0.000814633	0.004243404
0.740399963	0.635536611	16.67784691	111.5738678	0.000619311	0.003972799
0.741599963	0.529313862	16.69909286	111.7738724	0.000423989	0.004100949
0.742799963	0.343432814	16.67468071	111.973877	-0.001724577	0.002184063
0.743999963	0.463341266	16.65303421	112.1738625	-0.000943276	0.002881736
0.745199963	0.574605346	16.64925385	112.373867	0.000814646	0.004430264
0.746399963	0.630604804	16.66156197	112.5738716	0.000619325	0.004130751
0.747599963	0.575388908	16.66140366	112.7738762	0.000424003	0.003898293
0.748799963	0.569885314	16.65764427	112.9738617	-0.000747941	0.002603978
0.749999963	0.537391961	16.67208481	113.1738663	-0.00094356	0.00237897
0.751199963	0.571109176	16.68073082	113.3738708	0.000814362	0.004277676
0.752399963	0.46771723	16.69058609	113.5738754	0.000619041	0.004361719
0.753599963	0.473803937	16.68192291	113.77388	0.000423719	0.004393309
0.754799963	0.414057285	16.66194153	113.9738655	-0.001724847	0.002305359
0.755999963	0.539653361	16.64868164	114.1738701	-0.001920168	0.001940876
0.757199963	0.581743598	16.62560654	114.3738747	0.000814674	0.004317313
0.758399962	0.737046003	16.63394165	114.5738792	0.000619353	0.003630072
0.759599962	0.612411141	16.66401291	114.7738647	0.000424031	0.003254265
0.760799962	0.56972301	16.68324661	114.9738693	-0.001724535	0.001223236
0.761999962	0.430228531	16.66985321	115.1738739	-0.001919856	0.001204461
0.763199962	0.501731038	16.64398956	115.3738785	-0.000161934	0.00278756
0.764399962	0.598269522	16.65374947	115.573864	-0.000357255	0.002325922
0.765599962	0.574677289	16.66345024	115.7738686	-0.000552577	0.002006739
0.766799962	0.533901334	16.64806557	115.9738731	-0.001724819	0.000716895
0.767999962	0.551699281	16.62795258	116.1738777	-0.00094322	0.001149625
0.769199962	0.681677938	16.63650703	116.3738632	0.000814106	0.002439767
0.770399962	0.638470769	16.68000984	116.5738678	0.000618785	0.002170056
0.771599962	0.483888358	16.70032883	116.7738724	0.000423463	0.002323538
0.772799962	0.372520596	16.6890831	116.973877	-0.002701427	-0.000444204
0.773999962	0.202704087	16.65557098	117.1738625	-0.001919828	0.000392944
0.775199962	0.489237309	16.64733696	117.373867	-0.000162502	0.001931638
0.776399962	0.584210396	16.64811707	117.5738716	-0.000357823	0.001519173
0.777599961	0.557053983	16.63929749	117.7738762	-0.000553145	0.001057833
0.778799961	0.607903898	16.63240433	117.9738617	-0.002701115	-0.001486093
0.779999961	0.527380168	16.64064407	118.1738663	-0.001919991	-0.001066355
0.781199961	0.22446087	16.63339424	118.373642	-0.000392941	0.00037536
0.782399961	-1.001136422	16.46074295	118.5713387	-0.001919323	-0.000128672
0.783599961	-2.419107199	16.01169395	118.7644577	-0.005085152	-0.001647025
0.784799961	-3.71122551	15.26731682	118.9505196	-0.00847654	-0.003771111
0.785999961	-4.655303478	14.27432251	119.1270256	-0.00970291	-0.004960075
0.787199961	-5.293830395	13.12014961	119.2914963	-0.007350375	-0.003674626
0.788399961	-6.128352642	11.81892776	119.4414139	-0.00977068	-0.00747174
0.789599961	-7.271623135	10.29488277	119.5742989	-0.009690435	-0.008817911
0.790799961	-8.264751434	8.582277298	119.6876717	-0.011554888	-0.012307763
0.791999961	-8.263692856	6.723882675	119.7797585	-0.009310987	-0.012125969
0.793199961	-6.701425076	5.049035072	119.8517227	-0.008645561	-0.014885068
0.794399961	-5.413505554	3.70622015	119.9059868	-0.007102645	-0.016789883
0.795599961	-4.514853954	2.597838402	119.9450874	-0.005119357	-0.017437935
0.796799961	-3.635321856	1.676384807	119.9714851	-0.004109576	-0.018349439
0.79799996	-2.767632484	0.945387959	119.9876785	-0.002557768	-0.018257052
0.79919996	-1.823837161	0.411352128	119.9961853	-0.001877815	-0.018725693
0.80039996	-0.83432579	0.087783061	119.9994469	-0.001530503	-0.019277185
0.80159996	-0.062486939	-0.026470277	120	-0.000976622	-0.019298643
0.80279996	0.349542171	0.03536316	120	0	-0.018342286
0.80399996	0.128644645	0.087202802	120	-0.000976622	-0.018444508
0.80519996	0.000620597	0.096911579	120	-0.002929717	-0.019238889
0.80639996	-0.073224522	0.070152715	120	-0.003906339	-0.019181967
0.80759996	-0.076878041	0.026381545	120	-0.003906339	-0.018647909
0.80879996	0.007568784	-0.004046495	120	-0.003906339	-0.018580556
0.80999996	0.003691673	-0.009609283	120	-0.003906339	-0.018699765
0.81119996	0.00300128	0.000774193	120	-0.003906339	-0.018752813
0.81239996	0.001764038	0.004997001	120	-0.003906339	-0.018689632
0.81359996	-0.000163126	-0.001300279	120	-0.003906339	-0.018674135
0.81479996	0.013637231	-0.004295087	120	-0.003906339	-0.018722415
0.81599996	-0.021526419	-0.002539772	120	-0.003906339	-0.018760562
0.81719996	-0.055491667	-0.004633432	120	-0.003906339	-0.018804073
0.818399959	-0.095900029	-0.006240081	120	-0.003906339	-0.018875003
0.819599959	-0.115354396	-0.005068435	120	-0.003906339	-0.01893878
0.820799959	-0.150221512	-0.007855738	120	-0.003906339	-0.01901269
0.821999959	-0.164992303	-0.008416174	120	-0.003906339	-0.019117594
0.823199959	-0.149378553	-0.008050073	120	-0.003906339	-0.019226074
0.824399959	-0.209645569	-0.005192177	120	-0.003906339	-0.019294024
0.825599959	-0.210402027	-0.01225817	120	-0.002929717	-0.018424094
0.826799959	-0.185476437	-0.00958625	120	-0.002929717	-0.018567741
0.827999959	-0.215956926	-0.007814569	120	-0.002929717	-0.0186643
0.829199959	-0.218516633	-0.004783372	120	-0.002929717	-0.018735826
0.830399959	-0.266565502	-0.006952558	120	-0.002929717	-0.018802583
0.831599959	-0.244262666	-0.009752478	120	-0.002929717	-0.018911064
0.832799959	-0.258984178	-0.010883547	120	-0.001953095	-0.018058419
0.833999959	-0.264800578	-0.010165475	120	-0.002929717	-0.019161403
0.835199959	-0.277273357	-0.013653699	120	-0.001953095	-0.018324256
0.836399959	-0.237886667	-0.008527721	120	-0.001953095	-0.018464923
0.837599959	-0.262886822	-0.003174014	120	-0.001953095	-0.018519759
0.838799958	-0.268612534	-0.006110176	120	-0.001953095	-0.01857698
0.839999958	-0.278297484	-0.007979117	120	-0.001953095	-0.018665195
0.841199958	-0.269754171	-0.009838369	120	-0.001953095	-0.018774867
0.842399958	-0.267570317	-0.009993147	120	-0.001953095	-0.018899441
0.843599958	-0.293181926	-0.011983939	120	-0.001953095	-0.019028783
0.844799958	-0.294733644	-0.013540086	120	-0.001953095	-0.019184947
0.845999958	-0.243644521	-0.010868222	120	-0.000976622	-0.018370599
0.847199958	-0.257541239	-0.002358424	120	-0.000976622	-0.018434972
0.848399958	-0.294175327	-0.0014804	120	-0.000976622	-0.0184457
0.849599958	-0.270021975	-0.004495808	120	-0.000976622	-0.018489808
0.850799958	-0.265404493	-0.004046994	120	-0.000976622	-0.018538684
0.851999958	-0.289066344	-0.003774555	120	-0.000976622	-0.018583983
0.853199958	-0.291733205	-0.004559594	120	-0.000976622	-0.018632859
0.854399958	-0.302741915	-0.005563718	120	-0.000976622	-0.018692464
0.855599958	-0.305008739	-0.005674869	120	-0.000976622	-0.018762797
0.856799958	-0.290941089	-0.004961815	120	-0.000976622	-0.018828362
0.857999958	-1.096232057	-0.047460891	119.9993324	-0.00162693	-0.019024462
0.859199957	-2.552067041	-0.320541441	119.9957657	-0.003240142	-0.019168854
0.860399957	-3.873227358	-0.861895084	119.9868011	-0.006355323	-0.020611584
0.861599957	-5.059529305	-1.657207251	119.9699211	-0.008582115	-0.021540821
0.862799957	-6.100142002	-2.691099167	119.9426651	-0.010459584	-0.022984147
0.863999957	-6.9054389	-3.91755867	119.9024963	-0.010573992	-0.023593158
0.865199957	-7.703917503	-5.300697803	119.8469734	-0.009464257	-0.023426712
0.866399957	-8.689901352	-6.871233463	119.7735786	-0.008646213	-0.023525357
0.867599957	-9.604012489	-8.651504517	119.6798515	-0.0105657	-0.026396215
0.868799957	-8.924901009	-10.53692818	119.5649147	-0.008322962	-0.026282966
0.869999957	-6.927446842	-12.15617371	119.4306374	-0.004902505	-0.02692461
0.871199957	-5.545930862	-13.38082981	119.2795181	0.000234658	-0.025578216
0.872399957	-4.689678192	-14.35724831	119.1140556	-0.000184563	-0.02821058
0.873599957	-4.13405323	-15.185215	118.9367485	-0.000738292	-0.029684976
0.874799957	-3.265439749	-15.86795902	118.7500763	0.00204239	-0.027493536
0.875999957	-2.255257607	-16.33452988	118.5565376	0.002837279	-0.027124807
0.877199957	-1.343613863	-16.58406448	118.3586121	0.003162101	-0.026899371
0.878399957	-0.474337727	-16.64786911	118.1588173	0.000615632	-0.029336726
0.879599956	-0.429645926	-16.59054947	117.9588127	-0.000165603	-0.029543787
0.880799956	-0.596902609	-16.58061409	117.7588081	0.001006043	-0.027302653
0.881999956	-0.694958627	-16.58788872	117.5588036	0.001201364	-0.026112944
0.883199956	-0.690993726	-16.59733963	117.3588181	0.000420362	-0.026012808
0.884399956	-0.72335434	-16.59640503	117.1588135	-0.001337561	-0.026939064
0.885599956	-0.872965157	-16.6068821	116.9588089	-0.003095483	-0.027902573
0.886799956	-0.913908184	-16.63319969	116.7588043	-0.001923242	-0.026186854
0.887999956	-0.814293325	-16.64468193	116.5588188	-0.00172792	-0.025745183
0.889199956	-0.82155931	-16.6580925	116.3588142	-0.002509519	-0.026315302
0.890399956	-0.759464622	-16.68216133	116.1588097	-0.004267441	-0.028129667
0.891599956	-0.713683784	-16.71686935	115.9588051	-0.003095199	-0.027403086
0.892799956	-0.541517138	-16.71903992	115.7588005	-0.000946634	-0.025924593
0.893999956	-0.575407982	-16.6937027	115.558815	-0.000751312	-0.026182085
0.895199956	-0.586722016	-16.66159821	115.3588104	-0.00055599	-0.026071221
0.896399956	-0.700110853	-16.64785767	115.1588058	-0.002313913	-0.027694851
0.897599956	-0.822823048	-16.64909172	114.9588013	-0.003095511	-0.028235465
0.898799955	-0.787313581	-16.66967773	114.7588158	-0.000946946	-0.026005954
0.899999955	-0.693296194	-16.68555069	114.5588112	-0.000751624	-0.02595976
0.901199955	-0.55934304	-16.69972229	114.3588066	0.000420618	-0.025163144
0.902399955	-0.467636853	-16.68625069	114.158802	-0.001337305	-0.0272654
0.903599955	-0.653394639	-16.66683006	113.9588165	-0.001141983	-0.02709493
0.904799955	-0.678328395	-16.6608429	113.758812	2.96626E-05	-0.025897771
0.905999955	-0.772608161	-16.65724754	113.5588074	0.001201904	-0.024624914
0.907199955	-0.718252301	-16.64320374	113.3588028	0.000420306	-0.025262684
0.908399955	-0.731003642	-16.63648224	113.1588173	-0.001337617	-0.026691705
0.909599955	-0.843628407	-16.65703011	112.9588127	-0.002118619	-0.027185231
0.910799955	-0.767812252	-16.70106125	112.7588081	2.99467E-05	-0.02519533
0.911999955	-0.55889225	-16.70789337	112.5588036	0.00120189	-0.024556369
0.913199955	-0.493260026	-16.68240738	112.3588181	0.001397212	-0.024744123
0.914399955	-0.535512388	-16.65920258	112.1588135	-0.000360711	-0.026529282
0.915599955	-0.729685068	-16.65972137	111.9588089	-0.001142011	-0.027185827
0.916799955	-0.59732765	-16.6636467	111.7588043	0.001006555	-0.024994761
0.917999955	-0.648240209	-16.64775276	111.5588188	0.001201876	-0.024660975
0.919199954	-0.725425839	-16.64083672	111.3588142	0.001397198	-0.024117976
0.920399954	-0.675986469	-16.65181732	111.1588097	-0.001337347	-0.026598424
0.921599954	-0.688073933	-16.68817139	110.9588051	-0.001142025	-0.026492923
0.922799954	-0.539597929	-16.69122505	110.7588005	0.001006541	-0.024716109
0.923999954	-0.522202134	-16.66914177	110.558815	0.001201862	-0.024715513
0.925199954	-0.560741901	-16.64239883	110.3588104	0.001397184	-0.024350137
0.926399954	-0.730432928	-16.62426758	110.1588058	-0.000360589	-0.025671422
0.927599954	-0.826108754	-16.63267326	109.9588013	-0.00114189	-0.025940537
0.928799954	-0.844327807	-16.636343	109.7588158	3.00538E-05	-0.024360716
0.929999954	-0.778433502	-16.66170502	109.5588112	0.000225375	-0.023979843
0.931199954	-0.680302203	-16.68921661	109.3588066	0.000420697	-0.023953617
0.932399954	-0.479778498	-16.6892128	109.158802	-0.001337077	-0.026088506
0.933599954	-0.600618303	-16.67958069	108.9588165	-0.001141755	-0.02611652
0.934799954	-0.640771925	-16.67395401	108.758812	0.001006662	-0.024094284
0.935999954	-0.63671422	-16.65726471	108.5588074	0.001202021	-0.023890398
0.937199954	-0.629245698	-16.64247894	108.3588028	0.001397324	-0.023459475
0.938399954	-0.709328115	-16.62650299	108.1588173	-0.001337035	-0.025790129
0.939599953	-0.880007029	-16.65162468	107.9588127	-0.001142067	-0.025221854
0.940799953	-0.684166849	-16.69334412	107.7588081	0.001006499	-0.023174435
0.941999953	-0.624017775	-16.69982529	107.5588036	0.001201821	-0.023346692
0.943199953	-0.485223264	-16.66773987	107.3588181	0.001397142	-0.023372322
0.944399953	-0.645295858	-16.63852882	107.1588135	-0.00036078	-0.024915785
0.945599953	-0.809385359	-16.64098167	106.9588089	-0.001141783	-0.025300235
0.946799953	-0.846107662	-16.6584816	106.7588043	2.98629E-05	-0.02391085
0.947999953	-0.778644383	-16.65073395	106.5588188	0.000225184	-0.023592561
0.949199953	-0.790434837	-16.65049744	106.3588142	-0.000555818	-0.024166852
0.950399953	-0.774034441	-16.67938995	106.1588097	-0.002313741	-0.025916845
0.951599953	-0.699569762	-16.7203846	105.9588051	-0.002118419	-0.026167482
0.952799953	-0.542222321	-16.71328163	105.7588005	0.001006471	-0.023678988
0.953999953	-0.389363855	-16.68448639	105.558815	0.001201793	-0.023858994
0.955199953	-0.608879328	-16.6566391	105.3588104	0.001397114	-0.023619086
0.956399953	-0.658567846	-16.63852692	105.1588058	-0.001337132	-0.026119202
0.957599953	-0.831775367	-16.64196014	104.9588013	-0.001141811	-0.025558919
0.958799953	-0.783546329	-16.65698051	104.7588158	3.0431E-05	-0.024215728
0.959999952	-0.740772605	-16.67690468	104.5588112	0.000225753	-0.024062544
0.961199952	-0.604352951	-16.69560051	104.3588066	0.000421074	-0.02416864
0.962399952	-0.540920019	-16.67839432	104.158802	-0.001336848	-0.026181191
0.963599952	-0.735610187	-16.66917801	103.9588165	-0.001141527	-0.026015192
0.964799952	-0.643227875	-16.66886711	103.758812	0.001007039	-0.023925155
0.965999952	-0.711007953	-16.65939331	103.5588074	0.001202361	-0.023688525
0.967199952	-0.705459416	-16.64321709	103.3588028	0.000420762	-0.024259835
0.968399952	-0.79738766	-16.63625717	103.1588173	-0.002313484	-0.026641339
0.969599952	-0.896991134	-16.67376709	102.9588127	-0.002118163	-0.026292056
0.970799952	-0.69207859	-16.72255325	102.7588081	3.0403E-05	-0.024589449
0.971999952	-0.485744685	-16.72117233	102.5588036	0.001202347	-0.024147183
0.973199952	-0.434821427	-16.67287827	102.3588181	0.001397668	-0.024275035
0.974399952	-0.626001298	-16.64324188	102.1588135	-0.000360254	-0.025865883
0.975599952	-0.717447042	-16.64110565	101.9588089	-0.000164933	-0.025361031
0.976799952	-0.723363578	-16.64407158	101.7588043	0.001007011	-0.023926646
0.977999952	-0.755003989	-16.63730621	101.5588188	0.001202333	-0.023396164
0.979199952	-0.784369171	-16.64484215	101.3588142	0.001397654	-0.022853762
0.980399951	-0.700386643	-16.66418076	101.1588097	-0.00133689	-0.025430173
0.981599951	-0.712759554	-16.69706345	100.9588051	-0.001141569	-0.025451034
0.982799951	-0.502305031	-16.6981163	100.7588005	0.001006997	-0.023715943
0.983999951	-0.517444551	-16.66759491	100.558815	0.002178941	-0.022730976
0.985199951	-0.576670945	-16.63869476	100.3588104	0.00139764	-0.023301095
0.986399951	-0.757013023	-16.62360573	100.1588058	-0.000360133	-0.024609268
0.987599951	-0.824735582	-16.63029099	99.95880127	-0.001141434	-0.024895668
0.988799951	-0.87724191	-16.6427002	99.75881577	0.001007132	-0.022329688
0.989999951	-0.756508708	-16.66261101	99.55881119	0.001202454	-0.022012591
0.991199951	-0.644080043	-16.6863327	99.35880661	0.000421153	-0.022931993
0.992399951	-0.529744446	-16.68663979	99.15880203	-0.00133662	-0.024960786
0.993599951	-0.491083175	-16.6843853	98.95881653	-0.001141299	-0.024956018
0.994799951	-0.596817672	-16.66848373	98.75881195	0.001007118	-0.022917092
0.995999951	-0.686487734	-16.6521759	98.55880737	0.001202477	-0.022627972
0.997199951	-0.689691544	-16.63858414	98.3588028	0.00139778	-0.022141617
0.998399951	-0.744730592	-16.62484741	98.15881729	-0.001336578	-0.024432335
0.999599951	-0.888115823	-16.65027428	97.95881271	-0.001141611	-0.023825914
1.00079995	-0.693449914	-16.6968174	97.75880814	3.06312E-05	-0.022803694
1.00199995	-0.559263706	-16.70523834	97.55880356	0.001202277	-0.022115856
1.00319995	-0.531900942	-16.67864609	97.35881805	0.001397599	-0.022215098
1.00439995	-0.623551607	-16.65610504	97.15881348	-0.000360324	-0.023909658
1.00559995	-0.776238561	-16.64510345	96.9588089	-0.001141327	-0.024407655
1.00679995	-0.78803426	-16.64962769	96.75880432	0.001007239	-0.022040457
1.00799995	-0.773059487	-16.64060593	96.55881882	0.000225641	-0.022573918
1.00919995	-0.827539563	-16.6463623	96.35881424	0.000420962	-0.022082776
1.01039995	-0.684883535	-16.67352295	96.15880966	-0.002313284	-0.024759024
1.01159995	-0.735900581	-16.70885849	95.95880508	-0.001141042	-0.023926347
1.01279995	-0.491820812	-16.71060944	95.75881958	0.001006927	-0.022365004
1.01399995	-0.461545944	-16.67963409	95.558815	0.002179169	-0.021479279
1.01519995	-0.569418371	-16.65746689	95.35881042	0.002374491	-0.021249205
1.01639995	-0.664102912	-16.62675476	95.15880585	-0.000359756	-0.023687631
1.01759995	-0.802013457	-16.63348389	94.95880127	-0.001141354	-0.024024695
1.01879995	-0.800276935	-16.65418243	94.75881577	3.08873E-05	-0.022567362
1.019999949	-0.739249587	-16.67519951	94.55881119	0.001202533	-0.021371394
1.021199949	-0.591134846	-16.69535446	94.35880661	0.000421531	-0.022410005
1.022399949	-0.542575657	-16.6810894	94.15880203	-0.001336392	-0.02445206
