%	3-10788-38173-A-ohne_Spiel				
Zeit	Drehmoment	Geschwindigkeit	Position	Lag_error	Position_difference
0.141599996	-17.71353149	15.94730091	29.40408707	-0.032763979	-0.012940615
0.142399996	-15.59471512	13.64605045	29.52613831	-0.02888653	-0.0154154
0.143199996	-14.09501457	11.60705566	29.63026047	-0.025349199	-0.017325133
0.143999996	-13.09598446	9.741304398	29.71788406	-0.021705995	-0.017993897
0.144799996	-12.08517265	7.998810768	29.79043961	-0.019463437	-0.019258261
0.145599996	-10.8859787	6.374978542	29.84933853	-0.018175381	-0.021221489
0.146399996	-9.56210804	4.914856911	29.89603043	-0.016418622	-0.022658706
0.147199996	-8.121271133	3.632968903	29.93190765	-0.013747171	-0.023186058
0.147999996	-6.702867508	2.550701141	29.95840073	-0.01069092	-0.023170263
0.148799996	-5.326089859	1.662517548	29.97692108	-0.008756825	-0.024006665
0.149599996	-4.058799267	0.975224793	29.98893738	-0.006521976	-0.024082661
0.150399996	-2.894361973	0.45563674	29.99582291	-0.004516564	-0.023922026
0.151199996	-1.779213786	0.101241529	29.99900818	-0.003270773	-0.024167448
0.151999996	-0.642317235	-0.084709182	29.99994278	-0.002338319	-0.024462789
0.152799996	0.424493104	-0.099404469	30	-0.001300871	-0.024410188
0.153599996	0.708829105	0.009973607	30	-0.000324249	-0.023741126
0.154399996	0.404984772	0.111283101	30	-0.001300871	-0.024081469
0.155199996	0.055910189	0.158397555	30	-0.002277344	-0.023874193
0.155999996	-0.183527082	0.150157034	30	-0.003253967	-0.023585111
0.156799996	-0.327202678	0.115360007	30	-0.005207062	-0.024500787
0.157599996	-0.353617787	0.061953142	30	-0.005207062	-0.023843944
0.158399996	-0.221287891	0.01469404	30	-0.006183684	-0.024592876
0.159199996	-0.094091937	-0.014262181	30	-0.006183684	-0.024647117
0.159999996	-0.039642684	-0.022684336	30	-0.006183684	-0.024830103
0.160799996	-0.005420405	-0.020379499	30	-0.005207062	-0.024033487
0.161599996	-0.009860063	-0.01013991	30	-0.005207062	-0.024152994
0.162399996	-0.089410178	-0.004219336	30	-0.005207062	-0.024188757
0.163199996	-0.118739724	-0.006978544	30	-0.005207062	-0.024232268
0.163999996	-0.12670891	-0.00725344	30	-0.005207062	-0.024280846
0.164799996	-0.14427951	-0.011210116	30	-0.005207062	-0.024350584
0.165599996	-0.14080207	-0.014512146	30	-0.005207062	-0.024455786
0.166399996	-0.143656105	-0.017009577	30	-0.005207062	-0.024584234
0.167199996	-0.165161729	-0.018506771	30	-0.005207062	-0.024727285
0.167999996	-0.16569908	-0.019941449	30	-0.005207062	-0.024882555
0.168799996	-0.166226506	-0.017656244	30	-0.005207062	-0.025035739
0.169599996	-0.224073783	-0.018062899	30	-0.005207062	-0.02517581
0.170399996	-0.211964995	-0.021618027	30	-0.004230589	-0.02436474
0.171199996	-0.169973135	-0.019800626	30	-0.004230589	-0.024536699
0.171999996	-0.195896924	-0.017870961	30	-0.004230589	-0.024684221
0.172799996	-0.22014077	-0.015990157	30	-0.004230589	-0.024818331
0.173599996	-0.214513749	-0.015760846	30	-0.004230589	-0.024947375
0.174399996	-0.233326867	-0.016472947	30	-0.004230589	-0.025076121
0.175199996	-0.249671191	-0.018584989	30	-0.004230589	-0.025220066
0.175999996	-0.263126552	-0.020216422	30	-0.003253967	-0.024400502
0.176799996	-0.205426559	-0.020811986	30	-0.003253967	-0.024571866
0.177599996	-0.188730702	-0.017747905	30	-0.003253967	-0.024726838
0.178399995	-0.2429616	-0.013533087	30	-0.003253967	-0.024844259
0.179199995	-0.255826831	-0.014275489	30	-0.003253967	-0.024954528
0.179999995	-0.26972881	-0.016007584	30	-0.002277344	-0.024101883
0.180799995	-0.193302855	-0.01646043	30	-0.002277344	-0.02423808
0.181599995	-0.228091165	-0.01172036	30	-0.003253967	-0.025321692
0.182399995	-0.280771762	-0.011573117	30	-0.002277344	-0.024429113
0.183199995	-0.251897365	-0.014953929	30	-0.002277344	-0.024539381
0.183999995	-0.242069021	-0.013097693	30	-0.002277344	-0.024652928
0.184799995	-0.252782941	-0.01139843	30	-0.002277344	-0.024746209
0.185599995	-0.257642359	-0.012549512	30	-0.002277344	-0.024840683
0.186399995	-0.258910745	-0.013543464	30	-0.002277344	-0.024943203
0.187199995	-0.267952651	-0.015049135	30	-0.002277344	-0.025057048
0.187999995	-0.248191789	-0.016093189	30	-0.002277344	-0.025181919
0.188799995	-0.224879488	-0.013904642	30	-0.001300871	-0.024327934
0.189599995	-0.215744317	-0.009120558	30	-0.002277344	-0.025396198
0.190399995	-0.265875399	-0.006306982	30	-0.001300871	-0.024472773
0.191199995	-0.28978765	-0.008226609	30	-0.001300871	-0.024532676
0.191999995	-0.255913645	-0.011187119	30	-0.001300871	-0.024618506
0.192799995	-0.247814447	-0.011362839	30	-0.001300871	-0.024716258
0.193599995	-0.254565656	-0.01056357	30	-0.001300871	-0.024808347
0.194399995	-0.255863398	-0.010262159	30	-0.001300871	-0.024894476
0.195199995	-0.269100636	-0.010336453	30	-0.001300871	-0.024982095
0.195999995	-0.266837627	-0.011076842	30	-0.001300871	-0.025064647
0.196799995	-0.243564874	-0.010284925	30	-0.001300871	-0.025154352
0.197599995	-0.264811248	-0.008931579	30	-0.001300871	-0.025224686
0.198399995	-0.271399289	-0.011333626	30	-0.001300871	-0.025299191
0.199199995	-0.267383903	-0.009425531	30	-0.001300871	-0.025383234
0.199999995	-0.294123501	-0.012584531	30	-0.001300871	-0.025458634
0.200799995	-0.266873777	-0.011254599	30	-0.001300871	-0.025559962
0.201599995	-0.242338926	-0.011795465	30	-0.000324249	-0.024670064
0.202399995	-0.219584912	-0.009975936	30	-0.000324249	-0.024748743
0.203199995	-0.225861564	-0.001349928	30	-0.000324249	-0.024791658
0.203999995	-0.265604824	-0.000643164	30	-0.000324249	-0.024788678
0.204799995	-0.239256054	-0.002638588	30	-0.000324249	-0.024805069
0.205599995	-0.231851146	-0.001692281	30	-0.000324249	-0.02482295
0.206399995	-0.25381729	-0.000804259	30	-0.000324249	-0.024835169
0.207199995	-0.255057663	-0.002443765	30	-0.000324249	-0.02484709
0.207999995	-0.253260463	-0.000450758	30	-0.000324249	-0.02486825
0.208799995	-0.24858655	-0.001676613	30	-0.000324249	-0.024877787
0.209599995	-0.254975587	-0.002079192	30	-0.000324249	-0.024893284
0.210399995	-0.258741319	-0.000735309	30	-0.000324249	-0.024906397
0.211199995	-0.255335867	-0.001303242	30	-0.000324249	-0.024912953
0.211999995	-0.265039682	-0.002400446	30	-0.000324249	-0.02492398
0.212799995	-0.250435829	-0.001314181	30	-0.000324249	-0.024937987
0.213599995	-0.262019515	-0.002419756	30	-0.000324249	-0.024949014
0.214399995	-0.261783659	-0.00432356	30	-0.000324249	-0.024972558
0.215199995	-0.254473031	-0.001844158	30	-0.000324249	-0.024997592
0.215999995	-0.267756432	-0.002164169	30	-0.000324249	-0.025011897
0.216799995	-0.09275952	-7.00681E-05	30.00009537	-0.000235317	-0.025034845
0.217599995	1.180568099	0.079698205	30.00125885	0.000920796	-0.024796724
0.218399994	2.972322941	0.342110604	30.00490189	0.003590376	-0.024050176
0.219199994	5.0265522	0.846831739	30.01245499	0.008219858	-0.022010952
0.219999994	6.980224609	1.623248577	30.02534866	0.013302583	-0.019481629
0.220799994	8.68070507	2.639372349	30.04501343	0.018308066	-0.016326755
0.221599994	10.0641222	3.855801582	30.07284164	0.020753026	-0.014749914
0.222399994	11.0719986	5.238780975	30.1102829	0.021083897	-0.014251471
0.223199994	11.95493317	6.75242281	30.15874863	0.021700216	-0.012769103
0.223999994	13.01633549	8.399372101	30.21966934	0.022071637	-0.011240393
0.224799994	14.27296066	10.21953487	30.29445648	0.023621079	-0.008369535
0.225599994	15.73337269	12.18662643	30.38455963	0.023865106	-0.006804317
0.226399994	17.36792946	14.29969501	30.49135208	0.025203547	-0.004376024
0.227199994	19.03125763	16.59046555	30.61630249	0.026129303	-0.002769828
0.227999994	19.82787132	19.08953094	30.7608223	0.028065271	-0.000362396
0.228799994	20.84002304	21.75572014	30.92632294	0.027551712	-0.000505745
0.229599994	22.24617958	24.58658218	31.11423492	0.029917704	0.001921952
0.230399994	22.83267212	27.66353989	31.32598877	0.03463293	0.006673932
0.231199994	24.18632126	30.91510391	31.56297684	0.036284532	0.008729398
0.231999994	24.93720627	34.33310318	31.82666779	0.038248668	0.011156499
0.232799994	26.11150169	37.89131165	32.11835861	0.038927807	0.012474954
0.233599994	25.5430851	41.49689484	32.43850708	0.041694539	0.016187727
0.234399994	26.39673042	45.08306885	32.78711319	0.043619294	0.019346476
0.235199994	25.86051941	48.72765732	33.16417694	0.042748544	0.020394623
0.235999994	25.6091423	52.37304688	33.56969833	0.04494261	0.025073588
0.236799994	25.73721695	55.94535446	34.00365829	0.043365117	0.026366413
0.237599994	25.31509972	59.43823624	34.46563721	0.043430561	0.029542744
0.238399994	24.37131691	62.86168671	34.95429993	0.040874807	0.031184256
0.239199994	23.05502892	66.09130096	35.46819687	0.038182614	0.033863485
0.239999994	21.87339211	69.03382874	36.00593567	0.032952977	0.034650862
0.240799994	20.72244263	71.79150391	36.56608582	0.030600224	0.038422644
0.241599994	19.7508564	74.35068512	37.1472168	0.023841122	0.037874877
0.242399994	18.33604813	76.68717957	37.74791718	0.021018973	0.040913522
0.243199994	17.04645348	78.82821655	38.36675644	0.016804393	0.042040646
0.243999994	15.5738554	80.75395203	39.00230408	0.012704022	0.042585433
0.244799994	14.53573704	82.4606781	39.65312958	0.010224711	0.043876022
0.245599994	13.54856396	84.03118134	40.31784058	0.009896886	0.046419799
0.246399994	12.40470791	85.41746521	40.99500656	0.007367674	0.046011209
0.247199994	11.21449661	86.6902771	41.68319702	0.007073712	0.047463477
0.247999994	10.07158089	87.7970047	42.38098145	0.007592123	0.049462318
0.248799994	8.949944496	88.69015503	43.08692932	0.004569795	0.047617257
0.249599994	7.541315079	89.45777893	43.79962921	0.005346518	0.049466193
0.250399994	5.500231266	89.98565674	44.51700211	0.003981702	0.049352348
0.251199994	3.385144711	90.18579865	45.23630142	0.002574939	0.050075948
0.251999994	0.444234848	90.02479553	45.95466614	-0.003673434	0.046665967
0.252799994	-2.280421734	89.45111847	46.6692543	-0.006866306	0.046557486
0.253599994	-4.591001987	88.45478821	47.37764359	-0.01037864	0.045677125
0.254399994	-6.390735149	87.20025635	48.07836533	-0.013769525	0.043117166
0.255199994	-7.943126202	85.73706055	48.76995087	-0.011625551	0.044127181
0.255999994	-9.022105217	84.14460754	49.45102692	-0.011229031	0.041447431
0.256799994	-9.687050819	82.43667603	50.12012482	-0.009119865	0.039056987
0.257599993	-10.71590424	80.71609497	50.77583313	-0.003791712	0.039649606
0.258399993	-12.04061985	78.85993195	51.41675949	-0.001549777	0.037381351
0.259199993	-12.92457199	76.89791107	52.04143524	-0.000887522	0.034611523
0.259999993	-14.9056673	74.79594421	52.64846802	0.000678338	0.034042895
0.260799993	-16.37485123	72.4829483	53.23642731	-0.000228332	0.032199323
0.261599993	-18.25019455	70.01663208	53.80390167	-0.004053544	0.02877444
0.262399993	-20.01154518	67.27708435	54.34944153	-0.007337676	0.026896298
0.263199993	-21.13062859	64.31684875	54.87163544	-0.013456289	0.022421181
0.263999993	-22.45905304	61.24632645	55.36907196	-0.016996842	0.02104789
0.264799993	-23.73747635	57.90612793	55.84032059	-0.024265042	0.016233623
0.265599993	-24.66741943	54.36816788	56.28398895	-0.02786654	0.014767945
0.266399993	-24.70031738	50.7503624	56.6992569	-0.033495277	0.010765493
0.267199993	-25.79791069	47.1452713	57.0860672	-0.039258339	0.006391108
0.267999993	-25.38720894	43.47814941	57.44443893	-0.04027294	0.005715787
0.268799993	-25.2993679	39.76513672	57.77433395	-0.043375148	0.001890361
0.269599993	-25.37401772	36.18255615	58.07579041	-0.045635607	-0.001805667
0.270399993	-24.43485641	32.63132858	58.34897995	-0.045878431	-0.003783368
0.271199993	-23.82285118	29.27744865	58.59500885	-0.045944769	-0.005940311
0.271999993	-22.96180153	25.92840767	58.81528854	-0.046364963	-0.009250715
0.272799993	-21.27495956	22.78002548	59.01124954	-0.043762908	-0.011379644
0.273599993	-20.08648872	19.92702484	59.18432236	-0.040621883	-0.013593659
0.274399993	-18.89236641	17.2203598	59.33589935	-0.036495647	-0.015281886
0.275199993	-16.70039749	14.7450695	59.46744919	-0.030937924	-0.016190708
0.275999993	-14.8012228	12.57361412	59.58034515	-0.0274084	-0.018702298
0.276799993	-13.60230637	10.63148594	59.67603683	-0.024484305	-0.020728856
0.277599993	-12.6591711	8.830927849	59.75595474	-0.020742742	-0.020908713
0.278399993	-11.52155685	7.143368721	59.82151031	-0.01964346	-0.023259073
0.279199993	-10.30462074	5.60345459	59.87413406	-0.017810754	-0.024716407
0.279999993	-8.879617691	4.227423668	59.91521835	-0.015774514	-0.026016682
0.280799993	-7.414811134	3.04769516	59.94623184	-0.012111829	-0.025662631
0.281599993	-5.943689823	2.064860821	59.96856689	-0.010282905	-0.026958138
0.282399993	-4.634227753	1.290366411	59.98365402	-0.007888059	-0.027252734
0.283199993	-3.438606739	0.690813184	59.99292374	-0.005457482	-0.026974231
0.283999993	-2.304944277	0.260583758	59.99778748	-0.003521508	-0.026755333
0.284799993	-1.137306333	-0.007322542	59.99967575	-0.002610174	-0.027186722
0.285599993	-0.131125107	-0.103229105	60	-0.002277344	-0.027938932
0.286399993	0.642351687	-0.047877047	60	-0.000324249	-0.026685596
0.287199993	0.58673346	0.061129242	60	-0.000324249	-0.026530027
0.287999993	0.223225713	0.136627167	60	-0.001300871	-0.026576817
0.288799993	-0.010497988	0.15509212	60	-0.003253967	-0.027283579
0.289599993	-0.262214541	0.134974778	60	-0.004230589	-0.02706483
0.290399993	-0.345260888	0.086406246	60	-0.005207062	-0.027169883
0.291199993	-0.293346763	0.037568271	60	-0.005207062	-0.0267151
0.291999993	-0.170763418	-0.000753287	60	-0.005207062	-0.02661109
0.292799993	-0.062059518	-0.020815574	60	-0.006183684	-0.027712286
0.293599993	-0.012314702	-0.022581695	60	-0.005207062	-0.026919842
0.294399993	0.002540003	-0.015111111	60	-0.005207062	-0.027073026
0.295199993	-0.039621457	-0.00480012	60	-0.005207062	-0.027140677
0.295999993	-0.124647848	-0.005198764	60	-0.005207062	-0.02717495
0.296799993	-0.133636579	-0.007412287	60	-0.005207062	-0.02723366
0.297599992	-0.120226517	-0.009953445	60	-0.005207062	-0.027314126
0.298399992	-0.141041771	-0.011742081	60	-0.005207062	-0.027412176
0.299199992	-0.156355411	-0.014023853	60	-0.005207062	-0.027519464
0.299999992	-0.165771812	-0.015339931	60	-0.004230589	-0.026667565
0.300799992	-0.143360883	-0.017620105	60	-0.005207062	-0.027784109
0.301599992	-0.188741371	-0.016356319	60	-0.005207062	-0.027926564
0.302399992	-0.218145251	-0.019564902	60	-0.004230589	-0.027086288
0.303199992	-0.152760267	-0.020156594	60	-0.004230589	-0.027256757
0.303999992	-0.180971354	-0.017278535	60	-0.004230589	-0.027397126
0.304799992	-0.200799167	-0.014835543	60	-0.004230589	-0.02752319
0.305599992	-0.205781743	-0.014403459	60	-0.004230589	-0.027635247
0.306399992	-0.21391359	-0.016369484	60	-0.004230589	-0.027753264
