%	Kombinierte Traces		NCA 4	p=10						
Zeit	Drehmoment	Standardabweichung_Drehmoment	Geschwindigkeit	StandardabweichungGeschwindigkeit	Position	StandardabweichungPosition	lag_error	Standardabweichunglag_error	Positions_differenz	StandardabweichungPositions_differenz
0.622399984	-10.03501208	0.279911041	-4.218613076	0.331314081	119.9184443	0.008808057	-0.015260243	0.000854026	-0.019239466	0.005958515
0.623199984	-11.08990626	0.306431033	-5.598400098	0.365666934	119.8783259	0.011503419	-0.016104502	0.001074271	-0.020464538	0.00588803
0.623999984	-12.20636697	0.354266403	-7.119383344	0.400792538	119.8268369	0.014554954	-0.016742679	0.000918782	-0.0218403	0.005942646
0.624799984	-13.45948065	0.41239054	-8.794287142	0.442391748	119.7625373	0.017972287	-0.017105135	0.001070117	-0.023048309	0.005847233
0.625599984	-14.80314199	0.445886255	-10.63575246	0.489467931	119.684006	0.021745794	-0.017490906	0.001343613	-0.024275515	0.005705706
0.626399984	-16.2275592	0.459335812	-12.64618812	0.537565336	119.5898315	0.025875473	-0.018641076	0.00122497	-0.026190076	0.005818847
0.627199984	-17.72267698	0.438199303	-14.83376839	0.583786513	119.4785741	0.030370951	-0.01991492	0.00156147	-0.028108935	0.005552356
0.627999984	-19.05573395	0.339450985	-17.20755419	0.627832749	119.3488218	0.035212976	-0.021040155	0.001213753	-0.029805221	0.005754913
0.628799984	-19.99120298	0.308294716	-19.76536704	0.66798711	119.1991446	0.0404208	-0.022020905	0.001294495	-0.031358913	0.005576227
0.629599984	-20.98280694	0.336353733	-22.49536547	0.71034014	119.0281213	0.045984797	-0.023727344	0.00160943	-0.033627296	0.005597186
0.630399984	-21.99080276	0.362352204	-25.38993166	0.754219959	118.8343311	0.051914593	-0.02551868	0.001872269	-0.035877491	0.005720656
0.631199984	-22.941571	0.37503103	-28.46508123	0.801906099	118.6163528	0.058200562	-0.02752801	0.001781622	-0.038202491	0.005613029
0.631999984	-24.08479683	0.408125888	-31.71540325	0.847023483	118.3727657	0.064852329	-0.029962161	0.001891036	-0.040825422	0.00582514
0.632799984	-25.08573471	0.413299511	-35.15152114	0.89268178	118.1021388	0.071850644	-0.03256667	0.002000776	-0.043501145	0.005784265
0.633599984	-25.74155872	0.322416998	-38.74928169	0.917295273	117.8033624	0.079002979	-0.035304811	0.001897507	-0.04653428	0.00566355
0.634399984	-24.97365635	0.405821937	-42.36411307	0.892658807	117.4767048	0.085876151	-0.036134982	0.002104693	-0.048850769	0.005387352
0.635199984	-23.72835548	0.486545563	-45.82803654	0.834651662	117.1234905	0.092402777	-0.035081766	0.002241972	-0.051038113	0.005584198
0.635999984	-22.3579686	0.44931456	-49.05853459	0.780699147	116.7451304	0.098563604	-0.032362047	0.002514925	-0.053008182	0.005235728
0.636799984	-21.01465589	0.364288807	-52.04494728	0.717090815	116.3430459	0.104368258	-0.028856335	0.002520539	-0.05509065	0.005459242
0.637599984	-19.70327795	0.395457549	-54.78279409	0.659090615	115.9187141	0.109768608	-0.025050558	0.002413385	-0.057278782	0.005361638
0.638399984	-17.50218503	0.788964553	-57.24019457	0.573163645	115.4742662	0.114495117	-0.019879747	0.00235058	-0.058558212	0.005332225
0.639199984	-14.46287	0.782406828	-59.31435783	0.469378558	115.0124863	0.118509281	-0.013876188	0.002200043	-0.059539485	0.00537441
0.639999984	-11.50482928	0.759406021	-60.96709183	0.362440538	114.5362541	0.121791847	-0.007602795	0.002457033	-0.060276181	0.005240432
0.640799984	-8.664888481	0.683111878	-62.19634837	0.257094392	114.0483835	0.124371693	-0.001677865	0.002226228	-0.060833715	0.005438782
0.641599984	-6.0085966	0.631805459	-63.01939198	0.164285503	113.5517444	0.126219941	0.003612117	0.002596272	-0.061037557	0.005413584
0.642399984	-3.57275647	0.626266087	-63.46071488	0.078730644	113.0491602	0.127355843	0.007870059	0.002186349	-0.060997043	0.00527887
0.643199984	-1.214777819	0.591686823	-63.54360199	0.048990591	112.5435012	0.127769774	0.01106734	0.002802985	-0.060621185	0.005174963
0.643999984	1.035378042	0.57918644	-63.29429655	0.103099314	112.0375903	0.127461733	0.013101598	0.00239208	-0.060128401	0.005102185
0.644799984	3.422116945	0.604830761	-62.71840891	0.178529326	111.5342889	0.126450972	0.014404994	0.002923265	-0.059360001	0.005122013
0.645599984	5.814932094	0.624040952	-61.82473316	0.262054283	111.0364288	0.124708613	0.015262094	0.002205046	-0.058298476	0.005004935
0.646399984	8.40213961	0.649601605	-60.59257241	0.350553092	110.5468714	0.122253909	0.016141859	0.002664336	-0.056679446	0.005210935
0.647199984	11.05651078	0.687600305	-59.01175467	0.437353531	110.0684587	0.119086858	0.016536595	0.002010298	-0.055092005	0.005270754
0.647999984	13.74399223	0.712624579	-57.08114372	0.524875463	109.6040323	0.11518821	0.017044177	0.002076124	-0.052983882	0.005150895
0.648799984	16.44854331	0.762610641	-54.81317146	0.607001325	109.1564344	0.110577216	0.017322791	0.001869834	-0.05078899	0.005399207
0.649599984	18.93765914	0.511363456	-52.22273636	0.684166133	108.7284883	0.105273129	0.017738432	0.001649922	-0.048324142	0.004959814
0.650399984	20.30057763	0.313696681	-49.3552729	0.738140956	108.3224782	0.099535859	0.01834752	0.002175764	-0.045404893	0.00558922
0.651199984	21.26867132	0.30542322	-46.32057917	0.776782925	107.9399501	0.093423164	0.017910319	0.001367721	-0.043132249	0.005091398
0.651999984	22.02570555	0.351797607	-43.16655983	0.808646815	107.5823255	0.086963922	0.018328898	0.001809108	-0.039988942	0.005428526
0.652799984	23.0098602	0.358867442	-39.89627889	0.837024113	107.2510154	0.080138881	0.019036188	0.001768981	-0.037107929	0.005431151
0.653599983	23.99265289	0.364244852	-36.48794966	0.871130156	106.9474134	0.073005799	0.020523835	0.001496525	-0.034300336	0.005092805
0.654399983	24.06559703	0.319605366	-32.95850959	0.87706686	106.6720225	0.065949727	0.022833032	0.001440545	-0.030936751	0.005233321
0.655199983	23.23160557	0.392900742	-29.50164359	0.843254085	106.4239038	0.059249827	0.023586561	0.002042689	-0.02827163	0.005474452
0.655999983	22.09367828	0.393510587	-26.21441222	0.791762364	106.2016365	0.052915727	0.023421921	0.002155195	-0.02553675	0.005406021
0.656799983	20.75290489	0.402208526	-23.14596673	0.742895226	106.0037991	0.046918547	0.021671684	0.002182515	-0.023553911	0.005419885
0.657599983	19.53453679	0.3869974	-20.32102704	0.695336608	105.8289715	0.041306419	0.019640043	0.002057352	-0.021548367	0.005305194
0.658399983	18.19910082	0.55479239	-17.69539228	0.638428886	105.6757319	0.036031211	0.017912387	0.00231576	-0.019264834	0.005304943
0.659199983	16.59720581	0.536130931	-15.26532497	0.583994144	105.5426504	0.031131428	0.015636962	0.001729828	-0.017651685	0.00549184
0.659999983	15.09201395	0.519710454	-13.03504276	0.53902824	105.4283056	0.026578192	0.013786275	0.002078571	-0.015918944	0.005505062
0.660799983	13.72737606	0.488607122	-10.98285488	0.50043041	105.3312863	0.022390755	0.011950913	0.00184543	-0.014562506	0.005565081
0.661599983	12.41866585	0.444984511	-9.09850673	0.458677398	105.2501524	0.018559491	0.010808368	0.002297331	-0.012826785	0.005467447
0.662399983	11.11612662	0.433100468	-7.381350085	0.414084945	105.1835021	0.015094026	0.009414828	0.002336581	-0.011576594	0.005597808
0.663199983	9.785438556	0.402265601	-5.835502643	0.370555032	105.1298951	0.011984734	0.007895242	0.002194295	-0.010609762	0.00540146
0.663999983	8.425349218	0.370404581	-4.472827587	0.32780051	105.0879011	0.009231614	0.006116293	0.002102323	-0.01006407	0.005381608
0.664799983	7.101156703	0.365628694	-3.298811125	0.287987146	105.0561275	0.006834667	0.004737418	0.002210047	-0.009363805	0.005392599
0.665599983	5.841019235	0.369247922	-2.307583813	0.247398603	105.0331249	0.004793893	0.00349641	0.002379575	-0.00883744	0.005374726
0.666399983	4.632261317	0.366454874	-1.494037237	0.205054062	105.0174821	0.003128545	0.002499625	0.002399746	-0.008383669	0.005401126
0.667199983	3.450196149	0.343741186	-0.852009678	0.162055878	105.0077586	0.001809743	0.001540339	0.002363734	-0.008183094	0.005312441
0.667999983	2.287469281	0.322283536	-0.380252369	0.121086057	105.0025623	0.00085674	0.000669765	0.002201336	-0.008120334	0.005335484
0.668799983	1.116459552	0.320576029	-0.07714971	0.081001998	105.0004531	0.00025991	3.10014E-05	0.00184485	-0.00798285	0.005311626
0.669599983	-0.001304997	0.307563428	0.050609233	0.040783648	105.0000097	9.62629E-06	-0.000637885	0.001915724	-0.007980561	0.005163621
0.670399983	-0.852795263	0.125855871	0.010353063	0.030404406	105	0	-0.001095061	0.001701802	-0.008060685	0.005223381
0.671199983	-0.823468347	0.11288991	-0.094005004	0.023640124	105	0	-0.00102132	0.001747482	-0.008426455	0.005210715
0.671999983	-0.483479456	0.131877931	-0.15756105	0.017288452	105	0	-0.000155388	0.001793633	-0.008692308	0.005336277
0.672799983	-0.163509116	0.098359637	-0.173273942	0.021560941	105	0	0.001373943	0.001688049	-0.008548819	0.005186937
0.673599983	-0.021389689	0.038229511	-0.15375056	0.025871775	105	0	0.002774326	0.001527776	-0.008470191	0.005292592
0.674399983	0.022640059	0.050700608	-0.114449974	0.025999427	105	0	0.003843026	0.001428773	-0.008449015	0.005254258
0.675199983	0.012085115	0.054324363	-0.069125612	0.024828633	105	0	0.004598498	0.001278507	-0.008384091	0.005205767
0.675999983	-0.018486678	0.061896718	-0.028500296	0.021105317	105	0	0.004948569	0.001241985	-0.008373778	0.005234912
0.676799983	-0.094119723	0.080638846	-0.000957136	0.01538953	105	0	0.005077562	0.001058116	-0.008316636	0.005248034
0.677599983	-0.171413675	0.068672745	0.008253375	0.009694526	105	0	0.005114405	0.001067589	-0.008220971	0.005293712
0.678399983	-0.195120027	0.068971694	0.00475599	0.007816225	105	0	0.004985445	0.001046016	-0.008292311	0.005176852
0.679199983	-0.174883455	0.084333797	-0.001213953	0.006819404	105	0	0.00504072	0.00108173	-0.008230176	0.005240889
0.679999983	-0.143511924	0.085032138	-0.002755445	0.006732015	105	0	0.005022276	0.001076106	-0.008272939	0.005132759
0.680799983	-0.129051712	0.086889812	0.000207343	0.005933349	105	0	0.00504072	0.001029606	-0.00826451	0.005228141
0.681599983	-0.115488563	0.080939861	0.003780247	0.005104696	105	0	0.005095972	0.001096735	-0.008189577	0.005198758
0.682399983	-0.113435356	0.07947858	0.006070386	0.005483548	105	0	0.00505913	0.001103697	-0.008181834	0.005248156
0.683199983	-0.099068243	0.080630839	0.00639258	0.005075125	105	0	0.005022265	0.001041428	-0.008167563	0.005173294
0.683999983	-0.086553691	0.073860828	0.006205717	0.003936515	105	0	0.005003866	0.001016723	-0.008135309	0.005186809
0.684799983	-0.072549856	0.070150856	0.005670214	0.003804455	105	0	0.004985422	0.001028105	-0.00810694	0.005180608
0.685599983	-0.063450566	0.068936335	0.005766603	0.003975259	105	0	0.004930159	0.001023921	-0.008116932	0.005159659
0.686399983	-0.048376593	0.069625681	0.006418578	0.00457265	105	0	0.004948591	0.001049302	-0.008050563	0.005216661
0.687199983	-0.039355679	0.065280881	0.008281556	0.005534127	105	0	0.004893271	0.000988408	-0.008045986	0.005145286
0.687999983	-0.030441451	0.0676671	0.010321437	0.007061319	105	0	0.00478271	0.000964659	-0.008079983	0.005131464
0.688799983	-0.028491209	0.063124033	0.012208075	0.00843618	105	0	0.004819587	0.000846099	-0.007950191	0.005195414
0.689599983	-0.019044984	0.056505226	0.013266098	0.008872322	105	0	0.004782744	0.000905801	-0.007883507	0.005214726
0.690399983	-0.014478003	0.055401184	0.01395129	0.009309067	105	0	0.004598465	0.000845334	-0.007958125	0.005176067
0.691199983	-0.011685252	0.061597157	0.014119404	0.009178749	105	0	0.004487937	0.000776315	-0.007955932	0.005202713
0.691999983	-0.002669844	0.06031835	0.014147308	0.008384717	105	0	0.004358944	0.000828413	-0.007972357	0.005189725
0.692799982	0.006390006	0.060775315	0.014492762	0.008973615	105	0	0.004266838	0.000797511	-0.00795	0.005201023
0.693599982	0.007713403	0.056233499	0.015339892	0.010108418	105	0	0.004156254	0.000748407	-0.007940818	0.005173106
0.694399982	0.014083066	0.056379534	0.016137544	0.009869152	105	0	0.004156254	0.000697157	-0.007814062	0.005215077
0.695199982	0.020406041	0.059546687	0.017259121	0.009285621	105	0	0.004008828	0.000626811	-0.007827372	0.005130623
0.695999982	0.025097375	0.060002638	0.018281102	0.00900644	105	0	0.003916689	0.000590938	-0.007775623	0.005147354
0.696799982	0.02720285	0.061531261	0.018940495	0.0090152	105	0	0.00371401	0.0006084	-0.007828401	0.00511362
0.697599982	0.028169222	0.064037904	0.019357047	0.009037436	105	0	0.003566573	0.000541286	-0.007821867	0.005089384
0.698399982	0.030804951	0.064889598	0.019513818	0.009101122	105	0	0.003419147	0.000595045	-0.00781305	0.005173987
0.699199982	0.030499711	0.063954438	0.01952063	0.009276478	105	0	0.003253311	0.000505833	-0.007822289	0.005166939
0.699999982	0.032011631	0.06027166	0.019030793	0.009173255	105	0	0.003124352	0.00051909	-0.00779699	0.00508206
0.700799982	0.03811934	0.064172971	0.018294833	0.00834831	105	0	0.002884831	0.000572848	-0.007888349	0.005129818
0.701599982	0.036071507	0.065568498	0.018115639	0.00750332	105	0	0.002792703	0.000575385	-0.007835233	0.005126895
0.702399982	0.038239842	0.065887092	0.018035381	0.00691252	105	0	0.002663765	0.000639002	-0.007819415	0.005130837
0.703199982	0.036815414	0.066330792	0.017657484	0.007158329	105	0	0.002534783	0.000584047	-0.007805717	0.005086742
0.703999982	0.038945887	0.068186657	0.017078587	0.007956802	105	0	0.002442677	0.000592833	-0.007759186	0.005138273
0.704799982	0.039888445	0.067659267	0.016448116	0.007987972	105	0	0.002295262	0.000576458	-0.007773368	0.005160541
0.705599982	0.041953492	0.071255524	0.015569116	0.00736492	105	0	0.002203134	0.000545585	-0.007737892	0.005142962
0.706399982	0.042550006	0.068013434	0.014928324	0.007003764	105	0	0.002074174	0.000468982	-0.007745685	0.005162481
0.707199982	0.041176969	0.068785683	0.01407363	0.00807032	105	0	0.001982023	0.000539125	-0.007722423	0.005095802
0.707999982	0.040881432	0.065413564	0.013361609	0.008881912	105	0	0.001908316	0.000604026	-0.007687425	0.005088748
0.708799982	0.04397882	0.06873998	0.012966895	0.007990275	105	0	0.001797755	0.000552853	-0.007693644	0.005100331
0.709599982	0.046614147	0.065106397	0.012853486	0.00719271	105	0	0.001576655	0.000513799	-0.007811948	0.005020373
0.710399982	0.042132483	0.060122699	0.012466137	0.00707073	105	0	0.001484516	0.000527198	-0.007802445	0.005037306
0.711199982	0.04281212	0.062359635	0.01170056	0.006488206	105	0	0.001392365	0.000523714	-0.007798919	0.005060568
0.711999982	0.038926917	0.069667922	0.010918724	0.006404872	105	0	0.001337101	0.000477106	-0.00776432	0.005045179
0.712799982	0.04058075	0.071815614	0.010245346	0.007509645	105	0	0.001281826	0.000459496	-0.007735704	0.005102382
0.713599982	0.03955965	0.068946432	0.009348376	0.008561191	105	0	0.001097546	0.000384645	-0.007842037	0.005082512
0.714399982	0.03619074	0.06400273	0.008331823	0.007899741	105	0	0.001079103	0.000364972	-0.007790485	0.005116018
0.715199982	0.039994237	0.063327372	0.007628136	0.006767414	105	0	0.001005407	0.000267328	-0.007801202	0.005103954
0.715999982	0.040513432	0.065131515	0.006966847	0.006264935	105	0	0.000986985	0.000300901	-0.007761992	0.005136829
0.716799982	0.04236393	0.064589698	0.006190474	0.005781572	105	0	0.000950166	0.000357878	-0.007747311	0.005124931
0.717599982	0.045492322	0.066120769	0.00596008	0.005024017	105	0	0.000913312	0.000298375	-0.007736604	0.005130229
0.718399982	0.046540225	0.064159194	0.006255125	0.004481256	105	0	0.000839616	0.000384997	-0.007761408	0.005156867
0.719199982	0.04616488	0.063933978	0.006401139	0.004627826	105	0	0.000839605	0.000431849	-0.007710412	0.005127739
0.719999982	0.046640785	0.069562322	0.006637999	0.004393199	105	0	0.000747487	0.000413028	-0.007750369	0.005166984
0.720799982	0.044617208	0.066570686	0.006507657	0.004565885	105	0	0.00067378	0.000453416	-0.007770854	0.005120747
0.721599982	0.040610922	0.0684839	0.005873592	0.004521374	105	0	0.000563253	0.000484884	-0.007832483	0.005098419
0.722399982	0.039675534	0.067325231	0.005211031	0.004924731	105	0	0.000452703	0.000492385	-0.007899482	0.005127165
0.723199982	0.040217356	0.070421911	0.004638767	0.005713897	105	0	0.000471124	0.00049309	-0.007842093	0.005117569
0.723999982	0.038061013	0.069907881	0.004447663	0.006428745	105	0	0.000434282	0.000490542	-0.007842768	0.005146824
0.724799982	0.038302558	0.067158984	0.004566104	0.006747289	105	0	0.000415849	0.000488407	-0.007825325	0.005174693
0.725599982	0.040781218	0.068070376	0.004568235	0.006836479	105	0	0.000323766	0.00046602	-0.007880448	0.005074319
0.726399982	0.036998791	0.065779487	0.004338174	0.006244107	105	0	0.00026848	0.000443	-0.007899651	0.005000338
0.727199982	0.036483842	0.065894934	0.00341637	0.005890427	105	0	0.000286923	0.000451048	-0.007850696	0.005079057
0.727999982	0.035669548	0.066507152	0.002456605	0.005550391	105	0	0.000176351	0.000384036	-0.007939119	0.005118071
0.728799982	0.03735883	0.067356242	0.001861021	0.005341234	105	0	0.000213205	0.000411556	-0.007886206	0.005032576
0.729599982	0.035244979	0.066790006	0.001560215	0.004881869	105	0	0.000157919	0.000369348	-0.007928362	0.005124469
0.730399982	0.035057157	0.060552527	0.001413666	0.004324738	105	0	0.000157907	0.000369717	-0.00791706	0.005082104
0.731199982	0.032235954	0.06033802	0.001484284	0.004544765	105	0	0.000121054	0.000333502	-0.007942746	0.005160533
0.731999982	0.034486576	0.063074216	0.001749116	0.004927279	105	0	4.73576E-05	0.000227653	-0.008003605	0.005129734
0.732799981	0.033077481	0.060545719	0.001734741	0.004508558	105	0	4.73576E-05	0.000227309	-0.007989024	0.005168224
0.733599981	0.030606971	0.059940044	0.001296824	0.00377304	105	0	4.73463E-05	0.000228539	-0.00797671	0.005149513
0.734399981	0.031212845	0.062327143	0.000442334	0.003127468	105	0	1.05152E-05	0.000133276	-0.008007204	0.005151126
0.735199981	0.030465167	0.060495412	-6.39049E-05	0.002500579	105	0	6.57788E-05	0.000261645	-0.007951237	0.005108939
0.735999981	0.031326962	0.060046761	0.00010794	0.002881907	105	0	1.05152E-05	0.000133276	-0.008006338	0.005145825
0.736799981	0.030959745	0.060605181	0.000311447	0.002784305	105	0	1.05152E-05	0.000133276	-0.008004443	0.005141345
0.737599981	0.032279585	0.060053621	0.000419583	0.002602948	105	0	1.05152E-05	0.000133276	-0.008001805	0.005139149
0.738399981	0.033703031	0.059479031	0.000735786	0.003584685	105	0	4.73688E-05	0.000226714	-0.007960324	0.005156468
0.739199981	0.030886982	0.060820994	0.001114548	0.003251934	105	0	1.05152E-05	0.000133276	-0.007989294	0.005134167
0.739999981	0.028081654	0.061023314	0.001040871	0.003000276	105	0	1.05152E-05	0.000133276	-0.007979577	0.005152542
0.740799981	0.029668345	0.063724369	0.000204929	0.002697952	105	0	-7.9173E-06	6.34724E-06	-0.007993523	0.005149367
0.741599981	0.030141417	0.059992763	-0.000464275	0.002854602	105	0	1.05152E-05	0.000133276	-0.007977182	0.005114329
0.742399981	0.027737147	0.058678308	-0.000553018	0.002816438	105	0	2.89476E-05	0.000186527	-0.007963703	0.005132651
0.743199981	0.031160535	0.061628149	0.000138346	0.002566116	105	0	-7.9173E-06	6.34724E-06	-0.008002413	0.005136592
0.743999981	0.030728941	0.063930003	0.000685701	0.002577034	105	0	-7.9173E-06	6.34724E-06	-0.007998044	0.005139634
0.744799981	0.031326226	0.06102655	0.000688456	0.003053075	105	0	-7.9173E-06	6.34724E-06	-0.007992106	0.005142628
0.745599981	0.03083247	0.06277251	0.000230347	0.002644841	105	0	4.73576E-05	0.000228585	-0.007933187	0.005132366
0.746399981	0.027943635	0.062211427	-0.000318771	0.002299804	105	0	-7.9173E-06	6.34724E-06	-0.007989744	0.005139405
0.747199981	0.028437835	0.062002256	-0.000358011	0.002587485	105	0	-7.9173E-06	6.34724E-06	-0.007993095	0.005136927
0.747999981	0.027469241	0.062491573	7.51496E-05	0.002973142	105	0	-7.9173E-06	6.34724E-06	-0.007993725	0.005138366
0.748799981	0.028990357	0.057291319	0.000323279	0.002162879	105	0	-7.9173E-06	6.34724E-06	-0.007991414	0.005138317
0.749599981	0.029463752	0.064002226	0.000260416	0.002229265	105	0	4.73463E-05	0.000229809	-0.007933311	0.005127799
0.750399981	-0.023919736	0.123317468	-0.000743015	0.003402056	104.9999658	4.61718E-05	1.51576E-05	0.000225939	-0.007932062	0.005121936
0.751199981	-0.900202778	0.458231191	-0.042469939	0.030581885	104.9992892	0.000426466	-0.000674005	0.000488107	-0.008068214	0.005153126
0.751999981	-2.557345226	0.58645637	-0.230399468	0.089335024	104.9966456	0.001251236	-0.002949829	0.000940957	-0.008774169	0.005046861
0.752799981	-4.566281098	0.661890341	-0.637172386	0.168700089	104.9906043	0.002524722	-0.006337462	0.001256349	-0.009721017	0.005040497
0.753599981	-6.591988213	0.596786549	-1.313243471	0.253044361	104.9797382	0.004225057	-0.010122434	0.001398346	-0.010817298	0.004985279
0.754399981	-8.302812585	0.485799932	-2.243750491	0.325760755	104.9626448	0.006383428	-0.013590197	0.001211393	-0.012071419	0.00504656
0.755199981	-9.63392004	0.394501171	-3.387346286	0.384525244	104.9378708	0.008986162	-0.016063227	0.001226463	-0.013230359	0.005007925
0.755999981	-10.70947561	0.361284107	-4.698757347	0.432137582	104.9040136	0.012034771	-0.017711508	0.001346749	-0.014507771	0.004941089
0.756799981	-11.74083141	0.358258567	-6.151145719	0.476342165	104.8596407	0.015519412	-0.018796998	0.00146017	-0.01592563	0.004956039
0.757599981	-12.88629679	0.428461845	-7.743383669	0.523007274	104.8033444	0.01945339	-0.019710781	0.001398073	-0.0175442	0.004789428
0.758399981	-14.16476205	0.455427829	-9.489907607	0.575734528	104.7336837	0.023831876	-0.020236044	0.001244338	-0.01891405	0.004615848
0.759199981	-15.5316638	0.496425958	-11.40034515	0.626074031	104.6492454	0.028651335	-0.021040108	0.001254191	-0.020565081	0.004617753
0.759999981	-16.9993293	0.534728502	-13.48095953	0.675566354	104.5486112	0.033920088	-0.022458823	0.001625223	-0.022752859	0.004788334
0.760799981	-18.45550307	0.529536549	-15.74446374	0.725770209	104.4303401	0.039633388	-0.023906594	0.001933976	-0.024887447	0.004887365
0.761599981	-19.55802173	0.380595895	-18.19729269	0.782080113	104.2930294	0.045792359	-0.025424552	0.001703656	-0.02709928	0.004874959
0.762399981	-20.51779366	0.373031468	-20.83088378	0.839655096	104.1352398	0.052395881	-0.02685082	0.00198262	-0.02929024	0.004955281
0.763199981	-21.52476548	0.447927607	-23.63586735	0.896357378	103.9555582	0.059440357	-0.028613473	0.002342229	-0.031847133	0.004923209
0.763999981	-22.40880448	0.407420635	-26.62158901	0.960170721	103.7525558	0.066929413	-0.030182209	0.00246166	-0.034229755	0.00474867
0.764799981	-23.43554666	0.460270065	-29.77501693	1.022085153	103.5248195	0.074859433	-0.032003462	0.002433572	-0.036876202	0.004659729
0.765599981	-24.42593441	0.435714354	-33.09937733	1.078683013	103.2709136	0.083242334	-0.034118137	0.002182624	-0.039711313	0.004716572
0.766399981	-25.46673282	0.424137346	-36.5889804	1.123590344	102.9894642	0.092021167	-0.036864402	0.002330879	-0.043077632	0.004737913
0.767199981	-25.72298115	0.327269947	-40.20363401	1.140498731	102.6796456	0.100918942	-0.038808197	0.002127873	-0.045885955	0.004658779
0.767999981	-25.82671022	0.318660301	-43.85575039	1.138254068	102.3413745	0.109804982	-0.040057523	0.002207597	-0.048737177	0.004963513
0.768799981	-25.58177498	0.38628272	-47.49814239	1.132210687	101.9746474	0.118694817	-0.04114662	0.002192069	-0.052197266	0.004716909
0.769599981	-25.4222343	0.29543134	-51.11107902	1.127375357	101.5794628	0.127584771	-0.040711978	0.001942802	-0.054643874	0.004666999
0.770399981	-25.3737608	0.294990103	-54.70361235	1.118189982	101.1558205	0.136474821	-0.040559327	0.001877321	-0.057715982	0.004822665
0.771199981	-25.00337504	0.330099997	-58.2757207	1.098433517	100.7039369	0.145189833	-0.039649665	0.001954429	-0.06046122	0.004549201
0.77199998	-23.93559236	0.400646211	-61.73217845	1.049901107	100.224866	0.153474168	-0.037789082	0.00228247	-0.063214493	0.005005643
0.77279998	-22.80875951	0.391377118	-64.99636978	0.988939625	99.72003289	0.161322299	-0.034649326	0.002172451	-0.065655978	0.004677407
0.77359998	-21.59365845	0.370269682	-68.03888314	0.920418162	99.19084549	0.168721371	-0.030576333	0.002164701	-0.067834081	0.004772403
0.77439998	-20.45741567	0.395945841	-70.85244132	0.846067417	98.63872744	0.175679605	-0.025916108	0.002108258	-0.069697816	0.004573941
0.77519998	-19.41204899	0.335015566	-73.4435111	0.782110083	98.06512473	0.182189613	-0.02145684	0.001900337	-0.07163362	0.004690168
0.77599998	-18.21030458	0.49604861	-75.82587116	0.714473009	97.47143152	0.188249651	-0.016954899	0.002506408	-0.073104771	0.004660382
0.77679998	-16.80798002	0.481929675	-78.00271319	0.656623273	96.85909055	0.193873352	-0.013124588	0.002073357	-0.074618835	0.004525837
0.77759998	-15.58076468	0.479316705	-79.99132365	0.59806669	96.22952011	0.199052468	-0.009961865	0.002198409	-0.076012898	0.004690696
0.77839998	-14.38200425	0.463460356	-81.79271525	0.539443954	95.58413344	0.203790678	-0.007186273	0.002248615	-0.076965409	0.004498275
0.77919998	-13.2659621	0.414123065	-83.42851358	0.48767524	94.92435563	0.208071531	-0.005512193	0.002242747	-0.078226086	0.004391144
0.77999998	-12.12304947	0.451272912	-84.90293496	0.439048383	94.25162621	0.211924217	-0.004161663	0.002329281	-0.079134646	0.004764835
0.78079998	-10.97576372	0.454507629	-86.21834535	0.389044241	93.56734762	0.215319542	-0.003056894	0.00260669	-0.07977421	0.004562045
0.78159998	-9.871177367	0.453298878	-87.37127599	0.3371517	92.87295575	0.218273946	-0.002838524	0.002231434	-0.080871425	0.004550493
0.78239998	-8.7092143	0.467324923	-88.35024665	0.284721516	92.16986206	0.220787427	-0.002341729	0.002370775	-0.081361948	0.004789524
0.78319998	-7.560786328	0.454845442	-89.16227276	0.234314784	91.45950893	0.22283985	-0.002086521	0.002634639	-0.081799913	0.004512069
0.78399998	-5.871505215	0.700963955	-89.78454403	0.164658116	90.74366408	0.224225423	-0.001587334	0.002612331	-0.082083162	0.004632246
0.78479998	-3.598155494	0.754238594	-90.11811325	0.067595492	90.02486823	0.224735797	-0.000469895	0.002265061	-0.08248314	0.004501236
0.78559998	-1.044233865	0.799231904	-90.08036948	0.075428693	89.30597341	0.224352451	0.002226392	0.002708525	-0.082076084	0.004749456
0.78639998	1.684657245	0.919020948	-89.64374082	0.19352317	88.58982698	0.223091788	0.005864444	0.002605413	-0.081195043	0.004593929
0.78719998	4.236318354	0.707426581	-88.80450612	0.314083884	87.87906287	0.221095379	0.009243576	0.002149617	-0.080436029	0.004539868
0.78799998	6.129403717	0.589228141	-87.64148568	0.401014262	87.17546427	0.218659579	0.011847124	0.002120446	-0.079167598	0.004453609
0.78879998	7.69014031	0.493458146	-86.25225715	0.458570993	86.4804563	0.215762738	0.01261871	0.0023916	-0.077804693	0.004268175
0.78959998	8.888715132	0.432720183	-84.70261182	0.501856786	85.79547666	0.212424975	0.011433526	0.002090856	-0.076435079	0.004501839
0.79039998	9.853025562	0.38820078	-83.04876608	0.530416878	85.12194723	0.208650762	0.008793127	0.002232616	-0.074992382	0.00445257
0.79119998	10.78267749	0.3512287	-81.31631801	0.556200797	84.46126542	0.204422971	0.005659749	0.002105377	-0.073268155	0.004444928
0.79199998	11.70499069	0.418631347	-79.50956525	0.579933619	83.8148826	0.199750546	0.002258737	0.002001887	-0.071865388	0.004523454
