%	1-10788-38173-A-16.06.2015_P10		Axiales Spiel		
Zeit	Drehmoment	Geschindigkeit	Position	lag_error	Positions_Differenz
0.095999998	21.08983231	23.23526001	1.017379761	0.031039859	0.030145794
0.096799998	22.5599575	26.16398239	1.217041016	0.034402912	0.034193546
0.097599998	23.47177315	29.3198185	1.441230774	0.040826336	0.041203946
0.098399998	24.60565376	32.71124268	1.691398621	0.045874221	0.047434717
0.099199997	25.62719727	36.25645828	1.968955994	0.05194569	0.055148751
0.099999997	26.25779915	39.93141174	2.274875641	0.060016224	0.065637976
0.100799997	25.67967796	43.60817719	2.60925293	0.067244777	0.076301843
0.101599997	26.52829361	47.25471497	2.97208786	0.072654746	0.085878819
0.102399997	26.1644516	50.93527985	3.363380432	0.077223014	0.095760077
0.103199997	25.87140274	54.67047882	3.783111572	0.072160037	0.097094029
0.103999997	25.01252365	58.28829956	4.23122406	0.065189227	0.097561926
0.104799997	23.96131516	61.75907516	4.706726074	0.060215741	0.100870579
0.105599997	22.77957726	65.01309204	5.208187103	0.052887127	0.102558583
0.106399997	21.42181969	68.05099487	5.734176636	0.04666267	0.105847567
0.107199997	20.32723618	70.78978729	6.283302307	0.040119458	0.108526498
0.107999997	19.28707504	73.35726929	6.854114532	0.032812115	0.109651536
0.108799997	17.99502945	75.71413422	7.445220947	0.025269203	0.109742135
0.109599997	16.70071411	77.8560257	8.055152893	0.019975454	0.110912472
0.110399997	15.6281395	79.80484772	8.682518005	0.015507825	0.111794174
0.111199997	14.60066319	81.61045837	9.325885773	0.014349017	0.114893317
0.111999997	13.51749516	83.24723816	9.983844757	0.010193586	0.11414066
0.112799997	12.38029957	84.75835419	10.65496445	0.009431336	0.116015822
0.113599997	11.14518833	86.12194824	11.33781433	0.008685924	0.117576271
0.114399997	10.12610626	87.28598785	12.0309639	0.006534439	0.117288381
0.115199997	8.861851692	88.28990173	12.73302078	0.00839008	0.120824724
0.115999997	7.72354126	89.1367569	13.4425354	0.006970465	0.120530576
0.116799997	6.244007587	89.78283691	14.15790558	0.004560035	0.119359344
0.117599997	4.046101093	90.17921448	14.87659454	0.003530551	0.120215863
0.118399997	1.276927352	90.18791962	15.59577942	0.001035035	0.12040928
0.119199997	-1.295684338	89.80992889	16.31261826	-0.002841596	0.119818002
0.119999997	-4.075883389	89.02322388	17.02432632	-0.008901935	0.116960853
0.120799997	-6.181522369	87.86447144	17.7290535	-0.010222606	0.117556304
0.121599997	-7.570733547	86.49966431	18.42538834	-0.013109744	0.114668384
0.122399997	-8.954946518	84.96244812	19.11190033	-0.014103018	0.111633539
0.123199997	-9.96850872	83.30365753	19.78715897	-0.011695698	0.11030972
0.123999997	-10.96234798	81.57743835	20.44973373	-0.010240674	0.106941462
0.124799997	-12.23107433	79.73536682	21.09823227	-0.01018405	0.10215953
0.125599997	-13.03963375	77.81163025	21.73120499	-0.008065598	0.099619776
0.126399997	-14.66644001	75.76768494	22.34725952	-0.010191854	0.093980283
0.127199997	-16.23443604	73.48605347	22.94492722	-0.015055202	0.086584836
0.127999997	-17.64642525	71.07686615	23.5228157	-0.018220069	0.081491321
0.128799997	-19.44177055	68.44821167	24.07949448	-0.02599122	0.072806329
0.129599997	-21.03476906	65.57790375	24.61355209	-0.032956451	0.065287799
0.130399997	-21.99580002	62.52412415	25.12353897	-0.040538032	0.057205707
0.131199997	-23.76961136	59.30675507	25.60806274	-0.047229333	0.050335079
0.131999997	-25.28803062	55.81574249	26.0656929	-0.053476915	0.043746382
0.132799997	-25.5782814	52.1724968	26.49518967	-0.05464321	0.041372627
0.133599997	-24.97749901	48.54232788	26.89622879	-0.057897689	0.036153048
0.134399997	-25.99098778	44.93493652	27.26881027	-0.057380041	0.034652799
0.135199997	-25.52896118	41.3303566	27.61295319	-0.057973657	0.031338781
0.135999997	-25.38522148	37.64788818	27.92861938	-0.058702226	0.027212352
0.136799997	-25.30767822	34.10648346	28.21586609	-0.055631236	0.026395638
0.137599997	-24.10746384	30.60003662	28.47530365	-0.054987106	0.022797622
0.138399997	-23.06887245	27.34951973	28.70828629	-0.052478574	0.020553842
0.139199996	-22.25062561	24.18518639	28.91622543	-0.051565445	0.016511306
0.139999996	-20.74038315	21.1217823	29.10057068	-0.048871855	0.012756512
0.140799996	-19.26176071	18.38211823	29.26271439	-0.041021546	0.013393313
0.141599996	-17.63468361	15.87293434	29.40408707	-0.037334017	0.009994954
0.142399996	-15.98333836	13.51607513	29.52613831	-0.031503323	0.008810014
0.143199996	-14.05708313	11.36923981	29.63026047	-0.026989519	0.006334186
0.143999996	-12.43242931	9.491300583	29.71788406	-0.02139322	0.005592853
0.144799996	-11.15785217	7.805610657	29.79043961	-0.017197566	0.004540235
0.145599996	-10.08220959	6.287531853	29.84933853	-0.013956266	0.00356406
0.146399996	-9.054859161	4.924134254	29.89603043	-0.012199656	0.001980066
0.147199996	-8.018727303	3.688207865	29.93190765	-0.010504678	0.000885725
0.147999996	-6.822613239	2.607704639	29.95840073	-0.00842505	0.000394583
0.148799996	-5.473815918	1.695696354	29.97692108	-0.006490954	-0.000124425
0.149599996	-4.11714983	0.974318266	29.98893738	-0.004256106	-0.000153631
0.150399996	-2.853025913	0.436888456	29.99582291	-0.003227167	-0.00109911
0.151199996	-1.621180534	0.088865951	29.99900818	-0.001004903	-0.000528395
0.151999996	-0.49068892	-0.085436091	29.99994278	-7.24484E-05	-0.000882447
0.152799996	0.513443291	-0.09447664	30	0.000965148	-0.000824928
0.153599996	0.811410546	0.009601731	30	0.001941621	-0.000157803
0.154399996	0.533786893	0.113616101	30	0.000965148	-0.000500083
0.155199996	0.122348219	0.165025383	30	-1.14739E-05	-0.000245273
0.155999996	0.003072703	0.169281542	30	-0.000988096	0.000153184
0.156799996	-0.217893839	0.141728938	30	-0.002941191	-0.00055477
0.157599996	-0.274792403	0.095014706	30	-0.002941191	0.000353605
0.158399996	-0.212416604	0.045817651	30	-0.003917664	-0.000112653
0.159199996	-0.095801353	0.006737905	30	-0.004894286	-0.000936687
0.159999996	-0.022695167	-0.014955017	30	-0.003917664	-3.57628E-05
0.160799996	-0.006007487	-0.021777688	30	-0.003917664	-0.000209212
0.161599996	0.008768322	-0.015256438	30	-0.003917664	-0.000364184
0.162399996	0.004675988	-0.002350511	30	-0.003917664	-0.000421405
0.163199996	0.00183024	0.006931145	30	-0.003917664	-0.000386834
0.163999996	-0.00339817	0.009150376	30	-0.003917664	-0.00030756
0.164799996	-0.065778956	-0.002082371	30	-0.003917664	-0.000273585
0.165599996	-0.016130991	-0.011892753	30	-0.003917664	-0.000348687
0.166399996	-0.015072822	-0.013828379	30	-0.003917664	-0.000455976
0.167199996	-0.059180096	-0.015383593	30	-0.003917664	-0.000571012
0.167999996	-0.057972588	-0.014828868	30	-0.003917664	-0.000694394
0.168799996	-0.06163466	-0.013797682	30	-0.003917664	-0.000806451
0.169599996	-0.074368075	-0.01404057	30	-0.003917664	-0.000914931
0.170399996	-0.083969302	-0.014474845	30	-0.002941191	-5.1707E-05
0.171199996	-0.099586479	-0.014455421	30	-0.003917664	-0.001143813
0.171999996	-0.118564248	-0.015031627	30	-0.002941191	-0.000282973
0.172799996	-0.050384473	-0.015458796	30	-0.003917664	-0.001385212
0.173599996	-0.122033492	-0.013986064	30	-0.002941191	-0.000521988
0.174399996	-0.106934324	-0.014005777	30	-0.002941191	-0.00063464
0.175199996	-0.114843465	-0.011082657	30	-0.002941191	-0.000732392
0.175999996	-0.123538986	-0.009987265	30	-0.002941191	-0.000815839
0.176799996	-0.128495559	-0.010719741	30	-0.002941191	-0.000898689
0.177599996	-0.135901347	-0.012060059	30	-0.002941191	-0.000994653
0.178399995	-0.156633541	-0.013009959	30	-0.002941191	-0.001099557
0.179199995	-0.129920006	-0.014941286	30	-0.002941191	-0.00121817
0.179999995	-0.151310578	-0.014065479	30	-0.002941191	-0.001336187
0.180799995	-0.168659732	-0.014699919	30	-0.002941191	-0.001450032
0.181599995	-0.163523495	-0.017086506	30	-0.002941191	-0.00157699
0.182399995	-0.130831689	-0.018558145	30	-0.001964569	-0.000745207
0.183199995	-0.127845317	-0.015483625	30	-0.001964569	-0.000879914
0.183999995	-0.129703641	-0.012171537	30	-0.001964569	-0.000982434
0.184799995	-0.15127261	-0.010027381	30	-0.001964569	-0.001068264
0.185599995	-0.163998231	-0.009986503	30	-0.001964569	-0.00114277
0.186399995	-0.163975835	-0.01068244	30	-0.001964569	-0.001222044
0.187199995	-0.179965585	-0.011498934	30	-0.001964569	-0.001310855
0.187999995	-0.160341457	-0.01338467	30	-0.001964569	-0.001410395
0.188799995	-0.17479898	-0.013483902	30	-0.001964569	-0.001517683
0.189599995	-0.129668832	-0.013005817	30	-0.000988096	-0.000652075
0.190399995	-0.126511872	-0.009073695	30	-0.000988096	-0.00074029
0.191199995	-0.129136801	-0.003631157	30	-0.000988096	-0.000785589
0.191999995	-0.141837224	0.000192148	30	-0.000988096	-0.000792742
0.192799995	-0.153594851	0.000310032	30	-0.000988096	-0.000787973
0.193599995	-0.176284477	-0.002765277	30	-0.000988096	-0.00079751
0.194399995	-0.15694797	-0.004615238	30	-0.000988096	-0.000832081
0.195199995	-0.169807673	-0.006230291	30	-0.000988096	-0.000873804
0.195999995	-0.159589916	-0.005642053	30	-0.000988096	-0.000920296
0.196799995	-0.16524303	-0.004757784	30	-0.000988096	-0.000958443
0.197599995	-0.193205938	-0.004395181	30	-0.000988096	-0.000994205
0.198399995	-0.176023096	-0.005033757	30	-0.000988096	-0.001034737
0.199199995	-0.183438033	-0.005874606	30	-0.000988096	-0.001080632
0.199999995	-0.187571645	-0.005461497	30	-0.000988096	-0.001126528
0.200799995	-0.175231084	-0.005659196	30	-0.000988096	-0.001170635
0.201599995	-0.180226907	-0.006034767	30	-0.000988096	-0.001218319
0.202399995	-0.198443174	-0.006644974	30	-0.000988096	-0.001268387
0.203199995	-0.177982509	-0.006552726	30	-0.000988096	-0.001322031
0.203999995	-0.185005918	-0.00579259	30	-0.000988096	-0.001367927
0.204799995	-0.187575713	-0.005167661	30	-0.000988096	-0.001407862
0.205599995	-0.190241903	-0.005938854	30	-0.000988096	-0.001447201
0.206399995	-0.204931527	-0.005977741	30	-0.000988096	-0.0014925
0.207199995	-0.183498502	-0.004955716	30	-0.000988096	-0.001536012
0.207999995	-0.195125386	-0.005376127	30	-1.14739E-05	-0.000599325
0.208799995	-0.169146523	-0.005905317	30	-1.14739E-05	-0.000647604
0.209599995	-0.157191411	-0.004112999	30	-1.14739E-05	-0.000691116
0.210399995	-0.172467023	9.68401E-05	30	-0.000988096	-0.001683235
0.211199995	-0.22785455	-0.001800713	30	-0.000988096	-0.001685023
0.211999995	-0.217366561	-0.006613176	30	-0.000988096	-0.001727939
0.212799995	-0.210708827	-0.008348192	30	-0.000988096	-0.001792908
0.213599995	-0.19723767	-0.007720886	30	-0.000988096	-0.001857281
0.214399995	-0.217405215	-0.007216018	30	-0.000988096	-0.001915097
0.215199995	-0.214363292	-0.00804128	30	-0.000988096	-0.001974106
0.215999995	-0.225292966	-0.01000207	30	-1.14739E-05	-0.001067817
0.216799995	-0.061198618	-0.006427269	30.00009537	7.74579E-05	-0.001144111
0.217599995	1.266313791	0.073647752	30.00125885	0.001233571	-0.00094682
0.218399994	3.068148613	0.339152694	30.00490189	0.003903151	-0.000252128
0.219199994	5.09135294	0.850325584	30.01245499	0.007556161	0.000796616
0.219999994	6.994850636	1.625758052	30.02534866	0.011662263	0.002409816
0.220799994	8.604311943	2.628101826	30.04501343	0.014714502	0.003575683
0.221599994	9.898848534	3.827604294	30.07284164	0.017159611	0.005025715
0.222399994	11.02438354	5.186634064	30.1102829	0.018467105	0.00613749
0.223199994	12.1076746	6.686187744	30.15874863	0.019083273	0.007114559
0.223999994	13.34587669	8.34319973	30.21966934	0.02140779	0.010112077
0.224799994	14.70273972	10.15590763	30.29445648	0.023933854	0.01346454
0.225599994	16.03806496	12.15867805	30.38455963	0.025154504	0.015618354
0.226399994	17.30737495	14.3620224	30.49135208	0.027469418	0.019210875
0.227199994	18.88956451	16.70371628	30.61630249	0.029371795	0.02264753
0.227999994	19.99933434	19.19708824	30.7608223	0.031307763	0.025958866
0.228799994	20.72040367	21.87646484	30.92632294	0.033723773	0.029610842
0.229599994	21.82756424	24.72447586	31.11423492	0.037066387	0.034083873
0.230399994	23.25497055	27.75585556	31.32598877	0.043734857	0.041722804
0.231199994	23.87732887	31.05501938	31.56297684	0.04929265	0.048529059
0.231999994	25.47496796	34.50817108	31.82666779	0.055162976	0.05626604
0.232799994	25.80115318	38.16135788	32.11835861	0.060724928	0.064263791
0.233599994	26.32500458	41.83628082	32.43850708	0.068374472	0.075421184
0.234399994	26.11141396	45.49095917	32.78711319	0.076158661	0.087694675
0.235199994	25.98457909	49.1694603	33.16417694	0.073335264	0.089984983
0.235999994	25.94696045	52.88303375	33.56969833	0.073576085	0.096698254
0.236799994	25.84527779	56.5369873	34.00365829	0.06516194	0.095754713
0.237599994	24.49521828	60.02294159	34.46563721	0.062297815	0.100984424
0.238399994	23.30627441	63.36920929	34.95429993	0.054859845	0.10205999
0.239199994	22.00708771	66.50592804	35.46819687	0.048261164	0.104562491
0.239999994	20.79780388	69.38769531	36.00593567	0.039125634	0.10449186
0.240799994	19.81049538	72.02158356	36.56608582	0.03481904	0.108582526
0.241599994	18.98191261	74.48301697	37.1472168	0.026107291	0.107570738
0.242399994	17.48415756	76.72436523	37.74791718	0.022308221	0.11047557
0.243199994	16.45141411	78.78463745	38.36675644	0.018093754	0.111862384
0.243999994	15.12142181	80.72062683	39.00230408	0.013993345	0.112297758
0.244799994	13.95144272	82.46612549	39.65312958	0.011514109	0.113563091
0.245599994	12.87805271	84.06015015	40.31784058	0.011186283	0.116199851
0.246399994	11.96499252	85.47793579	40.99500656	0.008656923	0.116205364
0.247199994	10.75584316	86.75241852	41.68319702	0.00836296	0.117955357
0.247999994	9.538714409	87.86836243	42.38098145	0.007904749	0.119370371
0.248799994	8.327488899	88.73574829	43.08692932	0.005859639	0.118896216
0.249599994	7.138282776	89.50215149	43.79962921	0.006635766	0.120864958
0.250399994	4.964832306	90.00996399	44.51700211	0.005271547	0.120956749
0.251199994	2.828173876	90.22631836	45.23630142	0.002887864	0.120881349
0.251999994	-0.075286046	90.03154755	45.95466614	-0.00336051	0.117610544
0.252799994	-2.94117713	89.42579651	46.6692543	-0.006553382	0.117590278
0.253599994	-5.10211277	88.43916321	47.37764359	-0.011042636	0.115634054
0.254399994	-6.947764874	87.17338562	48.07836533	-0.014433283	0.112895221
0.255199994	-8.253174782	85.7093277	48.76995087	-0.012289248	0.113835558
0.255999994	-9.497447014	84.12586975	49.45102692	-0.011892729	0.111026764
0.256799994	-10.32850838	82.43595886	50.12012482	-0.010760184	0.107714534
0.257599993	-11.13239098	80.68934631	50.77583313	-0.006408356	0.107274204
0.258399993	-12.67833042	78.81484222	51.41675949	-0.006119665	0.102892965
0.259199993	-13.30841255	76.86083221	52.04143524	-0.007410655	0.097758919
0.259999993	-15.54248714	74.727211	52.64846802	-0.009750985	0.092788786
0.260799993	-17.20704842	72.37324524	53.23642731	-0.013587521	0.087153763
0.261599993	-18.94838715	69.86735535	53.80390167	-0.021318626	0.078645796
0.262399993	-20.45920563	67.09631348	54.34944153	-0.028509246	0.071298927
0.263199993	-21.87926674	64.09381104	54.87163544	-0.038534347	0.061004907
0.263999993	-22.54456329	60.94167328	55.36907196	-0.045980792	0.0532417
0.264799993	-24.1468544	57.57302856	55.84032059	-0.054225912	0.044776052
0.265599993	-25.38298416	53.96082306	56.28398895	-0.056851087	0.041279942
0.266399993	-25.88230705	50.2972374	56.6992569	-0.057596415	0.038733631
0.267199993	-25.61963654	46.73859406	57.0860672	-0.060429908	0.033504218
0.267999993	-25.39061165	43.08432007	57.44443893	-0.059491266	0.03165409
0.268799993	-25.81850052	39.44631195	57.77433395	-0.059663905	0.028156489
0.269599993	-25.09973717	35.81573486	58.07579041	-0.059971241	0.02363571
0.270399993	-24.93533516	32.30152893	58.34897995	-0.058260923	0.021131895
0.271199993	-23.37855339	28.90855026	58.59500885	-0.056374166	0.018122457
0.271999993	-22.67913055	25.7441597	58.81528854	-0.053864643	0.01569286
0.272799993	-21.61789131	22.59479141	59.01124954	-0.051262588	0.012490451
0.273599993	-19.94764709	19.69402695	59.18432236	-0.04519192	0.011372939
0.274399993	-18.45895576	17.08694077	59.33589935	-0.040089209	0.009132326
0.275199993	-16.78870201	14.65867805	59.46744919	-0.034531339	0.007531941
0.275999993	-14.94103241	12.4057827	59.58034515	-0.030025342	0.004892051
0.276799993	-13.16759205	10.39732933	59.67603683	-0.02417153	0.00394091
0.277599993	-11.75241756	8.626731873	59.75595474	-0.018476723	0.003814101
0.278399993	-10.59856129	7.02538538	59.82151031	-0.016400968	0.001161695
0.279199993	-9.591264725	5.590138912	59.87413406	-0.014568261	-0.000777245
0.279999993	-8.596815109	4.284612656	59.91521835	-0.012532021	-0.001807213
0.280799993	-7.461615086	3.114533901	59.94623184	-0.009845959	-0.001876056
0.281599993	-6.141537189	2.109895229	59.96856689	-0.008017034	-0.002688169
0.282399993	-4.738140583	1.294801712	59.98365402	-0.00562204	-0.002805591
0.283199993	-3.434650421	0.678387165	59.99292374	-0.003191611	-0.002580881
0.283999993	-2.168700457	0.240854725	59.99778748	-0.001255488	-0.002470613
0.284799993	-1.0151366	-0.015652284	59.99967575	-0.000344304	-0.002997816
0.285599993	-0.011419183	-0.102706634	60	0.000965148	-0.002757907
0.286399993	0.772134006	-0.03902477	60	0.001941621	-0.002419204
0.287199993	0.697060823	0.076034188	60	0.001941621	-0.002146214
0.287999993	0.303064197	0.14883706	60	0.000965148	-0.002077222
0.288799993	0.02665977	0.167422265	60	-0.000988096	-0.00269711
0.289599993	-0.145979345	0.154362544	60	-0.001964569	-0.002356917
0.290399993	-0.250394404	0.114253812	60	-0.002941191	-0.002273768
0.291199993	-0.212331578	0.065292642	60	-0.003917664	-0.002577901
0.291999993	-0.155430943	0.020276491	60	-0.003917664	-0.002292991
0.292799993	-0.028165454	-0.009079713	60	-0.004894286	-0.003277957
0.293599993	-0.007567184	-0.019044921	60	-0.003917664	-0.002443194
0.294399993	-0.000363026	-0.01577482	60	-0.003917664	-0.002592206
0.295199993	0.007668636	-0.003472558	60	-0.003917664	-0.002666116
0.295999993	-0.004031452	0.007410497	60	-0.003917664	-0.002633333
0.296799993	-0.004110514	0.009124456	60	-0.003917664	-0.002552867
0.297599992	-0.062017128	-0.002205063	60	-0.003917664	-0.00252068
0.298399992	-0.014000285	-0.012999381	60	-0.003917664	-0.002602339
0.299199992	-0.00620728	-0.011410912	60	-0.003917664	-0.002708435
0.299999992	-0.047233466	-0.008294148	60	-0.003917664	-0.002781749
0.300799992	-0.051643416	-0.006795499	60	-0.003917664	-0.002842546
0.301599992	-0.10227681	-0.008257141	60	-0.003917664	-0.002899766
0.302399992	-0.075012542	-0.010732681	60	-0.003917664	-0.002982616
0.303199992	-0.118082799	-0.012619661	60	-0.003917664	-0.003079772
0.303999992	-0.102529451	-0.012001853	60	-0.003917664	-0.003176332
0.304799992	-0.112997375	-0.012363709	60	-0.003917664	-0.003270507
0.305599992	-0.115311623	-0.014444547	60	-0.003917664	-0.003376007
0.306399992	-0.150456205	-0.014965755	60	-0.002941191	-0.002513379
0.307199992	-0.089480221	-0.015529185	60	-0.003917664	-0.003614426
0.307999992	-0.12767081	-0.013217466	60	-0.002941191	-0.002750605
0.308799992	-0.138615415	-0.011797071	60	-0.002941191	-0.002847761
0.309599992	-0.144773364	-0.010721095	60	-0.002941191	-0.002935976
0.310399992	-0.148776993	-0.010858737	60	-0.002941191	-0.003024787
0.311199992	-0.151571542	-0.010597257	60	-0.002941191	-0.003112406
0.311999992	-0.175018027	-0.011949958	60	-0.002941191	-0.003203601
0.312799992	-0.182606369	-0.014428001	60	-0.002941191	-0.003311485
0.313599992	-0.184474155	-0.016166128	60	-0.002941191	-0.003437847
0.314399992	-0.164292842	-0.017215395	60	-0.002941191	-0.003578514
0.315199992	-0.175361902	-0.017169217	60	-0.002941191	-0.003714412
0.315999992	-0.161841884	-0.017343281	60	-0.001964569	-0.002876669
0.316799992	-0.129284337	-0.014532253	60	-0.001964569	-0.003007799
0.317599992	-0.14980191	-0.009569566	60	-0.001964569	-0.003100187
0.318399992	-0.17290324	-0.006651695	60	-0.001964569	-0.003160387
0.319199992	-0.175116733	-0.006748725	60	-0.001964569	-0.003212839
0.319999992	-0.208598807	-0.008338037	60	-0.001964569	-0.003272444
0.320799992	-0.199476182	-0.009974051	60	-0.001964569	-0.003347546
0.321599992	-0.203292742	-0.010858613	60	-0.001964569	-0.003430992
0.322399992	-0.176991865	-0.011249174	60	-0.001964569	-0.003520399
0.323199992	-0.201105118	-0.011841691	60	-0.001964569	-0.003610998
0.323999992	-0.207268894	-0.011906663	60	-0.001964569	-0.003705174
0.324799992	-0.209601328	-0.012720974	60	-0.001964569	-0.003802925
0.325599992	-0.180342168	-0.012734616	60	-0.000988096	-0.002928972
0.326399992	-0.16107285	-0.009745924	60	-0.000988096	-0.003017187
0.327199992	-0.160512254	-0.005396118	60	-0.000988096	-0.003071427
0.327999992	-0.176402837	-0.003680706	60	-0.000988096	-0.003105402
0.328799992	-0.194596112	-0.001878485	60	-0.000988096	-0.003127456
0.329599992	-0.192835435	-0.002138375	60	-0.000988096	-0.003144741
0.330399992	-0.184612095	-0.003579542	60	-0.000988096	-0.003169775
0.331199992	-0.202151194	-0.00406077	60	-0.000988096	-0.003203154
0.331999992	-0.215872899	-0.004295738	60	-0.000988096	-0.003238916
0.332799992	-0.201505542	-0.004571194	60	-0.000988096	-0.003278255
0.333599992	-0.207539514	-0.004700169	60	-0.000988096	-0.003317595
0.334399992	-0.219765127	-0.006198346	60	-0.000988096	-0.00336051
0.335199992	-0.220386997	-0.00787523	60	-0.000988096	-0.003419518
0.335999992	-0.215001568	-0.008259432	60	-0.000988096	-0.003482699
0.336799991	-0.206724361	-0.007948169	60	-0.000988096	-0.003545284
0.337599991	-0.211744681	-0.007062585	60	-0.000988096	-0.003603697
0.338399991	-0.222761884	-0.0071935	60	-0.000988096	-0.003657341
0.339199991	-0.21538116	-0.007294815	60	-1.14739E-05	-0.002739131
0.339999991	-0.1667068	-0.005224298	60	-1.14739E-05	-0.002793372
0.340799991	-0.16370064	-0.000177507	60	-0.000988096	-0.003788471
0.341599991	-0.222438172	0.001534901	60	-0.000988096	-0.003774166
0.342399991	-0.242416874	-0.004011201	60	-0.000988096	-0.003786087
0.343199991	-0.237538546	-0.008483591	60	-0.000988096	-0.0038445
0.343999991	-0.21874176	-0.010635074	60	-0.000988096	-0.003923178
0.344799991	-0.226700917	-0.010322507	60	-0.000988096	-0.004006624
0.345599991	-0.217423394	-0.009231951	60	-0.000988096	-0.004082918
0.346399991	-0.179099277	-0.006407076	60	-1.14739E-05	-0.003164709
0.347199991	-0.170745909	-0.001369018	60	-1.14739E-05	-0.003193319
0.347999991	-0.181977943	0.001190348	60	-1.14739E-05	-0.00318855
0.348799991	-0.210079893	0.000679756	60	-1.14739E-05	-0.003177822
0.349599991	-0.194227204	-0.000795706	60	-1.14739E-05	-0.003183782
0.350399991	-0.06644129	0.001952612	60.00009537	7.74579E-05	-0.003189743
0.351199991	1.208653212	0.073798969	60.00125885	0.001233571	-0.002959073
0.351999991	3.058371067	0.329327345	60.00490189	0.003903151	-0.002319813
0.352799991	5.132905483	0.841795266	60.01245499	0.007556161	-0.001361072
0.353599991	7.020634651	1.615986109	60.02534866	0.011662263	0.000166297
0.354399991	8.61582756	2.614927292	60.04501343	0.014714502	0.001257658
0.355199991	9.933697701	3.819200039	60.07284164	0.017159611	0.002626032
0.355999991	11.06131649	5.181778431	60.1102829	0.018467105	0.003698468
0.356799991	12.14344406	6.685446262	60.15874863	0.020059897	0.005645603
0.357599991	13.42712212	8.340759277	60.21966934	0.02140779	0.00765875
0.358399991	14.7333622	10.15994644	60.29445648	0.023933854	0.011019558
0.359199991	16.01101112	12.161026	60.38455963	0.025154504	0.013224036
0.359999991	17.26824188	14.35656357	60.49135208	0.027469418	0.01681596
0.360799991	18.90227509	16.70088005	60.61630249	0.029371795	0.020200163
0.361599991	19.99437904	19.19287109	60.7608223	0.032284386	0.024482161
0.362399991	20.80562973	21.86687851	60.92632294	0.033723773	0.027094334
0.363199991	21.84226799	24.72983742	61.11423492	0.037066387	0.031582862
0.363999991	23.26715088	27.7673378	61.32598877	0.043734857	0.039298087
0.364799991	23.86605835	31.06235123	61.56297684	0.050269272	0.047157258
0.365599991	25.49081039	34.52651978	61.82666779	0.056139599	0.05496338
0.366399991	25.81485367	38.16640472	62.11835861	0.060724928	0.062084049
0.367199991	26.30820465	41.84384155	62.43850708	0.069351094	0.074290782
0.367999991	26.12866211	45.48469543	62.78711319	0.077134985	0.086537749
0.368799991	26.0329113	49.16394806	63.16417694	0.076264832	0.090777129
0.369599991	26.08340073	52.87618256	63.56969833	0.074552409	0.095490664
0.370399991	25.90495491	56.53829193	64.00365829	0.067115184	0.095548481
0.371199991	24.56195641	60.03994751	64.46563721	0.06327414	0.099910945
0.371999991	23.31181908	63.39460754	64.95429993	0.055836169	0.101176351
0.372799991	22.01035309	66.54281616	65.46819687	0.049237488	0.10395363
0.373599991	20.79273224	69.41472626	66.00593567	0.041078283	0.105131119
0.374399991	19.77791023	72.05358887	66.56608582	0.036772285	0.109510571
0.375199991	18.96841049	74.48864746	67.1472168	0.027083615	0.107742697
0.375999991	17.47047424	76.73991394	67.74791718	0.023285141	0.110822767
0.37679999	16.4569912	78.82589722	68.36675644	0.01907032	0.112447646
0.37759999	15.0752964	80.74919128	69.00230408	0.014969967	0.11319153
0.37839999	13.88150311	82.50926208	69.65312958	0.011514109	0.113795549
0.37919999	12.7446537	84.08409119	70.31784058	0.011186283	0.116761327
0.37999999	11.84675884	85.50656891	70.99500656	0.007680599	0.115937144
0.38079999	10.5747366	86.76620483	71.68319702	0.007386636	0.117899328
0.38159999	9.430948257	87.86943054	72.38098145	0.005951803	0.118346065
0.38239999	8.180544853	88.73672485	73.08692932	0.003906395	0.117788166
0.38319999	7.039878845	89.48503113	73.79962921	0.005659442	0.120662302
0.38399999	4.926799297	89.98001099	74.51700211	0.004294626	0.120521635
0.38479999	2.798187733	90.20630646	75.23630142	0.00191154	0.12028113
0.38559999	-0.06912256	90.03121948	75.95466614	-0.004336834	0.116863996
0.38639999	-2.984539509	89.4196167	76.6692543	-0.007529706	0.116807669
0.38719999	-5.150160313	88.45074463	77.37764359	-0.01201896	0.114929229
0.38799999	-7.081533909	87.17608643	78.07836533	-0.015409845	0.112365987
0.38879999	-8.342630386	85.72257996	78.76995087	-0.014242418	0.112234354
0.38959999	-9.708294868	84.1175766	79.45102692	-0.014822446	0.108460635
0.39039999	-10.51454163	82.39339447	80.12012482	-0.014666524	0.103973895
0.39119999	-11.35324478	80.66227722	80.77583313	-0.012267791	0.101225227
0.39199999	-12.94994736	78.75990295	81.41675949	-0.013932344	0.094562918
0.39279999	-13.58576107	76.77844238	82.04143524	-0.018152902	0.085876435
0.39359999	-15.96042061	74.61827087	82.64846802	-0.021469854	0.079083294
0.39439999	-17.56062698	72.20530701	83.23642731	-0.026282715	0.071353167
0.39519999	-19.13746262	69.67369843	83.80390167	-0.034013819	0.061351508
0.39599999	-20.57777214	66.90327454	84.34944153	-0.039251195	0.054374188
0.39679999	-21.88561821	63.88659668	84.87163544	-0.044393484	0.047362894
0.39759999	-22.33007431	60.76266479	85.36907196	-0.044028144	0.045933276
0.39839999	-23.70328712	57.44958496	85.84032059	-0.046413532	0.042141527
0.39919999	-24.85913658	53.93100739	86.28398895	-0.047085462	0.040078312
